tstamp,country,observation,obs_ord,count
2020-03-29,Ecuador,total_deaths,Total Deaths,48
2020-03-29,Ecuador,new_deaths,NA,7
2020-03-29,Ecuador,total_recovered,Total Recovered,3
2020-03-29,Ecuador,active_cases,Active Cases,1772
2020-03-29,Ecuador,serious_critical,Serious Critical,58
2020-03-29,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,103
2020-03-29,Ecuador,deaths_1m_pop,NA,3
2020-03-29,Ecuador,x1stcase,NA,NA
2020-03-29,Ecuador,death_rate,Death Rate,2.63
2020-03-29,Poland,total_cases,Total Cases,1638
2020-03-29,Poland,new_cases,New Cases,249
2020-03-29,Poland,total_deaths,Total Deaths,18
2020-03-29,Poland,new_deaths,NA,2
2020-03-29,Poland,total_recovered,Total Recovered,7
2020-03-29,Poland,active_cases,Active Cases,1613
2020-03-29,Poland,serious_critical,Serious Critical,3
2020-03-29,Poland,tot_cases_1m_pop,Total Cases per 1m Population,43
2020-03-29,Poland,deaths_1m_pop,NA,0.5
2020-03-29,Poland,x1stcase,NA,NA
2020-03-29,Poland,death_rate,Death Rate,1.1
2020-03-29,Japan,total_cases,Total Cases,1499
2020-03-29,Japan,new_cases,New Cases,NA
2020-03-29,Japan,total_deaths,Total Deaths,49
2020-03-29,Japan,new_deaths,NA,NA
2020-03-29,Japan,total_recovered,Total Recovered,404
2020-03-29,Japan,active_cases,Active Cases,1046
2020-03-29,Japan,serious_critical,Serious Critical,56
2020-03-29,Japan,tot_cases_1m_pop,Total Cases per 1m Population,12
2020-03-29,Japan,deaths_1m_pop,NA,0.4
2020-03-29,Japan,x1stcase,NA,NA
2020-03-29,Japan,death_rate,Death Rate,3.27
2020-03-29,Pakistan,total_cases,Total Cases,1495
2020-03-29,Pakistan,new_cases,New Cases,122
2020-03-29,Pakistan,total_deaths,Total Deaths,12
2020-03-29,Pakistan,new_deaths,NA,1
2020-03-29,Pakistan,total_recovered,Total Recovered,29
2020-03-29,Pakistan,active_cases,Active Cases,1454
2020-03-29,Pakistan,serious_critical,Serious Critical,7
2020-03-29,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,7
2020-03-29,Pakistan,deaths_1m_pop,NA,0.05
2020-03-29,Pakistan,x1stcase,NA,NA
2020-03-29,Pakistan,death_rate,Death Rate,0.8
2020-03-29,Romania,total_cases,Total Cases,1452
2020-03-29,Romania,new_cases,New Cases,160
2020-03-29,Romania,total_deaths,Total Deaths,30
2020-03-29,Romania,new_deaths,NA,4
2020-03-29,Romania,total_recovered,Total Recovered,139
2020-03-29,Romania,active_cases,Active Cases,1283
2020-03-29,Romania,serious_critical,Serious Critical,34
2020-03-29,Romania,tot_cases_1m_pop,Total Cases per 1m Population,75
2020-03-29,Romania,deaths_1m_pop,NA,2
2020-03-29,Romania,x1stcase,NA,NA
2020-03-29,Romania,death_rate,Death Rate,2.07
2020-03-29,Russia,total_cases,Total Cases,1264
2020-03-29,Russia,new_cases,New Cases,228
2020-03-29,Russia,total_deaths,Total Deaths,4
2020-03-29,Russia,new_deaths,NA,NA
2020-03-29,Russia,total_recovered,Total Recovered,49
2020-03-29,Russia,active_cases,Active Cases,1211
2020-03-29,Russia,serious_critical,Serious Critical,8
2020-03-29,Russia,tot_cases_1m_pop,Total Cases per 1m Population,9
2020-03-29,Russia,deaths_1m_pop,NA,0.03
2020-03-29,Russia,x1stcase,NA,NA
2020-03-29,Russia,death_rate,Death Rate,0.32
2020-03-29,Thailand,total_cases,Total Cases,1245
2020-03-29,Thailand,new_cases,New Cases,109
2020-03-29,Thailand,total_deaths,Total Deaths,6
2020-03-29,Thailand,new_deaths,NA,1
2020-03-29,Thailand,total_recovered,Total Recovered,97
2020-03-29,Thailand,active_cases,Active Cases,1142
2020-03-29,Thailand,serious_critical,Serious Critical,11
2020-03-29,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,18
2020-03-29,Thailand,deaths_1m_pop,NA,0.09
2020-03-29,Thailand,x1stcase,NA,NA
2020-03-29,Thailand,death_rate,Death Rate,0.48
2020-03-29,Saudi Arabia,total_cases,Total Cases,1203
2020-03-29,Saudi Arabia,new_cases,New Cases,99
2020-03-29,Saudi Arabia,total_deaths,Total Deaths,4
2020-03-29,Saudi Arabia,new_deaths,NA,1
2020-03-29,Saudi Arabia,total_recovered,Total Recovered,37
2020-03-29,Saudi Arabia,active_cases,Active Cases,1162
2020-03-29,Saudi Arabia,serious_critical,Serious Critical,6
2020-03-29,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,35
2020-03-29,Saudi Arabia,deaths_1m_pop,NA,0.1
2020-03-29,Saudi Arabia,x1stcase,NA,NA
2020-03-29,Saudi Arabia,death_rate,Death Rate,0.33
2020-03-29,South Africa,total_cases,Total Cases,1187
2020-03-29,South Africa,new_cases,New Cases,17
2020-03-29,South Africa,total_deaths,Total Deaths,2
2020-03-29,South Africa,new_deaths,NA,NA
2020-03-29,South Africa,total_recovered,Total Recovered,31
2020-03-29,South Africa,active_cases,Active Cases,1154
2020-03-29,South Africa,serious_critical,Serious Critical,7
2020-03-29,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,20
2020-03-29,South Africa,deaths_1m_pop,NA,0.03
2020-03-29,South Africa,x1stcase,NA,NA
2020-03-29,South Africa,death_rate,Death Rate,0.17
2020-03-29,Finland,total_cases,Total Cases,1167
2020-03-29,Finland,new_cases,New Cases,126
2020-03-29,Finland,total_deaths,Total Deaths,9
2020-03-29,Finland,new_deaths,NA,2
2020-03-29,Finland,total_recovered,Total Recovered,10
2020-03-29,Finland,active_cases,Active Cases,1148
2020-03-29,Finland,serious_critical,Serious Critical,32
2020-03-29,Finland,tot_cases_1m_pop,Total Cases per 1m Population,211
2020-03-29,Finland,deaths_1m_pop,NA,2
2020-03-29,Finland,x1stcase,NA,NA
2020-03-29,Finland,death_rate,Death Rate,0.77
2020-03-29,Indonesia,total_cases,Total Cases,1155
2020-03-29,Indonesia,new_cases,New Cases,109
2020-03-29,Indonesia,total_deaths,Total Deaths,102
2020-03-29,Indonesia,new_deaths,NA,15
2020-03-29,Indonesia,total_recovered,Total Recovered,59
2020-03-29,Indonesia,active_cases,Active Cases,994
2020-03-29,Indonesia,serious_critical,Serious Critical,NA
2020-03-29,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,4
2020-03-29,Indonesia,deaths_1m_pop,NA,0.4
2020-03-29,Indonesia,x1stcase,NA,NA
2020-03-29,Indonesia,death_rate,Death Rate,8.83
2020-03-29,Philippines,total_cases,Total Cases,1075
2020-03-29,Philippines,new_cases,New Cases,272
2020-03-29,Philippines,total_deaths,Total Deaths,68
2020-03-29,Philippines,new_deaths,NA,14
2020-03-29,Philippines,total_recovered,Total Recovered,35
2020-03-29,Philippines,active_cases,Active Cases,972
2020-03-29,Philippines,serious_critical,Serious Critical,1
2020-03-29,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,10
2020-03-29,Philippines,deaths_1m_pop,NA,0.6
2020-03-29,Philippines,x1stcase,NA,NA
2020-03-29,Philippines,death_rate,Death Rate,6.33
2020-03-29,Greece,total_cases,Total Cases,1061
2020-03-29,Greece,new_cases,New Cases,95
2020-03-29,Greece,total_deaths,Total Deaths,32
2020-03-29,Greece,new_deaths,NA,4
2020-03-29,Greece,total_recovered,Total Recovered,52
2020-03-29,Greece,active_cases,Active Cases,977
2020-03-29,Greece,serious_critical,Serious Critical,66
2020-03-29,Greece,tot_cases_1m_pop,Total Cases per 1m Population,102
2020-03-29,Greece,deaths_1m_pop,NA,3
2020-03-29,Greece,x1stcase,NA,NA
2020-03-29,Greece,death_rate,Death Rate,3.02
2020-03-29,Iceland,total_cases,Total Cases,963
2020-03-29,Iceland,new_cases,New Cases,73
2020-03-29,Iceland,total_deaths,Total Deaths,2
2020-03-29,Iceland,new_deaths,NA,NA
2020-03-29,Iceland,total_recovered,Total Recovered,114
2020-03-29,Iceland,active_cases,Active Cases,847
2020-03-29,Iceland,serious_critical,Serious Critical,18
2020-03-29,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,2822
2020-03-29,Iceland,deaths_1m_pop,NA,6
2020-03-29,Iceland,x1stcase,NA,NA
2020-03-29,Iceland,death_rate,Death Rate,0.21
2020-03-29,India,total_cases,Total Cases,933
2020-03-29,India,new_cases,New Cases,46
2020-03-29,India,total_deaths,Total Deaths,20
2020-03-29,India,new_deaths,NA,NA
2020-03-29,India,total_recovered,Total Recovered,84
2020-03-29,India,active_cases,Active Cases,829
2020-03-29,India,serious_critical,Serious Critical,NA
2020-03-29,India,tot_cases_1m_pop,Total Cases per 1m Population,0.7
2020-03-29,India,deaths_1m_pop,NA,0.01
2020-03-29,India,x1stcase,NA,NA
2020-03-29,India,death_rate,Death Rate,2.14
2020-03-29,Singapore,total_cases,Total Cases,802
2020-03-29,Singapore,new_cases,New Cases,70
2020-03-29,Singapore,total_deaths,Total Deaths,2
2020-03-29,Singapore,new_deaths,NA,NA
2020-03-29,Singapore,total_recovered,Total Recovered,198
2020-03-29,Singapore,active_cases,Active Cases,602
2020-03-29,Singapore,serious_critical,Serious Critical,19
2020-03-29,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,137
2020-03-29,Singapore,deaths_1m_pop,NA,0.3
2020-03-29,Singapore,x1stcase,NA,NA
2020-03-29,Singapore,death_rate,Death Rate,0.25
2020-03-29,Panama,total_cases,Total Cases,786
2020-03-29,Panama,new_cases,New Cases,NA
2020-03-29,Panama,total_deaths,Total Deaths,14
2020-03-29,Panama,new_deaths,NA,NA
2020-03-29,Panama,total_recovered,Total Recovered,2
2020-03-29,Panama,active_cases,Active Cases,770
2020-03-29,Panama,serious_critical,Serious Critical,20
2020-03-29,Panama,tot_cases_1m_pop,Total Cases per 1m Population,182
2020-03-29,Panama,deaths_1m_pop,NA,3
2020-03-29,Panama,x1stcase,NA,NA
2020-03-29,Panama,death_rate,Death Rate,1.78
2020-03-29,Dominican Republic,total_cases,Total Cases,719
2020-03-29,Dominican Republic,new_cases,New Cases,138
2020-03-29,Dominican Republic,total_deaths,Total Deaths,28
2020-03-29,Dominican Republic,new_deaths,NA,8
2020-03-29,Dominican Republic,total_recovered,Total Recovered,3
2020-03-29,Dominican Republic,active_cases,Active Cases,688
2020-03-29,Dominican Republic,serious_critical,Serious Critical,NA
2020-03-29,Dominican Republic,tot_cases_1m_pop,Total Cases per 1m Population,66
2020-03-29,Dominican Republic,deaths_1m_pop,NA,3
2020-03-29,Dominican Republic,x1stcase,NA,NA
2020-03-29,Dominican Republic,death_rate,Death Rate,3.89
2020-03-29,Mexico,total_cases,Total Cases,717
2020-03-29,Mexico,new_cases,New Cases,132
2020-03-29,Mexico,total_deaths,Total Deaths,12
2020-03-29,Mexico,new_deaths,NA,4
2020-03-29,Mexico,total_recovered,Total Recovered,4
2020-03-29,Mexico,active_cases,Active Cases,701
2020-03-29,Mexico,serious_critical,Serious Critical,1
2020-03-29,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,6
2020-03-29,Mexico,deaths_1m_pop,NA,0.09
2020-03-29,Mexico,x1stcase,NA,NA
2020-03-29,Mexico,death_rate,Death Rate,1.67
2020-03-29,Argentina,total_cases,Total Cases,690
2020-03-29,Argentina,new_cases,New Cases,101
2020-03-29,Argentina,total_deaths,Total Deaths,17
2020-03-29,Argentina,new_deaths,NA,4
2020-03-29,Argentina,total_recovered,Total Recovered,72
2020-03-29,Argentina,active_cases,Active Cases,601
2020-03-29,Argentina,serious_critical,Serious Critical,NA
2020-03-29,Argentina,tot_cases_1m_pop,Total Cases per 1m Population,15
2020-03-29,Argentina,deaths_1m_pop,NA,0.4
2020-03-29,Argentina,x1stcase,NA,NA
2020-03-29,Argentina,death_rate,Death Rate,2.46
2020-03-29,Slovenia,total_cases,Total Cases,684
2020-03-29,Slovenia,new_cases,New Cases,52
2020-03-29,Slovenia,total_deaths,Total Deaths,9
2020-03-29,Slovenia,new_deaths,NA,NA
2020-03-29,Slovenia,total_recovered,Total Recovered,10
2020-03-29,Slovenia,active_cases,Active Cases,665
2020-03-29,Slovenia,serious_critical,Serious Critical,25
2020-03-29,Slovenia,tot_cases_1m_pop,Total Cases per 1m Population,329
2020-03-29,Slovenia,deaths_1m_pop,NA,4
2020-03-29,Slovenia,x1stcase,NA,NA
2020-03-29,Slovenia,death_rate,Death Rate,1.32
2020-03-29,Peru,total_cases,Total Cases,671
2020-03-29,Peru,new_cases,New Cases,36
2020-03-29,Peru,total_deaths,Total Deaths,16
