tstamp,country,observation,obs_ord,count
2020-03-14,France,active_cases,Active Cases,3570
2020-03-14,France,serious_critical,Serious Critical,154
2020-03-14,France,tot_cases_1m_pop,Total Cases per 1m Population,56.1
2020-03-14,France,death_rate,Death Rate,2.16
2020-03-14,United States,total_cases,Total Cases,2269
2020-03-14,United States,new_cases,New Cases,572
2020-03-14,United States,total_deaths,Total Deaths,48
2020-03-14,United States,new_deaths,NA,7
2020-03-14,United States,total_recovered,Total Recovered,41
2020-03-14,United States,active_cases,Active Cases,2180
2020-03-14,United States,serious_critical,Serious Critical,10
2020-03-14,United States,tot_cases_1m_pop,Total Cases per 1m Population,6.9
2020-03-14,United States,death_rate,Death Rate,2.12
2020-03-14,Switzerland,total_cases,Total Cases,1139
2020-03-14,Switzerland,new_cases,New Cases,271
2020-03-14,Switzerland,total_deaths,Total Deaths,11
2020-03-14,Switzerland,new_deaths,NA,4
2020-03-14,Switzerland,total_recovered,Total Recovered,4
2020-03-14,Switzerland,active_cases,Active Cases,1124
2020-03-14,Switzerland,serious_critical,Serious Critical,NA
2020-03-14,Switzerland,tot_cases_1m_pop,Total Cases per 1m Population,131.6
2020-03-14,Switzerland,death_rate,Death Rate,0.97
2020-03-14,Norway,total_cases,Total Cases,996
2020-03-14,Norway,new_cases,New Cases,196
2020-03-14,Norway,total_deaths,Total Deaths,1
2020-03-14,Norway,new_deaths,NA,NA
2020-03-14,Norway,total_recovered,Total Recovered,1
2020-03-14,Norway,active_cases,Active Cases,994
2020-03-14,Norway,serious_critical,Serious Critical,27
2020-03-14,Norway,tot_cases_1m_pop,Total Cases per 1m Population,183.7
2020-03-14,Norway,death_rate,Death Rate,0.1
2020-03-14,Sweden,total_cases,Total Cases,814
2020-03-14,Sweden,new_cases,New Cases,127
2020-03-14,Sweden,total_deaths,Total Deaths,1
2020-03-14,Sweden,new_deaths,NA,NA
2020-03-14,Sweden,total_recovered,Total Recovered,1
2020-03-14,Sweden,active_cases,Active Cases,812
2020-03-14,Sweden,serious_critical,Serious Critical,2
2020-03-14,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,80.6
2020-03-14,Sweden,death_rate,Death Rate,0.12
2020-03-14,Netherlands,total_cases,Total Cases,804
2020-03-14,Netherlands,new_cases,New Cases,190
2020-03-14,Netherlands,total_deaths,Total Deaths,10
2020-03-14,Netherlands,new_deaths,NA,5
2020-03-14,Netherlands,total_recovered,Total Recovered,2
2020-03-14,Netherlands,active_cases,Active Cases,792
2020-03-14,Netherlands,serious_critical,Serious Critical,45
2020-03-14,Netherlands,tot_cases_1m_pop,Total Cases per 1m Population,46.9
2020-03-14,Netherlands,death_rate,Death Rate,1.24
2020-03-14,Denmark,total_cases,Total Cases,801
2020-03-14,Denmark,new_cases,New Cases,127
2020-03-14,Denmark,total_deaths,Total Deaths,0
2020-03-14,Denmark,new_deaths,NA,NA
2020-03-14,Denmark,total_recovered,Total Recovered,1
2020-03-14,Denmark,active_cases,Active Cases,800
2020-03-14,Denmark,serious_critical,Serious Critical,2
2020-03-14,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,138.3
2020-03-14,Denmark,death_rate,Death Rate,0
2020-03-14,UK,total_cases,Total Cases,798
2020-03-14,UK,new_cases,New Cases,208
2020-03-14,UK,total_deaths,Total Deaths,11
2020-03-14,UK,new_deaths,NA,1
2020-03-14,UK,total_recovered,Total Recovered,18
2020-03-14,UK,active_cases,Active Cases,769
2020-03-14,UK,serious_critical,Serious Critical,20
2020-03-14,UK,tot_cases_1m_pop,Total Cases per 1m Population,11.8
2020-03-14,UK,death_rate,Death Rate,1.38
2020-03-14,Japan,total_cases,Total Cases,701
2020-03-14,Japan,new_cases,New Cases,10
2020-03-14,Japan,total_deaths,Total Deaths,19
2020-03-14,Japan,new_deaths,NA,NA
2020-03-14,Japan,total_recovered,Total Recovered,118
2020-03-14,Japan,active_cases,Active Cases,564
2020-03-14,Japan,serious_critical,Serious Critical,29
2020-03-14,Japan,tot_cases_1m_pop,Total Cases per 1m Population,5.5
2020-03-14,Japan,death_rate,Death Rate,2.71
2020-03-14,Belgium,total_cases,Total Cases,559
2020-03-14,Belgium,new_cases,New Cases,160
2020-03-14,Belgium,total_deaths,Total Deaths,3
2020-03-14,Belgium,new_deaths,NA,NA
2020-03-14,Belgium,total_recovered,Total Recovered,1
2020-03-14,Belgium,active_cases,Active Cases,555
2020-03-14,Belgium,serious_critical,Serious Critical,2
2020-03-14,Belgium,tot_cases_1m_pop,Total Cases per 1m Population,48.2
2020-03-14,Belgium,death_rate,Death Rate,0.54
2020-03-14,Austria,total_cases,Total Cases,504
2020-03-14,Austria,new_cases,New Cases,143
2020-03-14,Austria,total_deaths,Total Deaths,1
2020-03-14,Austria,new_deaths,NA,NA
2020-03-14,Austria,total_recovered,Total Recovered,6
2020-03-14,Austria,active_cases,Active Cases,497
2020-03-14,Austria,serious_critical,Serious Critical,1
2020-03-14,Austria,tot_cases_1m_pop,Total Cases per 1m Population,56
2020-03-14,Austria,death_rate,Death Rate,0.2
2020-03-14,Qatar,total_cases,Total Cases,320
2020-03-14,Qatar,new_cases,New Cases,58
2020-03-14,Qatar,total_deaths,Total Deaths,NA
2020-03-14,Qatar,new_deaths,NA,NA
2020-03-14,Qatar,total_recovered,Total Recovered,NA
2020-03-14,Qatar,active_cases,Active Cases,320
2020-03-14,Qatar,serious_critical,Serious Critical,NA
2020-03-14,Qatar,tot_cases_1m_pop,Total Cases per 1m Population,111.1
2020-03-14,Qatar,death_rate,Death Rate,NA
2020-03-14,Bahrain,total_cases,Total Cases,210
2020-03-14,Bahrain,new_cases,New Cases,13
2020-03-14,Bahrain,total_deaths,Total Deaths,0
2020-03-14,Bahrain,new_deaths,NA,NA
2020-03-14,Bahrain,total_recovered,Total Recovered,44
2020-03-14,Bahrain,active_cases,Active Cases,166
2020-03-14,Bahrain,serious_critical,Serious Critical,1
2020-03-14,Bahrain,tot_cases_1m_pop,Total Cases per 1m Population,123.4
2020-03-14,Bahrain,death_rate,Death Rate,0
2020-03-14,Singapore,total_cases,Total Cases,200
2020-03-14,Singapore,new_cases,New Cases,13
2020-03-14,Singapore,total_deaths,Total Deaths,0
2020-03-14,Singapore,new_deaths,NA,NA
2020-03-14,Singapore,total_recovered,Total Recovered,97
2020-03-14,Singapore,active_cases,Active Cases,103
2020-03-14,Singapore,serious_critical,Serious Critical,11
2020-03-14,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,34.2
2020-03-14,Singapore,death_rate,Death Rate,0
2020-03-14,Australia,total_cases,Total Cases,199
2020-03-14,Australia,new_cases,New Cases,43
2020-03-14,Australia,total_deaths,Total Deaths,3
2020-03-14,Australia,new_deaths,NA,NA
2020-03-14,Australia,total_recovered,Total Recovered,26
2020-03-14,Australia,active_cases,Active Cases,170
2020-03-14,Australia,serious_critical,Serious Critical,1
2020-03-14,Australia,tot_cases_1m_pop,Total Cases per 1m Population,7.8
2020-03-14,Australia,death_rate,Death Rate,1.51
2020-03-14,Canada,total_cases,Total Cases,198
2020-03-14,Canada,new_cases,New Cases,56
2020-03-14,Canada,total_deaths,Total Deaths,1
2020-03-14,Canada,new_deaths,NA,NA
2020-03-14,Canada,total_recovered,Total Recovered,11
2020-03-14,Canada,active_cases,Active Cases,186
2020-03-14,Canada,serious_critical,Serious Critical,1
2020-03-14,Canada,tot_cases_1m_pop,Total Cases per 1m Population,5.2
2020-03-14,Canada,death_rate,Death Rate,0.51
2020-03-14,Malaysia,total_cases,Total Cases,197
2020-03-14,Malaysia,new_cases,New Cases,39
2020-03-14,Malaysia,total_deaths,Total Deaths,0
2020-03-14,Malaysia,new_deaths,NA,NA
2020-03-14,Malaysia,total_recovered,Total Recovered,32
2020-03-14,Malaysia,active_cases,Active Cases,165
2020-03-14,Malaysia,serious_critical,Serious Critical,4
2020-03-14,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,6.1
2020-03-14,Malaysia,death_rate,Death Rate,0
2020-03-14,Greece,total_cases,Total Cases,190
2020-03-14,Greece,new_cases,New Cases,73
2020-03-14,Greece,total_deaths,Total Deaths,1
2020-03-14,Greece,new_deaths,NA,NA
2020-03-14,Greece,total_recovered,Total Recovered,2
2020-03-14,Greece,active_cases,Active Cases,187
2020-03-14,Greece,serious_critical,Serious Critical,2
2020-03-14,Greece,tot_cases_1m_pop,Total Cases per 1m Population,18.2
2020-03-14,Greece,death_rate,Death Rate,0.53
2020-03-14,Finland,total_cases,Total Cases,155
2020-03-14,Finland,new_cases,New Cases,46
2020-03-14,Finland,total_deaths,Total Deaths,0
2020-03-14,Finland,new_deaths,NA,NA
2020-03-14,Finland,total_recovered,Total Recovered,1
2020-03-14,Finland,active_cases,Active Cases,154
2020-03-14,Finland,serious_critical,Serious Critical,NA
2020-03-14,Finland,tot_cases_1m_pop,Total Cases per 1m Population,28
2020-03-14,Finland,death_rate,Death Rate,0
2020-03-14,Brazil,total_cases,Total Cases,151
2020-03-14,Brazil,new_cases,New Cases,74
2020-03-14,Brazil,total_deaths,Total Deaths,NA
2020-03-14,Brazil,new_deaths,NA,NA
2020-03-14,Brazil,total_recovered,Total Recovered,NA
2020-03-14,Brazil,active_cases,Active Cases,151
2020-03-14,Brazil,serious_critical,Serious Critical,2
2020-03-14,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,0.7
2020-03-14,Brazil,death_rate,Death Rate,NA
2020-03-14,Czech Republic,total_cases,Total Cases,141
2020-03-14,Czech Republic,new_cases,New Cases,25
2020-03-14,Czech Republic,total_deaths,Total Deaths,NA
2020-03-14,Czech Republic,new_deaths,NA,NA
2020-03-14,Czech Republic,total_recovered,Total Recovered,NA
2020-03-14,Czech Republic,active_cases,Active Cases,141
2020-03-14,Czech Republic,serious_critical,Serious Critical,2
2020-03-14,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,13.2
2020-03-14,Czech Republic,death_rate,Death Rate,NA
2020-03-14,Slovenia,total_cases,Total Cases,141
2020-03-14,Slovenia,new_cases,New Cases,45
2020-03-14,Slovenia,total_deaths,Total Deaths,NA
2020-03-14,Slovenia,new_deaths,NA,NA
2020-03-14,Slovenia,total_recovered,Total Recovered,NA
2020-03-14,Slovenia,active_cases,Active Cases,141
2020-03-14,Slovenia,serious_critical,Serious Critical,4
2020-03-14,Slovenia,tot_cases_1m_pop,Total Cases per 1m Population,67.8
2020-03-14,Slovenia,death_rate,Death Rate,NA
2020-03-14,Iceland,total_cases,Total Cases,134
2020-03-14,Iceland,new_cases,New Cases,17
2020-03-14,Iceland,total_deaths,Total Deaths,NA
2020-03-14,Iceland,new_deaths,NA,NA
2020-03-14,Iceland,total_recovered,Total Recovered,NA
2020-03-14,Iceland,active_cases,Active Cases,134
2020-03-14,Iceland,serious_critical,Serious Critical,NA
2020-03-14,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-14,Iceland,death_rate,Death Rate,NA
2020-03-14,Hong Kong,total_cases,Total Cases,132
2020-03-14,Hong Kong,new_cases,New Cases,1
2020-03-14,Hong Kong,total_deaths,Total Deaths,4
2020-03-14,Hong Kong,new_deaths,NA,1
2020-03-14,Hong Kong,total_recovered,Total Recovered,77
2020-03-14,Hong Kong,active_cases,Active Cases,51
2020-03-14,Hong Kong,serious_critical,Serious Critical,4
2020-03-14,Hong Kong,tot_cases_1m_pop,Total Cases per 1m Population,17.6
2020-03-14,Hong Kong,death_rate,Death Rate,3.03
2020-03-14,Israel,total_cases,Total Cases,126
2020-03-14,Israel,new_cases,New Cases,17
2020-03-14,Israel,total_deaths,Total Deaths,0
2020-03-14,Israel,new_deaths,NA,NA
2020-03-14,Israel,total_recovered,Total Recovered,4
2020-03-14,Israel,active_cases,Active Cases,122
2020-03-14,Israel,serious_critical,Serious Critical,2
2020-03-14,Israel,tot_cases_1m_pop,Total Cases per 1m Population,14.6
2020-03-14,Israel,death_rate,Death Rate,0
2020-03-14,Portugal,total_cases,Total Cases,112
2020-03-14,Portugal,new_cases,New Cases,34
2020-03-14,Portugal,total_deaths,Total Deaths,0
2020-03-14,Portugal,new_deaths,NA,NA
2020-03-14,Portugal,total_recovered,Total Recovered,1
2020-03-14,Portugal,active_cases,Active Cases,111
2020-03-14,Portugal,serious_critical,Serious Critical,1
2020-03-14,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,11
2020-03-14,Portugal,death_rate,Death Rate,0
2020-03-14,Iraq,total_cases,Total Cases,101
2020-03-14,Iraq,new_cases,New Cases,18
2020-03-14,Iraq,total_deaths,Total Deaths,9
2020-03-14,Iraq,new_deaths,NA,1
2020-03-14,Iraq,total_recovered,Total Recovered,24
2020-03-14,Iraq,active_cases,Active Cases,68
2020-03-14,Iraq,serious_critical,Serious Critical,NA
2020-03-14,Iraq,tot_cases_1m_pop,Total Cases per 1m Population,2.5
2020-03-14,Iraq,death_rate,Death Rate,8.91
2020-03-14,Kuwait,total_cases,Total Cases,100
2020-03-14,Kuwait,new_cases,New Cases,20
2020-03-14,Kuwait,total_deaths,Total Deaths,0
2020-03-14,Kuwait,new_deaths,NA,NA
2020-03-14,Kuwait,total_recovered,Total Recovered,5
2020-03-14,Kuwait,active_cases,Active Cases,95
2020-03-14,Kuwait,serious_critical,Serious Critical,4
2020-03-14,Kuwait,tot_cases_1m_pop,Total Cases per 1m Population,23.4
2020-03-14,Kuwait,death_rate,Death Rate,0
2020-03-14,Ireland,total_cases,Total Cases,90
2020-03-14,Ireland,new_cases,New Cases,20
2020-03-14,Ireland,total_deaths,Total Deaths,NA
2020-03-14,Ireland,new_deaths,NA,NA
2020-03-14,Ireland,total_recovered,Total Recovered,NA
2020-03-14,Ireland,active_cases,Active Cases,89
2020-03-14,Ireland,serious_critical,Serious Critical,6
2020-03-14,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,18.2
2020-03-14,Ireland,death_rate,Death Rate,NA
2020-03-14,Romania,total_cases,Total Cases,89
2020-03-14,Romania,new_cases,New Cases,30
2020-03-14,Romania,total_deaths,Total Deaths,0
2020-03-14,Romania,new_deaths,NA,NA
2020-03-14,Romania,total_recovered,Total Recovered,7
2020-03-14,Romania,active_cases,Active Cases,82
2020-03-14,Romania,serious_critical,Serious Critical,1
2020-03-14,Romania,tot_cases_1m_pop,Total Cases per 1m Population,4.6
2020-03-14,Romania,death_rate,Death Rate,0
2020-03-14,Saudi Arabia,total_cases,Total Cases,86
2020-03-14,Saudi Arabia,new_cases,New Cases,41
2020-03-14,Saudi Arabia,total_deaths,Total Deaths,0
2020-03-14,Saudi Arabia,new_deaths,NA,NA
2020-03-14,Saudi Arabia,total_recovered,Total Recovered,1
2020-03-14,Saudi Arabia,active_cases,Active Cases,85
2020-03-14,Saudi Arabia,serious_critical,Serious Critical,NA
2020-03-14,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,2.5
2020-03-14,Saudi Arabia,death_rate,Death Rate,0
2020-03-14,UAE,total_cases,Total Cases,85
2020-03-14,UAE,new_cases,New Cases,NA
2020-03-14,UAE,total_deaths,Total Deaths,0
2020-03-14,UAE,new_deaths,NA,NA
2020-03-14,UAE,total_recovered,Total Recovered,20
2020-03-14,UAE,active_cases,Active Cases,65
2020-03-14,UAE,serious_critical,Serious Critical,2
2020-03-14,UAE,tot_cases_1m_pop,Total Cases per 1m Population,8.6
2020-03-14,UAE,death_rate,Death Rate,0
2020-03-14,India,total_cases,Total Cases,82
2020-03-14,India,new_cases,New Cases,8
2020-03-14,India,total_deaths,Total Deaths,2
2020-03-14,India,new_deaths,NA,1
2020-03-14,India,total_recovered,Total Recovered,10
2020-03-14,India,active_cases,Active Cases,70
2020-03-14,India,serious_critical,Serious Critical,NA
2020-03-14,India,tot_cases_1m_pop,Total Cases per 1m Population,0.1
2020-03-14,India,death_rate,Death Rate,2.44
2020-03-14,San Marino,total_cases,Total Cases,80
2020-03-14,San Marino,new_cases,New Cases,8
2020-03-14,San Marino,total_deaths,Total Deaths,5
2020-03-14,San Marino,new_deaths,NA,NA
2020-03-14,San Marino,total_recovered,Total Recovered,2
2020-03-14,San Marino,active_cases,Active Cases,73
2020-03-14,San Marino,serious_critical,Serious Critical,3
2020-03-14,San Marino,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-14,San Marino,death_rate,Death Rate,6.25
2020-03-14,Egypt,total_cases,Total Cases,80
2020-03-14,Egypt,new_cases,New Cases,NA
2020-03-14,Egypt,total_deaths,Total Deaths,2
2020-03-14,Egypt,new_deaths,NA,NA
2020-03-14,Egypt,total_recovered,Total Recovered,27
2020-03-14,Egypt,active_cases,Active Cases,51
2020-03-14,Egypt,serious_critical,Serious Critical,NA
2020-03-14,Egypt,tot_cases_1m_pop,Total Cases per 1m Population,0.8
2020-03-14,Egypt,death_rate,Death Rate,2.5
2020-03-14,Estonia,total_cases,Total Cases,79
2020-03-14,Estonia,new_cases,New Cases,52
2020-03-14,Estonia,total_deaths,Total Deaths,NA
2020-03-14,Estonia,new_deaths,NA,NA
2020-03-14,Estonia,total_recovered,Total Recovered,NA
2020-03-14,Estonia,active_cases,Active Cases,79
2020-03-14,Estonia,serious_critical,Serious Critical,NA
2020-03-14,Estonia,tot_cases_1m_pop,Total Cases per 1m Population,59.6
2020-03-14,Estonia,death_rate,Death Rate,NA
2020-03-14,Lebanon,total_cases,Total Cases,77
2020-03-14,Lebanon,new_cases,New Cases,9
2020-03-14,Lebanon,total_deaths,Total Deaths,3
2020-03-14,Lebanon,new_deaths,NA,NA
2020-03-14,Lebanon,total_recovered,Total Recovered,1
2020-03-14,Lebanon,active_cases,Active Cases,73
2020-03-14,Lebanon,serious_critical,Serious Critical,3
2020-03-14,Lebanon,tot_cases_1m_pop,Total Cases per 1m Population,11.3
2020-03-14,Lebanon,death_rate,Death Rate,3.9
2020-03-14,Thailand,total_cases,Total Cases,75
2020-03-14,Thailand,new_cases,New Cases,5
2020-03-14,Thailand,total_deaths,Total Deaths,1
2020-03-14,Thailand,new_deaths,NA,NA
2020-03-14,Thailand,total_recovered,Total Recovered,35
2020-03-14,Thailand,active_cases,Active Cases,39
2020-03-14,Thailand,serious_critical,Serious Critical,1
2020-03-14,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,1.1
2020-03-14,Thailand,death_rate,Death Rate,1.33
2020-03-14,Indonesia,total_cases,Total Cases,69
2020-03-14,Indonesia,new_cases,New Cases,35
2020-03-14,Indonesia,total_deaths,Total Deaths,4
2020-03-14,Indonesia,new_deaths,NA,3
2020-03-14,Indonesia,total_recovered,Total Recovered,5
2020-03-14,Indonesia,active_cases,Active Cases,60
2020-03-14,Indonesia,serious_critical,Serious Critical,NA
2020-03-14,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,0.3
2020-03-14,Indonesia,death_rate,Death Rate,5.8
2020-03-14,Poland,total_cases,Total Cases,68
2020-03-14,Poland,new_cases,New Cases,17
2020-03-14,Poland,total_deaths,Total Deaths,NA
2020-03-14,Poland,new_deaths,NA,1
2020-03-14,Poland,total_recovered,Total Recovered,NA
2020-03-14,Poland,active_cases,Active Cases,66
2020-03-14,Poland,serious_critical,Serious Critical,3
2020-03-14,Poland,tot_cases_1m_pop,Total Cases per 1m Population,1.8
2020-03-14,Poland,death_rate,Death Rate,NA
2020-03-14,Philippines,total_cases,Total Cases,64
2020-03-14,Philippines,new_cases,New Cases,12
2020-03-14,Philippines,total_deaths,Total Deaths,5
2020-03-14,Philippines,new_deaths,NA,NA
2020-03-14,Philippines,total_recovered,Total Recovered,2
2020-03-14,Philippines,active_cases,Active Cases,57
2020-03-14,Philippines,serious_critical,Serious Critical,1
2020-03-14,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,0.6
2020-03-14,Philippines,death_rate,Death Rate,7.81
2020-03-14,Taiwan,total_cases,Total Cases,50
2020-03-14,Taiwan,new_cases,New Cases,1
2020-03-14,Taiwan,total_deaths,Total Deaths,1
2020-03-14,Taiwan,new_deaths,NA,NA
2020-03-14,Taiwan,total_recovered,Total Recovered,20
2020-03-14,Taiwan,active_cases,Active Cases,29
2020-03-14,Taiwan,serious_critical,Serious Critical,NA
2020-03-14,Taiwan,tot_cases_1m_pop,Total Cases per 1m Population,2.1
2020-03-14,Taiwan,death_rate,Death Rate,2
2020-03-14,Russia,total_cases,Total Cases,45
2020-03-14,Russia,new_cases,New Cases,11
2020-03-14,Russia,total_deaths,Total Deaths,0
2020-03-14,Russia,new_deaths,NA,NA
2020-03-14,Russia,total_recovered,Total Recovered,8
2020-03-14,Russia,active_cases,Active Cases,37
2020-03-14,Russia,serious_critical,Serious Critical,NA
2020-03-14,Russia,tot_cases_1m_pop,Total Cases per 1m Population,0.3
2020-03-14,Russia,death_rate,Death Rate,0
2020-03-14,Vietnam,total_cases,Total Cases,44
2020-03-14,Vietnam,new_cases,New Cases,NA
2020-03-14,Vietnam,total_deaths,Total Deaths,0
2020-03-14,Vietnam,new_deaths,NA,NA
2020-03-14,Vietnam,total_recovered,Total Recovered,16
2020-03-14,Vietnam,active_cases,Active Cases,28
2020-03-14,Vietnam,serious_critical,Serious Critical,NA
2020-03-14,Vietnam,tot_cases_1m_pop,Total Cases per 1m Population,0.5
2020-03-14,Vietnam,death_rate,Death Rate,0
2020-03-14,Chile,total_cases,Total Cases,43
2020-03-14,Chile,new_cases,New Cases,10
2020-03-14,Chile,total_deaths,Total Deaths,NA
2020-03-14,Chile,new_deaths,NA,NA
2020-03-14,Chile,total_recovered,Total Recovered,NA
2020-03-14,Chile,active_cases,Active Cases,43
2020-03-14,Chile,serious_critical,Serious Critical,NA
2020-03-14,Chile,tot_cases_1m_pop,Total Cases per 1m Population,2.2
2020-03-14,Chile,death_rate,Death Rate,NA
2020-03-14,Brunei,total_cases,Total Cases,37
2020-03-14,Brunei,new_cases,New Cases,12
2020-03-14,Brunei,total_deaths,Total Deaths,NA
2020-03-14,Brunei,new_deaths,NA,NA
2020-03-14,Brunei,total_recovered,Total Recovered,NA
2020-03-14,Brunei,active_cases,Active Cases,37
2020-03-14,Brunei,serious_critical,Serious Critical,NA
2020-03-14,Brunei,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-14,Brunei,death_rate,Death Rate,NA
2020-03-14,Serbia,total_cases,Total Cases,35
2020-03-14,Serbia,new_cases,New Cases,11
2020-03-14,Serbia,total_deaths,Total Deaths,NA
2020-03-14,Serbia,new_deaths,NA,NA
2020-03-14,Serbia,total_recovered,Total Recovered,NA
2020-03-14,Serbia,active_cases,Active Cases,35
2020-03-14,Serbia,serious_critical,Serious Critical,1
2020-03-14,Serbia,tot_cases_1m_pop,Total Cases per 1m Population,4
2020-03-14,Serbia,death_rate,Death Rate,NA
2020-03-14,Palestine,total_cases,Total Cases,35
2020-03-14,Palestine,new_cases,New Cases,4
2020-03-14,Palestine,total_deaths,Total Deaths,NA
2020-03-14,Palestine,new_deaths,NA,NA
2020-03-14,Palestine,total_recovered,Total Recovered,NA
2020-03-14,Palestine,active_cases,Active Cases,35
2020-03-14,Palestine,serious_critical,Serious Critical,NA
2020-03-14,Palestine,tot_cases_1m_pop,Total Cases per 1m Population,6.9
2020-03-14,Palestine,death_rate,Death Rate,NA
2020-03-14,Luxembourg,total_cases,Total Cases,34
2020-03-14,Luxembourg,new_cases,New Cases,8
2020-03-14,Luxembourg,total_deaths,Total Deaths,NA
2020-03-14,Luxembourg,new_deaths,NA,NA
2020-03-14,Luxembourg,total_recovered,Total Recovered,NA
2020-03-14,Luxembourg,active_cases,Active Cases,34
2020-03-14,Luxembourg,serious_critical,Serious Critical,1
2020-03-14,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-14,Luxembourg,death_rate,Death Rate,NA
2020-03-14,Albania,total_cases,Total Cases,33
2020-03-14,Albania,new_cases,New Cases,10
2020-03-14,Albania,total_deaths,Total Deaths,NA
2020-03-14,Albania,new_deaths,NA,NA
2020-03-14,Albania,total_recovered,Total Recovered,NA
2020-03-14,Albania,active_cases,Active Cases,32
2020-03-14,Albania,serious_critical,Serious Critical,NA
2020-03-14,Albania,tot_cases_1m_pop,Total Cases per 1m Population,11.5
2020-03-14,Albania,death_rate,Death Rate,NA
2020-03-14,Croatia,total_cases,Total Cases,32
2020-03-14,Croatia,new_cases,New Cases,5
2020-03-14,Croatia,total_deaths,Total Deaths,0
2020-03-14,Croatia,new_deaths,NA,NA
2020-03-14,Croatia,total_recovered,Total Recovered,1
2020-03-14,Croatia,active_cases,Active Cases,31
2020-03-14,Croatia,serious_critical,Serious Critical,NA
2020-03-14,Croatia,tot_cases_1m_pop,Total Cases per 1m Population,7.8
2020-03-14,Croatia,death_rate,Death Rate,0
2020-03-14,Slovakia,total_cases,Total Cases,32
