tstamp,country,observation,obs_ord,count
2020-03-17,Denmark,total_recovered,Total Recovered,1
2020-03-17,Denmark,active_cases,Active Cases,909
2020-03-17,Denmark,serious_critical,Serious Critical,10
2020-03-17,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,157.8
2020-03-17,Denmark,death_rate,Death Rate,0.44
2020-03-17,Japan,total_cases,Total Cases,895
2020-03-17,Japan,new_cases,New Cases,56
2020-03-17,Japan,total_deaths,Total Deaths,27
2020-03-17,Japan,new_deaths,NA,3
2020-03-17,Japan,total_recovered,Total Recovered,144
2020-03-17,Japan,active_cases,Active Cases,724
2020-03-17,Japan,serious_critical,Serious Critical,41
2020-03-17,Japan,tot_cases_1m_pop,Total Cases per 1m Population,7.1
2020-03-17,Japan,death_rate,Death Rate,3.02
2020-03-17,Malaysia,total_cases,Total Cases,566
2020-03-17,Malaysia,new_cases,New Cases,138
2020-03-17,Malaysia,total_deaths,Total Deaths,0
2020-03-17,Malaysia,new_deaths,NA,NA
2020-03-17,Malaysia,total_recovered,Total Recovered,42
2020-03-17,Malaysia,active_cases,Active Cases,524
2020-03-17,Malaysia,serious_critical,Serious Critical,9
2020-03-17,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,17.5
2020-03-17,Malaysia,death_rate,Death Rate,0
2020-03-17,Qatar,total_cases,Total Cases,439
2020-03-17,Qatar,new_cases,New Cases,38
2020-03-17,Qatar,total_deaths,Total Deaths,0
2020-03-17,Qatar,new_deaths,NA,NA
2020-03-17,Qatar,total_recovered,Total Recovered,4
2020-03-17,Qatar,active_cases,Active Cases,435
2020-03-17,Qatar,serious_critical,Serious Critical,NA
2020-03-17,Qatar,tot_cases_1m_pop,Total Cases per 1m Population,152.4
2020-03-17,Qatar,death_rate,Death Rate,0
2020-03-17,Canada,total_cases,Total Cases,406
2020-03-17,Canada,new_cases,New Cases,65
2020-03-17,Canada,total_deaths,Total Deaths,4
2020-03-17,Canada,new_deaths,NA,3
2020-03-17,Canada,total_recovered,Total Recovered,11
2020-03-17,Canada,active_cases,Active Cases,391
2020-03-17,Canada,serious_critical,Serious Critical,1
2020-03-17,Canada,tot_cases_1m_pop,Total Cases per 1m Population,10.8
2020-03-17,Canada,death_rate,Death Rate,0.99
2020-03-17,Australia,total_cases,Total Cases,375
2020-03-17,Australia,new_cases,New Cases,75
2020-03-17,Australia,total_deaths,Total Deaths,5
2020-03-17,Australia,new_deaths,NA,NA
2020-03-17,Australia,total_recovered,Total Recovered,27
2020-03-17,Australia,active_cases,Active Cases,343
2020-03-17,Australia,serious_critical,Serious Critical,1
2020-03-17,Australia,tot_cases_1m_pop,Total Cases per 1m Population,14.7
2020-03-17,Australia,death_rate,Death Rate,1.33
2020-03-17,Greece,total_cases,Total Cases,352
2020-03-17,Greece,new_cases,New Cases,21
2020-03-17,Greece,total_deaths,Total Deaths,4
2020-03-17,Greece,new_deaths,NA,NA
2020-03-17,Greece,total_recovered,Total Recovered,8
2020-03-17,Greece,active_cases,Active Cases,340
2020-03-17,Greece,serious_critical,Serious Critical,5
2020-03-17,Greece,tot_cases_1m_pop,Total Cases per 1m Population,33.8
2020-03-17,Greece,death_rate,Death Rate,1.14
2020-03-17,Czech Republic,total_cases,Total Cases,344
2020-03-17,Czech Republic,new_cases,New Cases,51
2020-03-17,Czech Republic,total_deaths,Total Deaths,0
2020-03-17,Czech Republic,new_deaths,NA,NA
2020-03-17,Czech Republic,total_recovered,Total Recovered,3
2020-03-17,Czech Republic,active_cases,Active Cases,341
2020-03-17,Czech Republic,serious_critical,Serious Critical,2
2020-03-17,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,32.1
2020-03-17,Czech Republic,death_rate,Death Rate,0
2020-03-17,Portugal,total_cases,Total Cases,331
2020-03-17,Portugal,new_cases,New Cases,86
2020-03-17,Portugal,total_deaths,Total Deaths,1
2020-03-17,Portugal,new_deaths,NA,1
2020-03-17,Portugal,total_recovered,Total Recovered,3
2020-03-17,Portugal,active_cases,Active Cases,327
2020-03-17,Portugal,serious_critical,Serious Critical,18
2020-03-17,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,32.5
2020-03-17,Portugal,death_rate,Death Rate,0.3
2020-03-17,Finland,total_cases,Total Cases,278
2020-03-17,Finland,new_cases,New Cases,34
2020-03-17,Finland,total_deaths,Total Deaths,0
2020-03-17,Finland,new_deaths,NA,NA
2020-03-17,Finland,total_recovered,Total Recovered,10
2020-03-17,Finland,active_cases,Active Cases,268
2020-03-17,Finland,serious_critical,Serious Critical,1
2020-03-17,Finland,tot_cases_1m_pop,Total Cases per 1m Population,50.2
2020-03-17,Finland,death_rate,Death Rate,0
2020-03-17,Israel,total_cases,Total Cases,277
2020-03-17,Israel,new_cases,New Cases,64
2020-03-17,Israel,total_deaths,Total Deaths,0
2020-03-17,Israel,new_deaths,NA,NA
2020-03-17,Israel,total_recovered,Total Recovered,4
2020-03-17,Israel,active_cases,Active Cases,273
2020-03-17,Israel,serious_critical,Serious Critical,4
2020-03-17,Israel,tot_cases_1m_pop,Total Cases per 1m Population,32
2020-03-17,Israel,death_rate,Death Rate,0
2020-03-17,Slovenia,total_cases,Total Cases,253
2020-03-17,Slovenia,new_cases,New Cases,34
2020-03-17,Slovenia,total_deaths,Total Deaths,NA
2020-03-17,Slovenia,new_deaths,NA,NA
2020-03-17,Slovenia,total_recovered,Total Recovered,NA
2020-03-17,Slovenia,active_cases,Active Cases,252
2020-03-17,Slovenia,serious_critical,Serious Critical,3
2020-03-17,Slovenia,tot_cases_1m_pop,Total Cases per 1m Population,121.7
2020-03-17,Slovenia,death_rate,Death Rate,NA
2020-03-17,Singapore,total_cases,Total Cases,243
2020-03-17,Singapore,new_cases,New Cases,17
2020-03-17,Singapore,total_deaths,Total Deaths,0
2020-03-17,Singapore,new_deaths,NA,NA
2020-03-17,Singapore,total_recovered,Total Recovered,109
2020-03-17,Singapore,active_cases,Active Cases,134
2020-03-17,Singapore,serious_critical,Serious Critical,11
2020-03-17,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,41.5
2020-03-17,Singapore,death_rate,Death Rate,0
2020-03-17,Brazil,total_cases,Total Cases,234
2020-03-17,Brazil,new_cases,New Cases,34
2020-03-17,Brazil,total_deaths,Total Deaths,0
2020-03-17,Brazil,new_deaths,NA,NA
2020-03-17,Brazil,total_recovered,Total Recovered,2
2020-03-17,Brazil,active_cases,Active Cases,232
2020-03-17,Brazil,serious_critical,Serious Critical,2
2020-03-17,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,1.1
2020-03-17,Brazil,death_rate,Death Rate,0
2020-03-17,Bahrain,total_cases,Total Cases,227
2020-03-17,Bahrain,new_cases,New Cases,13
2020-03-17,Bahrain,total_deaths,Total Deaths,1
2020-03-17,Bahrain,new_deaths,NA,1
2020-03-17,Bahrain,total_recovered,Total Recovered,77
2020-03-17,Bahrain,active_cases,Active Cases,149
2020-03-17,Bahrain,serious_critical,Serious Critical,1
2020-03-17,Bahrain,tot_cases_1m_pop,Total Cases per 1m Population,133.4
2020-03-17,Bahrain,death_rate,Death Rate,0.44
2020-03-17,Estonia,total_cases,Total Cases,205
2020-03-17,Estonia,new_cases,New Cases,34
2020-03-17,Estonia,total_deaths,Total Deaths,0
2020-03-17,Estonia,new_deaths,NA,NA
2020-03-17,Estonia,total_recovered,Total Recovered,1
2020-03-17,Estonia,active_cases,Active Cases,204
2020-03-17,Estonia,serious_critical,Serious Critical,NA
2020-03-17,Estonia,tot_cases_1m_pop,Total Cases per 1m Population,154.5
2020-03-17,Estonia,death_rate,Death Rate,0
2020-03-17,Iceland,total_cases,Total Cases,198
2020-03-17,Iceland,new_cases,New Cases,18
2020-03-17,Iceland,total_deaths,Total Deaths,NA
2020-03-17,Iceland,new_deaths,NA,NA
2020-03-17,Iceland,total_recovered,Total Recovered,NA
2020-03-17,Iceland,active_cases,Active Cases,198
2020-03-17,Iceland,serious_critical,Serious Critical,1
2020-03-17,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-17,Iceland,death_rate,Death Rate,NA
2020-03-17,Pakistan,total_cases,Total Cases,184
2020-03-17,Pakistan,new_cases,New Cases,131
2020-03-17,Pakistan,total_deaths,Total Deaths,1
2020-03-17,Pakistan,new_deaths,NA,1
2020-03-17,Pakistan,total_recovered,Total Recovered,2
2020-03-17,Pakistan,active_cases,Active Cases,181
2020-03-17,Pakistan,serious_critical,Serious Critical,NA
2020-03-17,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,0.8
2020-03-17,Pakistan,death_rate,Death Rate,0.54
2020-03-17,Ireland,total_cases,Total Cases,170
2020-03-17,Ireland,new_cases,New Cases,NA
2020-03-17,Ireland,total_deaths,Total Deaths,2
2020-03-17,Ireland,new_deaths,NA,NA
2020-03-17,Ireland,total_recovered,Total Recovered,5
2020-03-17,Ireland,active_cases,Active Cases,163
2020-03-17,Ireland,serious_critical,Serious Critical,6
2020-03-17,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,34.4
2020-03-17,Ireland,death_rate,Death Rate,1.18
2020-03-17,Romania,total_cases,Total Cases,168
2020-03-17,Romania,new_cases,New Cases,29
2020-03-17,Romania,total_deaths,Total Deaths,0
2020-03-17,Romania,new_deaths,NA,NA
2020-03-17,Romania,total_recovered,Total Recovered,9
2020-03-17,Romania,active_cases,Active Cases,159
2020-03-17,Romania,serious_critical,Serious Critical,2
2020-03-17,Romania,tot_cases_1m_pop,Total Cases per 1m Population,8.7
2020-03-17,Romania,death_rate,Death Rate,0
2020-03-17,Poland,total_cases,Total Cases,156
2020-03-17,Poland,new_cases,New Cases,31
2020-03-17,Poland,total_deaths,Total Deaths,NA
2020-03-17,Poland,new_deaths,NA,NA
2020-03-17,Poland,total_recovered,Total Recovered,NA
2020-03-17,Poland,active_cases,Active Cases,153
2020-03-17,Poland,serious_critical,Serious Critical,3
2020-03-17,Poland,tot_cases_1m_pop,Total Cases per 1m Population,4.1
2020-03-17,Poland,death_rate,Death Rate,NA
2020-03-17,Chile,total_cases,Total Cases,156
2020-03-17,Chile,new_cases,New Cases,81
2020-03-17,Chile,total_deaths,Total Deaths,NA
2020-03-17,Chile,new_deaths,NA,NA
2020-03-17,Chile,total_recovered,Total Recovered,NA
2020-03-17,Chile,active_cases,Active Cases,156
2020-03-17,Chile,serious_critical,Serious Critical,NA
2020-03-17,Chile,tot_cases_1m_pop,Total Cases per 1m Population,8.2
2020-03-17,Chile,death_rate,Death Rate,NA
2020-03-17,Hong Kong,total_cases,Total Cases,155
2020-03-17,Hong Kong,new_cases,New Cases,6
2020-03-17,Hong Kong,total_deaths,Total Deaths,4
2020-03-17,Hong Kong,new_deaths,NA,NA
2020-03-17,Hong Kong,total_recovered,Total Recovered,81
2020-03-17,Hong Kong,active_cases,Active Cases,70
2020-03-17,Hong Kong,serious_critical,Serious Critical,4
2020-03-17,Hong Kong,tot_cases_1m_pop,Total Cases per 1m Population,20.7
2020-03-17,Hong Kong,death_rate,Death Rate,2.58
2020-03-17,Egypt,total_cases,Total Cases,150
2020-03-17,Egypt,new_cases,New Cases,24
2020-03-17,Egypt,total_deaths,Total Deaths,2
2020-03-17,Egypt,new_deaths,NA,NA
2020-03-17,Egypt,total_recovered,Total Recovered,32
2020-03-17,Egypt,active_cases,Active Cases,116
2020-03-17,Egypt,serious_critical,Serious Critical,NA
2020-03-17,Egypt,tot_cases_1m_pop,Total Cases per 1m Population,1.5
2020-03-17,Egypt,death_rate,Death Rate,1.33
2020-03-17,Thailand,total_cases,Total Cases,147
2020-03-17,Thailand,new_cases,New Cases,33
2020-03-17,Thailand,total_deaths,Total Deaths,1
2020-03-17,Thailand,new_deaths,NA,NA
2020-03-17,Thailand,total_recovered,Total Recovered,35
2020-03-17,Thailand,active_cases,Active Cases,111
2020-03-17,Thailand,serious_critical,Serious Critical,1
2020-03-17,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,2.1
2020-03-17,Thailand,death_rate,Death Rate,0.68
2020-03-17,Philippines,total_cases,Total Cases,142
2020-03-17,Philippines,new_cases,New Cases,2
2020-03-17,Philippines,total_deaths,Total Deaths,12
2020-03-17,Philippines,new_deaths,NA,NA
2020-03-17,Philippines,total_recovered,Total Recovered,5
2020-03-17,Philippines,active_cases,Active Cases,125
2020-03-17,Philippines,serious_critical,Serious Critical,1
2020-03-17,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,1.3
2020-03-17,Philippines,death_rate,Death Rate,8.45
2020-03-17,Indonesia,total_cases,Total Cases,134
2020-03-17,Indonesia,new_cases,New Cases,17
2020-03-17,Indonesia,total_deaths,Total Deaths,5
2020-03-17,Indonesia,new_deaths,NA,NA
2020-03-17,Indonesia,total_recovered,Total Recovered,8
2020-03-17,Indonesia,active_cases,Active Cases,121
2020-03-17,Indonesia,serious_critical,Serious Critical,NA
2020-03-17,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,0.5
2020-03-17,Indonesia,death_rate,Death Rate,3.73
2020-03-17,Saudi Arabia,total_cases,Total Cases,133
2020-03-17,Saudi Arabia,new_cases,New Cases,15
2020-03-17,Saudi Arabia,total_deaths,Total Deaths,0
2020-03-17,Saudi Arabia,new_deaths,NA,NA
2020-03-17,Saudi Arabia,total_recovered,Total Recovered,6
2020-03-17,Saudi Arabia,active_cases,Active Cases,127
2020-03-17,Saudi Arabia,serious_critical,Serious Critical,NA
2020-03-17,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,3.8
2020-03-17,Saudi Arabia,death_rate,Death Rate,0
2020-03-17,India,total_cases,Total Cases,129
2020-03-17,India,new_cases,New Cases,15
2020-03-17,India,total_deaths,Total Deaths,2
2020-03-17,India,new_deaths,NA,NA
2020-03-17,India,total_recovered,Total Recovered,13
2020-03-17,India,active_cases,Active Cases,114
2020-03-17,India,serious_critical,Serious Critical,NA
2020-03-17,India,tot_cases_1m_pop,Total Cases per 1m Population,0.1
2020-03-17,India,death_rate,Death Rate,1.55
2020-03-17,Iraq,total_cases,Total Cases,124
2020-03-17,Iraq,new_cases,New Cases,NA
2020-03-17,Iraq,total_deaths,Total Deaths,10
2020-03-17,Iraq,new_deaths,NA,NA
2020-03-17,Iraq,total_recovered,Total Recovered,26
2020-03-17,Iraq,active_cases,Active Cases,88
2020-03-17,Iraq,serious_critical,Serious Critical,NA
2020-03-17,Iraq,tot_cases_1m_pop,Total Cases per 1m Population,3.1
2020-03-17,Iraq,death_rate,Death Rate,8.06
2020-03-17,Kuwait,total_cases,Total Cases,123
2020-03-17,Kuwait,new_cases,New Cases,11
2020-03-17,Kuwait,total_deaths,Total Deaths,0
2020-03-17,Kuwait,new_deaths,NA,NA
2020-03-17,Kuwait,total_recovered,Total Recovered,9
2020-03-17,Kuwait,active_cases,Active Cases,114
2020-03-17,Kuwait,serious_critical,Serious Critical,4
2020-03-17,Kuwait,tot_cases_1m_pop,Total Cases per 1m Population,28.8
2020-03-17,Kuwait,death_rate,Death Rate,0
2020-03-17,San Marino,total_cases,Total Cases,109
2020-03-17,San Marino,new_cases,New Cases,NA
2020-03-17,San Marino,total_deaths,Total Deaths,7
2020-03-17,San Marino,new_deaths,NA,NA
2020-03-17,San Marino,total_recovered,Total Recovered,4
2020-03-17,San Marino,active_cases,Active Cases,98
2020-03-17,San Marino,serious_critical,Serious Critical,11
2020-03-17,San Marino,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-17,San Marino,death_rate,Death Rate,6.42
2020-03-17,Lebanon,total_cases,Total Cases,109
2020-03-17,Lebanon,new_cases,New Cases,NA
2020-03-17,Lebanon,total_deaths,Total Deaths,3
2020-03-17,Lebanon,new_deaths,NA,NA
2020-03-17,Lebanon,total_recovered,Total Recovered,3
2020-03-17,Lebanon,active_cases,Active Cases,103
2020-03-17,Lebanon,serious_critical,Serious Critical,3
2020-03-17,Lebanon,tot_cases_1m_pop,Total Cases per 1m Population,16
2020-03-17,Lebanon,death_rate,Death Rate,2.75
2020-03-17,UAE,total_cases,Total Cases,98
2020-03-17,UAE,new_cases,New Cases,NA
2020-03-17,UAE,total_deaths,Total Deaths,0
2020-03-17,UAE,new_deaths,NA,NA
2020-03-17,UAE,total_recovered,Total Recovered,23
2020-03-17,UAE,active_cases,Active Cases,75
2020-03-17,UAE,serious_critical,Serious Critical,2
2020-03-17,UAE,tot_cases_1m_pop,Total Cases per 1m Population,9.9
2020-03-17,UAE,death_rate,Death Rate,0
2020-03-17,Russia,total_cases,Total Cases,93
2020-03-17,Russia,new_cases,New Cases,30
2020-03-17,Russia,total_deaths,Total Deaths,0
2020-03-17,Russia,new_deaths,NA,NA
2020-03-17,Russia,total_recovered,Total Recovered,8
2020-03-17,Russia,active_cases,Active Cases,85
2020-03-17,Russia,serious_critical,Serious Critical,NA
2020-03-17,Russia,tot_cases_1m_pop,Total Cases per 1m Population,0.6
2020-03-17,Russia,death_rate,Death Rate,0
2020-03-17,Peru,total_cases,Total Cases,86
2020-03-17,Peru,new_cases,New Cases,15
2020-03-17,Peru,total_deaths,Total Deaths,0
2020-03-17,Peru,new_deaths,NA,NA
2020-03-17,Peru,total_recovered,Total Recovered,1
2020-03-17,Peru,active_cases,Active Cases,85
2020-03-17,Peru,serious_critical,Serious Critical,8
2020-03-17,Peru,tot_cases_1m_pop,Total Cases per 1m Population,2.6
2020-03-17,Peru,death_rate,Death Rate,0
2020-03-17,Luxembourg,total_cases,Total Cases,81
2020-03-17,Luxembourg,new_cases,New Cases,4
2020-03-17,Luxembourg,total_deaths,Total Deaths,NA
2020-03-17,Luxembourg,new_deaths,NA,NA
2020-03-17,Luxembourg,total_recovered,Total Recovered,NA
2020-03-17,Luxembourg,active_cases,Active Cases,80
2020-03-17,Luxembourg,serious_critical,Serious Critical,10
2020-03-17,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-17,Luxembourg,death_rate,Death Rate,NA
2020-03-17,Slovakia,total_cases,Total Cases,72
2020-03-17,Slovakia,new_cases,New Cases,11
2020-03-17,Slovakia,total_deaths,Total Deaths,NA
2020-03-17,Slovakia,new_deaths,NA,NA
2020-03-17,Slovakia,total_recovered,Total Recovered,NA
2020-03-17,Slovakia,active_cases,Active Cases,72
2020-03-17,Slovakia,serious_critical,Serious Critical,NA
2020-03-17,Slovakia,tot_cases_1m_pop,Total Cases per 1m Population,13.2
2020-03-17,Slovakia,death_rate,Death Rate,NA
2020-03-17,Taiwan,total_cases,Total Cases,67
2020-03-17,Taiwan,new_cases,New Cases,8
2020-03-17,Taiwan,total_deaths,Total Deaths,1
2020-03-17,Taiwan,new_deaths,NA,NA
2020-03-17,Taiwan,total_recovered,Total Recovered,20
2020-03-17,Taiwan,active_cases,Active Cases,46
2020-03-17,Taiwan,serious_critical,Serious Critical,NA
2020-03-17,Taiwan,tot_cases_1m_pop,Total Cases per 1m Population,2.8
2020-03-17,Taiwan,death_rate,Death Rate,1.49
2020-03-17,South Africa,total_cases,Total Cases,64
2020-03-17,South Africa,new_cases,New Cases,3
2020-03-17,South Africa,total_deaths,Total Deaths,NA
2020-03-17,South Africa,new_deaths,NA,NA
2020-03-17,South Africa,total_recovered,Total Recovered,NA
2020-03-17,South Africa,active_cases,Active Cases,64
2020-03-17,South Africa,serious_critical,Serious Critical,NA
2020-03-17,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,1.1
2020-03-17,South Africa,death_rate,Death Rate,NA
2020-03-17,Bulgaria,total_cases,Total Cases,62
2020-03-17,Bulgaria,new_cases,New Cases,11
2020-03-17,Bulgaria,total_deaths,Total Deaths,NA
2020-03-17,Bulgaria,new_deaths,NA,NA
2020-03-17,Bulgaria,total_recovered,Total Recovered,NA
2020-03-17,Bulgaria,active_cases,Active Cases,60
2020-03-17,Bulgaria,serious_critical,Serious Critical,NA
2020-03-17,Bulgaria,tot_cases_1m_pop,Total Cases per 1m Population,8.9
2020-03-17,Bulgaria,death_rate,Death Rate,NA
2020-03-17,Vietnam,total_cases,Total Cases,61
2020-03-17,Vietnam,new_cases,New Cases,4
2020-03-17,Vietnam,total_deaths,Total Deaths,0
2020-03-17,Vietnam,new_deaths,NA,NA
2020-03-17,Vietnam,total_recovered,Total Recovered,16
2020-03-17,Vietnam,active_cases,Active Cases,45
2020-03-17,Vietnam,serious_critical,Serious Critical,NA
2020-03-17,Vietnam,tot_cases_1m_pop,Total Cases per 1m Population,0.6
