tstamp,country,observation,obs_ord,count
2020-03-23,Sweden,death_rate,Death Rate,1.09
2020-03-23,Portugal,total_cases,Total Cases,1600
2020-03-23,Portugal,new_cases,New Cases,320
2020-03-23,Portugal,total_deaths,Total Deaths,14
2020-03-23,Portugal,new_deaths,NA,2
2020-03-23,Portugal,total_recovered,Total Recovered,5
2020-03-23,Portugal,active_cases,Active Cases,1581
2020-03-23,Portugal,serious_critical,Serious Critical,26
2020-03-23,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,157
2020-03-23,Portugal,death_rate,Death Rate,0.88
2020-03-23,Canada,total_cases,Total Cases,1426
2020-03-23,Canada,new_cases,New Cases,98
2020-03-23,Canada,total_deaths,Total Deaths,20
2020-03-23,Canada,new_deaths,NA,1
2020-03-23,Canada,total_recovered,Total Recovered,14
2020-03-23,Canada,active_cases,Active Cases,1392
2020-03-23,Canada,serious_critical,Serious Critical,1
2020-03-23,Canada,tot_cases_1m_pop,Total Cases per 1m Population,38
2020-03-23,Canada,death_rate,Death Rate,1.4
2020-03-23,Denmark,total_cases,Total Cases,1395
2020-03-23,Denmark,new_cases,New Cases,69
2020-03-23,Denmark,total_deaths,Total Deaths,13
2020-03-23,Denmark,new_deaths,NA,NA
2020-03-23,Denmark,total_recovered,Total Recovered,1
2020-03-23,Denmark,active_cases,Active Cases,1381
2020-03-23,Denmark,serious_critical,Serious Critical,42
2020-03-23,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,241
2020-03-23,Denmark,death_rate,Death Rate,0.93
2020-03-23,Australia,total_cases,Total Cases,1353
2020-03-23,Australia,new_cases,New Cases,281
2020-03-23,Australia,total_deaths,Total Deaths,7
2020-03-23,Australia,new_deaths,NA,NA
2020-03-23,Australia,total_recovered,Total Recovered,46
2020-03-23,Australia,active_cases,Active Cases,1300
2020-03-23,Australia,serious_critical,Serious Critical,2
2020-03-23,Australia,tot_cases_1m_pop,Total Cases per 1m Population,53
2020-03-23,Australia,death_rate,Death Rate,0.52
2020-03-23,Malaysia,total_cases,Total Cases,1306
2020-03-23,Malaysia,new_cases,New Cases,123
2020-03-23,Malaysia,total_deaths,Total Deaths,10
2020-03-23,Malaysia,new_deaths,NA,2
2020-03-23,Malaysia,total_recovered,Total Recovered,139
2020-03-23,Malaysia,active_cases,Active Cases,1157
2020-03-23,Malaysia,serious_critical,Serious Critical,26
2020-03-23,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,40
2020-03-23,Malaysia,death_rate,Death Rate,0.77
2020-03-23,Turkey,total_cases,Total Cases,1236
2020-03-23,Turkey,new_cases,New Cases,289
2020-03-23,Turkey,total_deaths,Total Deaths,NA
2020-03-23,Turkey,new_deaths,NA,9
2020-03-23,Turkey,total_recovered,Total Recovered,NA
2020-03-23,Turkey,active_cases,Active Cases,1206
2020-03-23,Turkey,serious_critical,Serious Critical,NA
2020-03-23,Turkey,tot_cases_1m_pop,Total Cases per 1m Population,15
2020-03-23,Turkey,death_rate,Death Rate,NA
2020-03-23,Brazil,total_cases,Total Cases,1209
2020-03-23,Brazil,new_cases,New Cases,31
2020-03-23,Brazil,total_deaths,Total Deaths,18
2020-03-23,Brazil,new_deaths,NA,NA
2020-03-23,Brazil,total_recovered,Total Recovered,2
2020-03-23,Brazil,active_cases,Active Cases,1189
2020-03-23,Brazil,serious_critical,Serious Critical,18
2020-03-23,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,6
2020-03-23,Brazil,death_rate,Death Rate,1.49
2020-03-23,Czech Republic,total_cases,Total Cases,1120
2020-03-23,Czech Republic,new_cases,New Cases,125
2020-03-23,Czech Republic,total_deaths,Total Deaths,1
2020-03-23,Czech Republic,new_deaths,NA,1
2020-03-23,Czech Republic,total_recovered,Total Recovered,6
2020-03-23,Czech Republic,active_cases,Active Cases,1113
2020-03-23,Czech Republic,serious_critical,Serious Critical,19
2020-03-23,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,105
2020-03-23,Czech Republic,death_rate,Death Rate,0.09
2020-03-23,Japan,total_cases,Total Cases,1086
2020-03-23,Japan,new_cases,New Cases,32
2020-03-23,Japan,total_deaths,Total Deaths,36
2020-03-23,Japan,new_deaths,NA,NA
2020-03-23,Japan,total_recovered,Total Recovered,235
2020-03-23,Japan,active_cases,Active Cases,815
2020-03-23,Japan,serious_critical,Serious Critical,57
2020-03-23,Japan,tot_cases_1m_pop,Total Cases per 1m Population,9
2020-03-23,Japan,death_rate,Death Rate,3.31
2020-03-23,Israel,total_cases,Total Cases,1071
2020-03-23,Israel,new_cases,New Cases,188
2020-03-23,Israel,total_deaths,Total Deaths,1
2020-03-23,Israel,new_deaths,NA,NA
2020-03-23,Israel,total_recovered,Total Recovered,37
2020-03-23,Israel,active_cases,Active Cases,1033
2020-03-23,Israel,serious_critical,Serious Critical,18
2020-03-23,Israel,tot_cases_1m_pop,Total Cases per 1m Population,124
2020-03-23,Israel,death_rate,Death Rate,0.09
2020-03-23,Ireland,total_cases,Total Cases,906
2020-03-23,Ireland,new_cases,New Cases,121
2020-03-23,Ireland,total_deaths,Total Deaths,4
2020-03-23,Ireland,new_deaths,NA,1
2020-03-23,Ireland,total_recovered,Total Recovered,5
2020-03-23,Ireland,active_cases,Active Cases,897
2020-03-23,Ireland,serious_critical,Serious Critical,29
2020-03-23,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,183
2020-03-23,Ireland,death_rate,Death Rate,0.44
2020-03-23,Luxembourg,total_cases,Total Cases,798
2020-03-23,Luxembourg,new_cases,New Cases,128
2020-03-23,Luxembourg,total_deaths,Total Deaths,8
2020-03-23,Luxembourg,new_deaths,NA,NA
2020-03-23,Luxembourg,total_recovered,Total Recovered,6
2020-03-23,Luxembourg,active_cases,Active Cases,784
2020-03-23,Luxembourg,serious_critical,Serious Critical,3
2020-03-23,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,1275
2020-03-23,Luxembourg,death_rate,Death Rate,1
2020-03-23,Ecuador,total_cases,Total Cases,789
2020-03-23,Ecuador,new_cases,New Cases,257
2020-03-23,Ecuador,total_deaths,Total Deaths,14
2020-03-23,Ecuador,new_deaths,NA,7
2020-03-23,Ecuador,total_recovered,Total Recovered,3
2020-03-23,Ecuador,active_cases,Active Cases,772
2020-03-23,Ecuador,serious_critical,Serious Critical,2
2020-03-23,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,45
2020-03-23,Ecuador,death_rate,Death Rate,1.77
2020-03-23,Pakistan,total_cases,Total Cases,646
2020-03-23,Pakistan,new_cases,New Cases,1
2020-03-23,Pakistan,total_deaths,Total Deaths,4
2020-03-23,Pakistan,new_deaths,NA,1
2020-03-23,Pakistan,total_recovered,Total Recovered,13
2020-03-23,Pakistan,active_cases,Active Cases,629
2020-03-23,Pakistan,serious_critical,Serious Critical,NA
2020-03-23,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-23,Pakistan,death_rate,Death Rate,0.62
2020-03-23,Chile,total_cases,Total Cases,632
2020-03-23,Chile,new_cases,New Cases,95
2020-03-23,Chile,total_deaths,Total Deaths,1
2020-03-23,Chile,new_deaths,NA,NA
2020-03-23,Chile,total_recovered,Total Recovered,8
2020-03-23,Chile,active_cases,Active Cases,623
2020-03-23,Chile,serious_critical,Serious Critical,7
2020-03-23,Chile,tot_cases_1m_pop,Total Cases per 1m Population,33
2020-03-23,Chile,death_rate,Death Rate,0.16
2020-03-23,Poland,total_cases,Total Cases,627
2020-03-23,Poland,new_cases,New Cases,91
2020-03-23,Poland,total_deaths,Total Deaths,7
2020-03-23,Poland,new_deaths,NA,2
2020-03-23,Poland,total_recovered,Total Recovered,13
2020-03-23,Poland,active_cases,Active Cases,607
2020-03-23,Poland,serious_critical,Serious Critical,3
2020-03-23,Poland,tot_cases_1m_pop,Total Cases per 1m Population,17
2020-03-23,Poland,death_rate,Death Rate,1.12
2020-03-23,Finland,total_cases,Total Cases,626
2020-03-23,Finland,new_cases,New Cases,103
2020-03-23,Finland,total_deaths,Total Deaths,1
2020-03-23,Finland,new_deaths,NA,NA
2020-03-23,Finland,total_recovered,Total Recovered,10
2020-03-23,Finland,active_cases,Active Cases,615
2020-03-23,Finland,serious_critical,Serious Critical,12
2020-03-23,Finland,tot_cases_1m_pop,Total Cases per 1m Population,113
2020-03-23,Finland,death_rate,Death Rate,0.16
2020-03-23,Greece,total_cases,Total Cases,624
2020-03-23,Greece,new_cases,New Cases,94
2020-03-23,Greece,total_deaths,Total Deaths,15
2020-03-23,Greece,new_deaths,NA,2
2020-03-23,Greece,total_recovered,Total Recovered,19
2020-03-23,Greece,active_cases,Active Cases,590
2020-03-23,Greece,serious_critical,Serious Critical,18
2020-03-23,Greece,tot_cases_1m_pop,Total Cases per 1m Population,60
2020-03-23,Greece,death_rate,Death Rate,2.4
2020-03-23,Thailand,total_cases,Total Cases,599
2020-03-23,Thailand,new_cases,New Cases,188
2020-03-23,Thailand,total_deaths,Total Deaths,1
2020-03-23,Thailand,new_deaths,NA,NA
2020-03-23,Thailand,total_recovered,Total Recovered,44
2020-03-23,Thailand,active_cases,Active Cases,554
2020-03-23,Thailand,serious_critical,Serious Critical,7
2020-03-23,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,9
2020-03-23,Thailand,death_rate,Death Rate,0.17
2020-03-23,Iceland,total_cases,Total Cases,568
2020-03-23,Iceland,new_cases,New Cases,95
2020-03-23,Iceland,total_deaths,Total Deaths,1
2020-03-23,Iceland,new_deaths,NA,NA
2020-03-23,Iceland,total_recovered,Total Recovered,5
2020-03-23,Iceland,active_cases,Active Cases,562
2020-03-23,Iceland,serious_critical,Serious Critical,1
2020-03-23,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,1665
2020-03-23,Iceland,death_rate,Death Rate,0.18
2020-03-23,Indonesia,total_cases,Total Cases,514
2020-03-23,Indonesia,new_cases,New Cases,64
2020-03-23,Indonesia,total_deaths,Total Deaths,48
2020-03-23,Indonesia,new_deaths,NA,10
2020-03-23,Indonesia,total_recovered,Total Recovered,29
2020-03-23,Indonesia,active_cases,Active Cases,437
2020-03-23,Indonesia,serious_critical,Serious Critical,NA
2020-03-23,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-23,Indonesia,death_rate,Death Rate,9.34
2020-03-23,Saudi Arabia,total_cases,Total Cases,511
2020-03-23,Saudi Arabia,new_cases,New Cases,119
2020-03-23,Saudi Arabia,total_deaths,Total Deaths,0
2020-03-23,Saudi Arabia,new_deaths,NA,NA
2020-03-23,Saudi Arabia,total_recovered,Total Recovered,17
2020-03-23,Saudi Arabia,active_cases,Active Cases,494
2020-03-23,Saudi Arabia,serious_critical,Serious Critical,NA
2020-03-23,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,15
2020-03-23,Saudi Arabia,death_rate,Death Rate,0
2020-03-23,Qatar,total_cases,Total Cases,481
2020-03-23,Qatar,new_cases,New Cases,NA
2020-03-23,Qatar,total_deaths,Total Deaths,0
2020-03-23,Qatar,new_deaths,NA,NA
2020-03-23,Qatar,total_recovered,Total Recovered,27
2020-03-23,Qatar,active_cases,Active Cases,454
2020-03-23,Qatar,serious_critical,Serious Critical,6
2020-03-23,Qatar,tot_cases_1m_pop,Total Cases per 1m Population,167
2020-03-23,Qatar,death_rate,Death Rate,0
2020-03-23,Singapore,total_cases,Total Cases,455
2020-03-23,Singapore,new_cases,New Cases,23
2020-03-23,Singapore,total_deaths,Total Deaths,2
2020-03-23,Singapore,new_deaths,NA,NA
2020-03-23,Singapore,total_recovered,Total Recovered,144
2020-03-23,Singapore,active_cases,Active Cases,309
2020-03-23,Singapore,serious_critical,Serious Critical,14
2020-03-23,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,78
2020-03-23,Singapore,death_rate,Death Rate,0.44
2020-03-23,Romania,total_cases,Total Cases,433
2020-03-23,Romania,new_cases,New Cases,66
2020-03-23,Romania,total_deaths,Total Deaths,3
2020-03-23,Romania,new_deaths,NA,3
2020-03-23,Romania,total_recovered,Total Recovered,64
2020-03-23,Romania,active_cases,Active Cases,366
2020-03-23,Romania,serious_critical,Serious Critical,14
2020-03-23,Romania,tot_cases_1m_pop,Total Cases per 1m Population,23
2020-03-23,Romania,death_rate,Death Rate,0.69
2020-03-23,Slovenia,total_cases,Total Cases,414
2020-03-23,Slovenia,new_cases,New Cases,31
2020-03-23,Slovenia,total_deaths,Total Deaths,NA
2020-03-23,Slovenia,new_deaths,NA,1
2020-03-23,Slovenia,total_recovered,Total Recovered,NA
2020-03-23,Slovenia,active_cases,Active Cases,412
2020-03-23,Slovenia,serious_critical,Serious Critical,12
2020-03-23,Slovenia,tot_cases_1m_pop,Total Cases per 1m Population,199
2020-03-23,Slovenia,death_rate,Death Rate,NA
2020-03-23,India,total_cases,Total Cases,396
2020-03-23,India,new_cases,New Cases,64
2020-03-23,India,total_deaths,Total Deaths,7
2020-03-23,India,new_deaths,NA,2
2020-03-23,India,total_recovered,Total Recovered,24
2020-03-23,India,active_cases,Active Cases,365
2020-03-23,India,serious_critical,Serious Critical,NA
2020-03-23,India,tot_cases_1m_pop,Total Cases per 1m Population,0.3
2020-03-23,India,death_rate,Death Rate,1.77
2020-03-23,Philippines,total_cases,Total Cases,380
2020-03-23,Philippines,new_cases,New Cases,73
2020-03-23,Philippines,total_deaths,Total Deaths,25
2020-03-23,Philippines,new_deaths,NA,6
2020-03-23,Philippines,total_recovered,Total Recovered,15
2020-03-23,Philippines,active_cases,Active Cases,340
2020-03-23,Philippines,serious_critical,Serious Critical,1
2020-03-23,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-23,Philippines,death_rate,Death Rate,6.58
2020-03-23,Russia,total_cases,Total Cases,367
2020-03-23,Russia,new_cases,New Cases,61
2020-03-23,Russia,total_deaths,Total Deaths,1
2020-03-23,Russia,new_deaths,NA,NA
2020-03-23,Russia,total_recovered,Total Recovered,16
2020-03-23,Russia,active_cases,Active Cases,350
2020-03-23,Russia,serious_critical,Serious Critical,NA
2020-03-23,Russia,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-23,Russia,death_rate,Death Rate,0.27
2020-03-23,Peru,total_cases,Total Cases,363
2020-03-23,Peru,new_cases,New Cases,45
2020-03-23,Peru,total_deaths,Total Deaths,5
2020-03-23,Peru,new_deaths,NA,NA
2020-03-23,Peru,total_recovered,Total Recovered,1
2020-03-23,Peru,active_cases,Active Cases,357
2020-03-23,Peru,serious_critical,Serious Critical,5
2020-03-23,Peru,tot_cases_1m_pop,Total Cases per 1m Population,11
2020-03-23,Peru,death_rate,Death Rate,1.38
2020-03-23,Bahrain,total_cases,Total Cases,332
2020-03-23,Bahrain,new_cases,New Cases,22
2020-03-23,Bahrain,total_deaths,Total Deaths,2
2020-03-23,Bahrain,new_deaths,NA,1
2020-03-23,Bahrain,total_recovered,Total Recovered,149
2020-03-23,Bahrain,active_cases,Active Cases,181
2020-03-23,Bahrain,serious_critical,Serious Critical,4
2020-03-23,Bahrain,tot_cases_1m_pop,Total Cases per 1m Population,195
2020-03-23,Bahrain,death_rate,Death Rate,0.6
2020-03-23,Estonia,total_cases,Total Cases,326
2020-03-23,Estonia,new_cases,New Cases,20
2020-03-23,Estonia,total_deaths,Total Deaths,0
2020-03-23,Estonia,new_deaths,NA,NA
2020-03-23,Estonia,total_recovered,Total Recovered,4
2020-03-23,Estonia,active_cases,Active Cases,322
2020-03-23,Estonia,serious_critical,Serious Critical,2
2020-03-23,Estonia,tot_cases_1m_pop,Total Cases per 1m Population,246
2020-03-23,Estonia,death_rate,Death Rate,0
2020-03-23,Hong Kong,total_cases,Total Cases,317
2020-03-23,Hong Kong,new_cases,New Cases,43
2020-03-23,Hong Kong,total_deaths,Total Deaths,4
2020-03-23,Hong Kong,new_deaths,NA,NA
2020-03-23,Hong Kong,total_recovered,Total Recovered,100
2020-03-23,Hong Kong,active_cases,Active Cases,213
2020-03-23,Hong Kong,serious_critical,Serious Critical,4
2020-03-23,Hong Kong,tot_cases_1m_pop,Total Cases per 1m Population,42
2020-03-23,Hong Kong,death_rate,Death Rate,1.26
2020-03-23,Egypt,total_cases,Total Cases,294
2020-03-23,Egypt,new_cases,New Cases,NA
2020-03-23,Egypt,total_deaths,Total Deaths,10
2020-03-23,Egypt,new_deaths,NA,NA
2020-03-23,Egypt,total_recovered,Total Recovered,42
2020-03-23,Egypt,active_cases,Active Cases,242
2020-03-23,Egypt,serious_critical,Serious Critical,NA
2020-03-23,Egypt,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-23,Egypt,death_rate,Death Rate,3.4
2020-03-23,South Africa,total_cases,Total Cases,274
2020-03-23,South Africa,new_cases,New Cases,34
2020-03-23,South Africa,total_deaths,Total Deaths,0
2020-03-23,South Africa,new_deaths,NA,NA
2020-03-23,South Africa,total_recovered,Total Recovered,2
2020-03-23,South Africa,active_cases,Active Cases,272
2020-03-23,South Africa,serious_critical,Serious Critical,NA
2020-03-23,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-23,South Africa,death_rate,Death Rate,0
2020-03-23,Croatia,total_cases,Total Cases,254
2020-03-23,Croatia,new_cases,New Cases,48
2020-03-23,Croatia,total_deaths,Total Deaths,1
2020-03-23,Croatia,new_deaths,NA,NA
2020-03-23,Croatia,total_recovered,Total Recovered,5
2020-03-23,Croatia,active_cases,Active Cases,248
2020-03-23,Croatia,serious_critical,Serious Critical,5
2020-03-23,Croatia,tot_cases_1m_pop,Total Cases per 1m Population,62
2020-03-23,Croatia,death_rate,Death Rate,0.39
2020-03-23,Mexico,total_cases,Total Cases,251
2020-03-23,Mexico,new_cases,New Cases,48
2020-03-23,Mexico,total_deaths,Total Deaths,2
2020-03-23,Mexico,new_deaths,NA,NA
2020-03-23,Mexico,total_recovered,Total Recovered,4
2020-03-23,Mexico,active_cases,Active Cases,245
2020-03-23,Mexico,serious_critical,Serious Critical,1
2020-03-23,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-23,Mexico,death_rate,Death Rate,0.8
2020-03-23,Lebanon,total_cases,Total Cases,248
2020-03-23,Lebanon,new_cases,New Cases,18
2020-03-23,Lebanon,total_deaths,Total Deaths,4
2020-03-23,Lebanon,new_deaths,NA,NA
2020-03-23,Lebanon,total_recovered,Total Recovered,8
2020-03-23,Lebanon,active_cases,Active Cases,236
2020-03-23,Lebanon,serious_critical,Serious Critical,4
2020-03-23,Lebanon,tot_cases_1m_pop,Total Cases per 1m Population,36
2020-03-23,Lebanon,death_rate,Death Rate,1.61
2020-03-23,Panama,total_cases,Total Cases,245
2020-03-23,Panama,new_cases,New Cases,NA
2020-03-23,Panama,total_deaths,Total Deaths,3
2020-03-23,Panama,new_deaths,NA,NA
2020-03-23,Panama,total_recovered,Total Recovered,1
2020-03-23,Panama,active_cases,Active Cases,241
2020-03-23,Panama,serious_critical,Serious Critical,7
2020-03-23,Panama,tot_cases_1m_pop,Total Cases per 1m Population,57
2020-03-23,Panama,death_rate,Death Rate,1.22
2020-03-23,Iraq,total_cases,Total Cases,233
2020-03-23,Iraq,new_cases,New Cases,19
2020-03-23,Iraq,total_deaths,Total Deaths,20
2020-03-23,Iraq,new_deaths,NA,3
2020-03-23,Iraq,total_recovered,Total Recovered,57
2020-03-23,Iraq,active_cases,Active Cases,156
2020-03-23,Iraq,serious_critical,Serious Critical,NA
2020-03-23,Iraq,tot_cases_1m_pop,Total Cases per 1m Population,6
2020-03-23,Iraq,death_rate,Death Rate,8.58
2020-03-23,Colombia,total_cases,Total Cases,231
2020-03-23,Colombia,new_cases,New Cases,35
2020-03-23,Colombia,total_deaths,Total Deaths,2
2020-03-23,Colombia,new_deaths,NA,2
2020-03-23,Colombia,total_recovered,Total Recovered,3
2020-03-23,Colombia,active_cases,Active Cases,226
2020-03-23,Colombia,serious_critical,Serious Critical,NA
2020-03-23,Colombia,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-23,Colombia,death_rate,Death Rate,0.87
2020-03-23,Argentina,total_cases,Total Cases,225
2020-03-23,Argentina,new_cases,New Cases,67
2020-03-23,Argentina,total_deaths,Total Deaths,4
2020-03-23,Argentina,new_deaths,NA,NA
2020-03-23,Argentina,total_recovered,Total Recovered,27
2020-03-23,Argentina,active_cases,Active Cases,194
2020-03-23,Argentina,serious_critical,Serious Critical,NA
2020-03-23,Argentina,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-23,Argentina,death_rate,Death Rate,1.78
2020-03-23,Serbia,total_cases,Total Cases,222
2020-03-23,Serbia,new_cases,New Cases,51
2020-03-23,Serbia,total_deaths,Total Deaths,2
2020-03-23,Serbia,new_deaths,NA,1
