tstamp,country,observation,obs_ord,count
2020-03-18,France,total_cases,Total Cases,7730
2020-03-18,France,new_cases,New Cases,1097
2020-03-18,France,total_deaths,Total Deaths,175
2020-03-18,France,new_deaths,NA,27
2020-03-18,France,total_recovered,Total Recovered,602
2020-03-18,France,active_cases,Active Cases,6953
2020-03-18,France,serious_critical,Serious Critical,699
2020-03-18,France,tot_cases_1m_pop,Total Cases per 1m Population,118.4
2020-03-18,France,death_rate,Death Rate,2.26
2020-03-18,United States,total_cases,Total Cases,5917
2020-03-18,United States,new_cases,New Cases,1254
2020-03-18,United States,total_deaths,Total Deaths,99
2020-03-18,United States,new_deaths,NA,13
2020-03-18,United States,total_recovered,Total Recovered,74
2020-03-18,United States,active_cases,Active Cases,5744
2020-03-18,United States,serious_critical,Serious Critical,12
2020-03-18,United States,tot_cases_1m_pop,Total Cases per 1m Population,17.9
2020-03-18,United States,death_rate,Death Rate,1.67
2020-03-18,Switzerland,total_cases,Total Cases,2742
2020-03-18,Switzerland,new_cases,New Cases,389
2020-03-18,Switzerland,total_deaths,Total Deaths,27
2020-03-18,Switzerland,new_deaths,NA,8
2020-03-18,Switzerland,total_recovered,Total Recovered,15
2020-03-18,Switzerland,active_cases,Active Cases,2700
2020-03-18,Switzerland,serious_critical,Serious Critical,NA
2020-03-18,Switzerland,tot_cases_1m_pop,Total Cases per 1m Population,316.8
2020-03-18,Switzerland,death_rate,Death Rate,0.98
2020-03-18,UK,total_cases,Total Cases,1950
2020-03-18,UK,new_cases,New Cases,407
2020-03-18,UK,total_deaths,Total Deaths,71
2020-03-18,UK,new_deaths,NA,16
2020-03-18,UK,total_recovered,Total Recovered,65
2020-03-18,UK,active_cases,Active Cases,1814
2020-03-18,UK,serious_critical,Serious Critical,20
2020-03-18,UK,tot_cases_1m_pop,Total Cases per 1m Population,28.7
2020-03-18,UK,death_rate,Death Rate,3.64
2020-03-18,Netherlands,total_cases,Total Cases,1705
2020-03-18,Netherlands,new_cases,New Cases,292
2020-03-18,Netherlands,total_deaths,Total Deaths,43
2020-03-18,Netherlands,new_deaths,NA,19
2020-03-18,Netherlands,total_recovered,Total Recovered,2
2020-03-18,Netherlands,active_cases,Active Cases,1660
2020-03-18,Netherlands,serious_critical,Serious Critical,45
2020-03-18,Netherlands,tot_cases_1m_pop,Total Cases per 1m Population,99.5
2020-03-18,Netherlands,death_rate,Death Rate,2.52
2020-03-18,Norway,total_cases,Total Cases,1466
2020-03-18,Norway,new_cases,New Cases,118
2020-03-18,Norway,total_deaths,Total Deaths,3
2020-03-18,Norway,new_deaths,NA,NA
2020-03-18,Norway,total_recovered,Total Recovered,1
2020-03-18,Norway,active_cases,Active Cases,1462
2020-03-18,Norway,serious_critical,Serious Critical,27
2020-03-18,Norway,tot_cases_1m_pop,Total Cases per 1m Population,270.4
2020-03-18,Norway,death_rate,Death Rate,0.2
2020-03-18,Austria,total_cases,Total Cases,1332
2020-03-18,Austria,new_cases,New Cases,314
2020-03-18,Austria,total_deaths,Total Deaths,4
2020-03-18,Austria,new_deaths,NA,1
2020-03-18,Austria,total_recovered,Total Recovered,8
2020-03-18,Austria,active_cases,Active Cases,1320
2020-03-18,Austria,serious_critical,Serious Critical,12
2020-03-18,Austria,tot_cases_1m_pop,Total Cases per 1m Population,147.9
2020-03-18,Austria,death_rate,Death Rate,0.3
2020-03-18,Belgium,total_cases,Total Cases,1243
2020-03-18,Belgium,new_cases,New Cases,185
2020-03-18,Belgium,total_deaths,Total Deaths,10
2020-03-18,Belgium,new_deaths,NA,NA
2020-03-18,Belgium,total_recovered,Total Recovered,14
2020-03-18,Belgium,active_cases,Active Cases,1219
2020-03-18,Belgium,serious_critical,Serious Critical,33
2020-03-18,Belgium,tot_cases_1m_pop,Total Cases per 1m Population,107.3
2020-03-18,Belgium,death_rate,Death Rate,0.8
2020-03-18,Sweden,total_cases,Total Cases,1191
2020-03-18,Sweden,new_cases,New Cases,70
2020-03-18,Sweden,total_deaths,Total Deaths,8
2020-03-18,Sweden,new_deaths,NA,1
2020-03-18,Sweden,total_recovered,Total Recovered,1
2020-03-18,Sweden,active_cases,Active Cases,1182
2020-03-18,Sweden,serious_critical,Serious Critical,12
2020-03-18,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,117.9
2020-03-18,Sweden,death_rate,Death Rate,0.67
2020-03-18,Denmark,total_cases,Total Cases,977
2020-03-18,Denmark,new_cases,New Cases,63
2020-03-18,Denmark,total_deaths,Total Deaths,4
2020-03-18,Denmark,new_deaths,NA,NA
2020-03-18,Denmark,total_recovered,Total Recovered,1
2020-03-18,Denmark,active_cases,Active Cases,972
2020-03-18,Denmark,serious_critical,Serious Critical,18
2020-03-18,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,168.7
2020-03-18,Denmark,death_rate,Death Rate,0.41
2020-03-18,Japan,total_cases,Total Cases,878
2020-03-18,Japan,new_cases,New Cases,45
2020-03-18,Japan,total_deaths,Total Deaths,29
2020-03-18,Japan,new_deaths,NA,1
2020-03-18,Japan,total_recovered,Total Recovered,144
2020-03-18,Japan,active_cases,Active Cases,705
2020-03-18,Japan,serious_critical,Serious Critical,41
2020-03-18,Japan,tot_cases_1m_pop,Total Cases per 1m Population,6.9
2020-03-18,Japan,death_rate,Death Rate,3.3
2020-03-18,Malaysia,total_cases,Total Cases,673
2020-03-18,Malaysia,new_cases,New Cases,107
2020-03-18,Malaysia,total_deaths,Total Deaths,2
2020-03-18,Malaysia,new_deaths,NA,2
2020-03-18,Malaysia,total_recovered,Total Recovered,49
2020-03-18,Malaysia,active_cases,Active Cases,622
2020-03-18,Malaysia,serious_critical,Serious Critical,10
2020-03-18,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,20.8
2020-03-18,Malaysia,death_rate,Death Rate,0.3
2020-03-18,Canada,total_cases,Total Cases,465
2020-03-18,Canada,new_cases,New Cases,24
2020-03-18,Canada,total_deaths,Total Deaths,5
2020-03-18,Canada,new_deaths,NA,1
2020-03-18,Canada,total_recovered,Total Recovered,11
2020-03-18,Canada,active_cases,Active Cases,449
2020-03-18,Canada,serious_critical,Serious Critical,1
2020-03-18,Canada,tot_cases_1m_pop,Total Cases per 1m Population,12.3
2020-03-18,Canada,death_rate,Death Rate,1.08
2020-03-18,Australia,total_cases,Total Cases,452
2020-03-18,Australia,new_cases,New Cases,51
2020-03-18,Australia,total_deaths,Total Deaths,5
2020-03-18,Australia,new_deaths,NA,NA
2020-03-18,Australia,total_recovered,Total Recovered,27
2020-03-18,Australia,active_cases,Active Cases,420
2020-03-18,Australia,serious_critical,Serious Critical,1
2020-03-18,Australia,tot_cases_1m_pop,Total Cases per 1m Population,17.7
2020-03-18,Australia,death_rate,Death Rate,1.11
2020-03-18,Portugal,total_cases,Total Cases,448
2020-03-18,Portugal,new_cases,New Cases,117
2020-03-18,Portugal,total_deaths,Total Deaths,1
2020-03-18,Portugal,new_deaths,NA,NA
2020-03-18,Portugal,total_recovered,Total Recovered,3
2020-03-18,Portugal,active_cases,Active Cases,444
2020-03-18,Portugal,serious_critical,Serious Critical,18
2020-03-18,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,43.9
2020-03-18,Portugal,death_rate,Death Rate,0.22
2020-03-18,Qatar,total_cases,Total Cases,442
2020-03-18,Qatar,new_cases,New Cases,3
2020-03-18,Qatar,total_deaths,Total Deaths,0
2020-03-18,Qatar,new_deaths,NA,NA
2020-03-18,Qatar,total_recovered,Total Recovered,4
2020-03-18,Qatar,active_cases,Active Cases,438
2020-03-18,Qatar,serious_critical,Serious Critical,NA
2020-03-18,Qatar,tot_cases_1m_pop,Total Cases per 1m Population,153.4
2020-03-18,Qatar,death_rate,Death Rate,0
2020-03-18,Czech Republic,total_cases,Total Cases,434
2020-03-18,Czech Republic,new_cases,New Cases,90
2020-03-18,Czech Republic,total_deaths,Total Deaths,0
2020-03-18,Czech Republic,new_deaths,NA,NA
2020-03-18,Czech Republic,total_recovered,Total Recovered,3
2020-03-18,Czech Republic,active_cases,Active Cases,431
2020-03-18,Czech Republic,serious_critical,Serious Critical,2
2020-03-18,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,40.5
2020-03-18,Czech Republic,death_rate,Death Rate,0
2020-03-18,Greece,total_cases,Total Cases,387
2020-03-18,Greece,new_cases,New Cases,35
2020-03-18,Greece,total_deaths,Total Deaths,5
2020-03-18,Greece,new_deaths,NA,1
2020-03-18,Greece,total_recovered,Total Recovered,14
2020-03-18,Greece,active_cases,Active Cases,368
2020-03-18,Greece,serious_critical,Serious Critical,11
2020-03-18,Greece,tot_cases_1m_pop,Total Cases per 1m Population,37.1
2020-03-18,Greece,death_rate,Death Rate,1.29
2020-03-18,Israel,total_cases,Total Cases,324
2020-03-18,Israel,new_cases,New Cases,26
2020-03-18,Israel,total_deaths,Total Deaths,0
2020-03-18,Israel,new_deaths,NA,NA
2020-03-18,Israel,total_recovered,Total Recovered,11
2020-03-18,Israel,active_cases,Active Cases,313
2020-03-18,Israel,serious_critical,Serious Critical,5
2020-03-18,Israel,tot_cases_1m_pop,Total Cases per 1m Population,37.4
2020-03-18,Israel,death_rate,Death Rate,0
2020-03-18,Finland,total_cases,Total Cases,322
2020-03-18,Finland,new_cases,New Cases,44
2020-03-18,Finland,total_deaths,Total Deaths,0
2020-03-18,Finland,new_deaths,NA,NA
2020-03-18,Finland,total_recovered,Total Recovered,10
2020-03-18,Finland,active_cases,Active Cases,312
2020-03-18,Finland,serious_critical,Serious Critical,2
2020-03-18,Finland,tot_cases_1m_pop,Total Cases per 1m Population,58.1
2020-03-18,Finland,death_rate,Death Rate,0
2020-03-18,Brazil,total_cases,Total Cases,301
2020-03-18,Brazil,new_cases,New Cases,67
2020-03-18,Brazil,total_deaths,Total Deaths,1
2020-03-18,Brazil,new_deaths,NA,1
2020-03-18,Brazil,total_recovered,Total Recovered,2
2020-03-18,Brazil,active_cases,Active Cases,298
2020-03-18,Brazil,serious_critical,Serious Critical,18
2020-03-18,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,1.4
2020-03-18,Brazil,death_rate,Death Rate,0.33
2020-03-18,Ireland,total_cases,Total Cases,292
2020-03-18,Ireland,new_cases,New Cases,69
2020-03-18,Ireland,total_deaths,Total Deaths,2
2020-03-18,Ireland,new_deaths,NA,NA
2020-03-18,Ireland,total_recovered,Total Recovered,5
2020-03-18,Ireland,active_cases,Active Cases,285
2020-03-18,Ireland,serious_critical,Serious Critical,6
2020-03-18,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,59.1
2020-03-18,Ireland,death_rate,Death Rate,0.68
2020-03-18,Slovenia,total_cases,Total Cases,275
2020-03-18,Slovenia,new_cases,New Cases,22
2020-03-18,Slovenia,total_deaths,Total Deaths,NA
2020-03-18,Slovenia,new_deaths,NA,NA
2020-03-18,Slovenia,total_recovered,Total Recovered,NA
2020-03-18,Slovenia,active_cases,Active Cases,274
2020-03-18,Slovenia,serious_critical,Serious Critical,4
2020-03-18,Slovenia,tot_cases_1m_pop,Total Cases per 1m Population,132.3
2020-03-18,Slovenia,death_rate,Death Rate,NA
2020-03-18,Singapore,total_cases,Total Cases,266
2020-03-18,Singapore,new_cases,New Cases,23
2020-03-18,Singapore,total_deaths,Total Deaths,0
2020-03-18,Singapore,new_deaths,NA,NA
2020-03-18,Singapore,total_recovered,Total Recovered,114
2020-03-18,Singapore,active_cases,Active Cases,152
2020-03-18,Singapore,serious_critical,Serious Critical,14
2020-03-18,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,45.5
2020-03-18,Singapore,death_rate,Death Rate,0
2020-03-18,Pakistan,total_cases,Total Cases,247
2020-03-18,Pakistan,new_cases,New Cases,63
2020-03-18,Pakistan,total_deaths,Total Deaths,1
2020-03-18,Pakistan,new_deaths,NA,NA
2020-03-18,Pakistan,total_recovered,Total Recovered,2
2020-03-18,Pakistan,active_cases,Active Cases,244
2020-03-18,Pakistan,serious_critical,Serious Critical,NA
2020-03-18,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,1.1
2020-03-18,Pakistan,death_rate,Death Rate,0.4
2020-03-18,Bahrain,total_cases,Total Cases,241
2020-03-18,Bahrain,new_cases,New Cases,13
2020-03-18,Bahrain,total_deaths,Total Deaths,1
2020-03-18,Bahrain,new_deaths,NA,NA
2020-03-18,Bahrain,total_recovered,Total Recovered,81
2020-03-18,Bahrain,active_cases,Active Cases,159
2020-03-18,Bahrain,serious_critical,Serious Critical,3
2020-03-18,Bahrain,tot_cases_1m_pop,Total Cases per 1m Population,141.6
2020-03-18,Bahrain,death_rate,Death Rate,0.41
2020-03-18,Iceland,total_cases,Total Cases,240
2020-03-18,Iceland,new_cases,New Cases,41
2020-03-18,Iceland,total_deaths,Total Deaths,0
2020-03-18,Iceland,new_deaths,NA,NA
2020-03-18,Iceland,total_recovered,Total Recovered,5
2020-03-18,Iceland,active_cases,Active Cases,235
2020-03-18,Iceland,serious_critical,Serious Critical,1
2020-03-18,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-18,Iceland,death_rate,Death Rate,0
2020-03-18,Estonia,total_cases,Total Cases,225
2020-03-18,Estonia,new_cases,New Cases,20
2020-03-18,Estonia,total_deaths,Total Deaths,0
2020-03-18,Estonia,new_deaths,NA,NA
2020-03-18,Estonia,total_recovered,Total Recovered,1
2020-03-18,Estonia,active_cases,Active Cases,224
2020-03-18,Estonia,serious_critical,Serious Critical,NA
2020-03-18,Estonia,tot_cases_1m_pop,Total Cases per 1m Population,169.6
2020-03-18,Estonia,death_rate,Death Rate,0
2020-03-18,Poland,total_cases,Total Cases,221
2020-03-18,Poland,new_cases,New Cases,44
2020-03-18,Poland,total_deaths,Total Deaths,NA
2020-03-18,Poland,new_deaths,NA,1
2020-03-18,Poland,total_recovered,Total Recovered,NA
2020-03-18,Poland,active_cases,Active Cases,216
2020-03-18,Poland,serious_critical,Serious Critical,3
2020-03-18,Poland,tot_cases_1m_pop,Total Cases per 1m Population,5.8
2020-03-18,Poland,death_rate,Death Rate,NA
2020-03-18,Romania,total_cases,Total Cases,217
2020-03-18,Romania,new_cases,New Cases,49
2020-03-18,Romania,total_deaths,Total Deaths,0
2020-03-18,Romania,new_deaths,NA,NA
2020-03-18,Romania,total_recovered,Total Recovered,19
2020-03-18,Romania,active_cases,Active Cases,198
2020-03-18,Romania,serious_critical,Serious Critical,5
2020-03-18,Romania,tot_cases_1m_pop,Total Cases per 1m Population,11.3
2020-03-18,Romania,death_rate,Death Rate,0
2020-03-18,Chile,total_cases,Total Cases,201
2020-03-18,Chile,new_cases,New Cases,45
2020-03-18,Chile,total_deaths,Total Deaths,NA
2020-03-18,Chile,new_deaths,NA,NA
2020-03-18,Chile,total_recovered,Total Recovered,NA
2020-03-18,Chile,active_cases,Active Cases,201
2020-03-18,Chile,serious_critical,Serious Critical,3
2020-03-18,Chile,tot_cases_1m_pop,Total Cases per 1m Population,10.5
2020-03-18,Chile,death_rate,Death Rate,NA
2020-03-18,Egypt,total_cases,Total Cases,196
2020-03-18,Egypt,new_cases,New Cases,30
2020-03-18,Egypt,total_deaths,Total Deaths,6
2020-03-18,Egypt,new_deaths,NA,2
2020-03-18,Egypt,total_recovered,Total Recovered,26
2020-03-18,Egypt,active_cases,Active Cases,164
2020-03-18,Egypt,serious_critical,Serious Critical,NA
2020-03-18,Egypt,tot_cases_1m_pop,Total Cases per 1m Population,1.9
2020-03-18,Egypt,death_rate,Death Rate,3.06
2020-03-18,Philippines,total_cases,Total Cases,187
2020-03-18,Philippines,new_cases,New Cases,45
2020-03-18,Philippines,total_deaths,Total Deaths,12
2020-03-18,Philippines,new_deaths,NA,NA
2020-03-18,Philippines,total_recovered,Total Recovered,5
2020-03-18,Philippines,active_cases,Active Cases,170
2020-03-18,Philippines,serious_critical,Serious Critical,1
2020-03-18,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,1.7
2020-03-18,Philippines,death_rate,Death Rate,6.42
2020-03-18,Thailand,total_cases,Total Cases,177
2020-03-18,Thailand,new_cases,New Cases,30
2020-03-18,Thailand,total_deaths,Total Deaths,1
2020-03-18,Thailand,new_deaths,NA,NA
2020-03-18,Thailand,total_recovered,Total Recovered,41
2020-03-18,Thailand,active_cases,Active Cases,135
2020-03-18,Thailand,serious_critical,Serious Critical,1
2020-03-18,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,2.5
2020-03-18,Thailand,death_rate,Death Rate,0.56
2020-03-18,Indonesia,total_cases,Total Cases,172
2020-03-18,Indonesia,new_cases,New Cases,38
2020-03-18,Indonesia,total_deaths,Total Deaths,7
2020-03-18,Indonesia,new_deaths,NA,2
2020-03-18,Indonesia,total_recovered,Total Recovered,8
2020-03-18,Indonesia,active_cases,Active Cases,157
2020-03-18,Indonesia,serious_critical,Serious Critical,NA
2020-03-18,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,0.6
2020-03-18,Indonesia,death_rate,Death Rate,4.07
2020-03-18,Saudi Arabia,total_cases,Total Cases,171
2020-03-18,Saudi Arabia,new_cases,New Cases,38
2020-03-18,Saudi Arabia,total_deaths,Total Deaths,0
2020-03-18,Saudi Arabia,new_deaths,NA,NA
2020-03-18,Saudi Arabia,total_recovered,Total Recovered,6
2020-03-18,Saudi Arabia,active_cases,Active Cases,165
2020-03-18,Saudi Arabia,serious_critical,Serious Critical,NA
2020-03-18,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,4.9
2020-03-18,Saudi Arabia,death_rate,Death Rate,0
2020-03-18,Hong Kong,total_cases,Total Cases,168
2020-03-18,Hong Kong,new_cases,New Cases,13
2020-03-18,Hong Kong,total_deaths,Total Deaths,4
2020-03-18,Hong Kong,new_deaths,NA,NA
2020-03-18,Hong Kong,total_recovered,Total Recovered,81
2020-03-18,Hong Kong,active_cases,Active Cases,83
2020-03-18,Hong Kong,serious_critical,Serious Critical,4
2020-03-18,Hong Kong,tot_cases_1m_pop,Total Cases per 1m Population,22.4
2020-03-18,Hong Kong,death_rate,Death Rate,2.38
2020-03-18,Iraq,total_cases,Total Cases,154
2020-03-18,Iraq,new_cases,New Cases,21
2020-03-18,Iraq,total_deaths,Total Deaths,11
2020-03-18,Iraq,new_deaths,NA,1
2020-03-18,Iraq,total_recovered,Total Recovered,41
2020-03-18,Iraq,active_cases,Active Cases,102
2020-03-18,Iraq,serious_critical,Serious Critical,NA
2020-03-18,Iraq,tot_cases_1m_pop,Total Cases per 1m Population,3.8
2020-03-18,Iraq,death_rate,Death Rate,7.14
2020-03-18,India,total_cases,Total Cases,143
2020-03-18,India,new_cases,New Cases,14
2020-03-18,India,total_deaths,Total Deaths,3
2020-03-18,India,new_deaths,NA,1
2020-03-18,India,total_recovered,Total Recovered,14
2020-03-18,India,active_cases,Active Cases,126
2020-03-18,India,serious_critical,Serious Critical,NA
2020-03-18,India,tot_cases_1m_pop,Total Cases per 1m Population,0.1
2020-03-18,India,death_rate,Death Rate,2.1
2020-03-18,Luxembourg,total_cases,Total Cases,140
2020-03-18,Luxembourg,new_cases,New Cases,59
2020-03-18,Luxembourg,total_deaths,Total Deaths,NA
2020-03-18,Luxembourg,new_deaths,NA,NA
2020-03-18,Luxembourg,total_recovered,Total Recovered,NA
2020-03-18,Luxembourg,active_cases,Active Cases,139
2020-03-18,Luxembourg,serious_critical,Serious Critical,1
2020-03-18,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-18,Luxembourg,death_rate,Death Rate,NA
2020-03-18,Kuwait,total_cases,Total Cases,130
2020-03-18,Kuwait,new_cases,New Cases,7
2020-03-18,Kuwait,total_deaths,Total Deaths,0
2020-03-18,Kuwait,new_deaths,NA,NA
2020-03-18,Kuwait,total_recovered,Total Recovered,12
2020-03-18,Kuwait,active_cases,Active Cases,118
2020-03-18,Kuwait,serious_critical,Serious Critical,4
2020-03-18,Kuwait,tot_cases_1m_pop,Total Cases per 1m Population,30.4
2020-03-18,Kuwait,death_rate,Death Rate,0
2020-03-18,Lebanon,total_cases,Total Cases,120
2020-03-18,Lebanon,new_cases,New Cases,11
2020-03-18,Lebanon,total_deaths,Total Deaths,3
2020-03-18,Lebanon,new_deaths,NA,NA
2020-03-18,Lebanon,total_recovered,Total Recovered,4
2020-03-18,Lebanon,active_cases,Active Cases,113
2020-03-18,Lebanon,serious_critical,Serious Critical,3
2020-03-18,Lebanon,tot_cases_1m_pop,Total Cases per 1m Population,17.6
2020-03-18,Lebanon,death_rate,Death Rate,2.5
2020-03-18,San Marino,total_cases,Total Cases,119
2020-03-18,San Marino,new_cases,New Cases,10
2020-03-18,San Marino,total_deaths,Total Deaths,11
2020-03-18,San Marino,new_deaths,NA,2
2020-03-18,San Marino,total_recovered,Total Recovered,4
2020-03-18,San Marino,active_cases,Active Cases,104
2020-03-18,San Marino,serious_critical,Serious Critical,11
2020-03-18,San Marino,tot_cases_1m_pop,Total Cases per 1m Population,NA
2020-03-18,San Marino,death_rate,Death Rate,9.24
2020-03-18,Peru,total_cases,Total Cases,117
2020-03-18,Peru,new_cases,New Cases,31
2020-03-18,Peru,total_deaths,Total Deaths,0
2020-03-18,Peru,new_deaths,NA,NA
2020-03-18,Peru,total_recovered,Total Recovered,1
2020-03-18,Peru,active_cases,Active Cases,116
2020-03-18,Peru,serious_critical,Serious Critical,8
2020-03-18,Peru,tot_cases_1m_pop,Total Cases per 1m Population,3.5
2020-03-18,Peru,death_rate,Death Rate,0
2020-03-18,Russia,total_cases,Total Cases,114
2020-03-18,Russia,new_cases,New Cases,21
2020-03-18,Russia,total_deaths,Total Deaths,0
2020-03-18,Russia,new_deaths,NA,NA
2020-03-18,Russia,total_recovered,Total Recovered,8
2020-03-18,Russia,active_cases,Active Cases,106
2020-03-18,Russia,serious_critical,Serious Critical,NA
2020-03-18,Russia,tot_cases_1m_pop,Total Cases per 1m Population,0.8
2020-03-18,Russia,death_rate,Death Rate,0
2020-03-18,Ecuador,total_cases,Total Cases,111
2020-03-18,Ecuador,new_cases,New Cases,53
2020-03-18,Ecuador,total_deaths,Total Deaths,NA
2020-03-18,Ecuador,new_deaths,NA,NA
2020-03-18,Ecuador,total_recovered,Total Recovered,NA
2020-03-18,Ecuador,active_cases,Active Cases,109
2020-03-18,Ecuador,serious_critical,Serious Critical,2
2020-03-18,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,6.3
2020-03-18,Ecuador,death_rate,Death Rate,NA
2020-03-18,UAE,total_cases,Total Cases,98
2020-03-18,UAE,new_cases,New Cases,NA
2020-03-18,UAE,total_deaths,Total Deaths,0
2020-03-18,UAE,new_deaths,NA,NA
2020-03-18,UAE,total_recovered,Total Recovered,26
2020-03-18,UAE,active_cases,Active Cases,72
2020-03-18,UAE,serious_critical,Serious Critical,2
2020-03-18,UAE,tot_cases_1m_pop,Total Cases per 1m Population,9.9
2020-03-18,UAE,death_rate,Death Rate,0
2020-03-18,Slovakia,total_cases,Total Cases,97
2020-03-18,Slovakia,new_cases,New Cases,25
2020-03-18,Slovakia,total_deaths,Total Deaths,NA
2020-03-18,Slovakia,new_deaths,NA,NA
2020-03-18,Slovakia,total_recovered,Total Recovered,NA
2020-03-18,Slovakia,active_cases,Active Cases,97
2020-03-18,Slovakia,serious_critical,Serious Critical,2
2020-03-18,Slovakia,tot_cases_1m_pop,Total Cases per 1m Population,17.8
2020-03-18,Slovakia,death_rate,Death Rate,NA
2020-03-18,Mexico,total_cases,Total Cases,82
2020-03-18,Mexico,new_cases,New Cases,29
2020-03-18,Mexico,total_deaths,Total Deaths,0
2020-03-18,Mexico,new_deaths,NA,NA
2020-03-18,Mexico,total_recovered,Total Recovered,4
2020-03-18,Mexico,active_cases,Active Cases,78
2020-03-18,Mexico,serious_critical,Serious Critical,1
2020-03-18,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,0.6
2020-03-18,Mexico,death_rate,Death Rate,0
2020-03-18,Bulgaria,total_cases,Total Cases,81
2020-03-18,Bulgaria,new_cases,New Cases,19
2020-03-18,Bulgaria,total_deaths,Total Deaths,NA
2020-03-18,Bulgaria,new_deaths,NA,NA
2020-03-18,Bulgaria,total_recovered,Total Recovered,NA
2020-03-18,Bulgaria,active_cases,Active Cases,79
2020-03-18,Bulgaria,serious_critical,Serious Critical,NA
2020-03-18,Bulgaria,tot_cases_1m_pop,Total Cases per 1m Population,11.7
2020-03-18,Bulgaria,death_rate,Death Rate,NA
2020-03-18,Armenia,total_cases,Total Cases,78
2020-03-18,Armenia,new_cases,New Cases,26
2020-03-18,Armenia,total_deaths,Total Deaths,0
2020-03-18,Armenia,new_deaths,NA,NA
2020-03-18,Armenia,total_recovered,Total Recovered,1
2020-03-18,Armenia,active_cases,Active Cases,77
2020-03-18,Armenia,serious_critical,Serious Critical,2
2020-03-18,Armenia,tot_cases_1m_pop,Total Cases per 1m Population,26.3
2020-03-18,Armenia,death_rate,Death Rate,0
