tstamp,country,observation,obs_ord,count
2020-03-31,Germany,active_cases,Active Cases,54158
2020-03-31,Germany,serious_critical,Serious Critical,1979
2020-03-31,Germany,tot_cases_1m_pop,Total Cases per 1m Population,763
2020-03-31,Germany,deaths_1m_pop,NA,7
2020-03-31,Germany,reported1st_case,NA,NA
2020-03-31,Germany,death_rate,Death Rate,0.88
2020-03-31,France,total_cases,Total Cases,44550
2020-03-31,France,new_cases,New Cases,4376
2020-03-31,France,total_deaths,Total Deaths,3024
2020-03-31,France,new_deaths,NA,418
2020-03-31,France,total_recovered,Total Recovered,7927
2020-03-31,France,active_cases,Active Cases,33599
2020-03-31,France,serious_critical,Serious Critical,5056
2020-03-31,France,tot_cases_1m_pop,Total Cases per 1m Population,683
2020-03-31,France,deaths_1m_pop,NA,46
2020-03-31,France,reported1st_case,NA,NA
2020-03-31,France,death_rate,Death Rate,6.79
2020-03-31,Iran,total_cases,Total Cases,41495
2020-03-31,Iran,new_cases,New Cases,3186
2020-03-31,Iran,total_deaths,Total Deaths,2757
2020-03-31,Iran,new_deaths,NA,117
2020-03-31,Iran,total_recovered,Total Recovered,13911
2020-03-31,Iran,active_cases,Active Cases,24827
2020-03-31,Iran,serious_critical,Serious Critical,3511
2020-03-31,Iran,tot_cases_1m_pop,Total Cases per 1m Population,494
2020-03-31,Iran,deaths_1m_pop,NA,33
2020-03-31,Iran,reported1st_case,NA,NA
2020-03-31,Iran,death_rate,Death Rate,6.64
2020-03-31,UK,total_cases,Total Cases,22141
2020-03-31,UK,new_cases,New Cases,2619
2020-03-31,UK,total_deaths,Total Deaths,1408
2020-03-31,UK,new_deaths,NA,180
2020-03-31,UK,total_recovered,Total Recovered,135
2020-03-31,UK,active_cases,Active Cases,20598
2020-03-31,UK,serious_critical,Serious Critical,163
2020-03-31,UK,tot_cases_1m_pop,Total Cases per 1m Population,326
2020-03-31,UK,deaths_1m_pop,NA,21
2020-03-31,UK,reported1st_case,NA,NA
2020-03-31,UK,death_rate,Death Rate,6.36
2020-03-31,Switzerland,total_cases,Total Cases,15760
2020-03-31,Switzerland,new_cases,New Cases,931
2020-03-31,Switzerland,total_deaths,Total Deaths,348
2020-03-31,Switzerland,new_deaths,NA,48
2020-03-31,Switzerland,total_recovered,Total Recovered,1823
2020-03-31,Switzerland,active_cases,Active Cases,13589
2020-03-31,Switzerland,serious_critical,Serious Critical,301
2020-03-31,Switzerland,tot_cases_1m_pop,Total Cases per 1m Population,1821
2020-03-31,Switzerland,deaths_1m_pop,NA,40
2020-03-31,Switzerland,reported1st_case,NA,NA
2020-03-31,Switzerland,death_rate,Death Rate,2.21
2020-03-31,Belgium,total_cases,Total Cases,11899
2020-03-31,Belgium,new_cases,New Cases,1063
2020-03-31,Belgium,total_deaths,Total Deaths,513
2020-03-31,Belgium,new_deaths,NA,82
2020-03-31,Belgium,total_recovered,Total Recovered,1527
2020-03-31,Belgium,active_cases,Active Cases,9859
2020-03-31,Belgium,serious_critical,Serious Critical,927
2020-03-31,Belgium,tot_cases_1m_pop,Total Cases per 1m Population,1027
2020-03-31,Belgium,deaths_1m_pop,NA,44
2020-03-31,Belgium,reported1st_case,NA,NA
2020-03-31,Belgium,death_rate,Death Rate,4.31
2020-03-31,Netherlands,total_cases,Total Cases,11750
2020-03-31,Netherlands,new_cases,New Cases,884
2020-03-31,Netherlands,total_deaths,Total Deaths,864
2020-03-31,Netherlands,new_deaths,NA,93
2020-03-31,Netherlands,total_recovered,Total Recovered,250
2020-03-31,Netherlands,active_cases,Active Cases,10636
2020-03-31,Netherlands,serious_critical,Serious Critical,1053
2020-03-31,Netherlands,tot_cases_1m_pop,Total Cases per 1m Population,686
2020-03-31,Netherlands,deaths_1m_pop,NA,50
2020-03-31,Netherlands,reported1st_case,NA,NA
2020-03-31,Netherlands,death_rate,Death Rate,7.35
2020-03-31,Turkey,total_cases,Total Cases,10827
2020-03-31,Turkey,new_cases,New Cases,1610
2020-03-31,Turkey,total_deaths,Total Deaths,168
2020-03-31,Turkey,new_deaths,NA,37
2020-03-31,Turkey,total_recovered,Total Recovered,162
2020-03-31,Turkey,active_cases,Active Cases,10497
2020-03-31,Turkey,serious_critical,Serious Critical,568
2020-03-31,Turkey,tot_cases_1m_pop,Total Cases per 1m Population,128
2020-03-31,Turkey,deaths_1m_pop,NA,2
2020-03-31,Turkey,reported1st_case,NA,NA
2020-03-31,Turkey,death_rate,Death Rate,1.55
2020-03-31,South Korea,total_cases,Total Cases,9661
2020-03-31,South Korea,new_cases,New Cases,78
2020-03-31,South Korea,total_deaths,Total Deaths,158
2020-03-31,South Korea,new_deaths,NA,6
2020-03-31,South Korea,total_recovered,Total Recovered,5228
2020-03-31,South Korea,active_cases,Active Cases,4275
2020-03-31,South Korea,serious_critical,Serious Critical,59
2020-03-31,South Korea,tot_cases_1m_pop,Total Cases per 1m Population,188
2020-03-31,South Korea,deaths_1m_pop,NA,3
2020-03-31,South Korea,reported1st_case,NA,NA
2020-03-31,South Korea,death_rate,Death Rate,1.64
2020-03-31,Austria,total_cases,Total Cases,9597
2020-03-31,Austria,new_cases,New Cases,809
2020-03-31,Austria,total_deaths,Total Deaths,108
2020-03-31,Austria,new_deaths,NA,22
2020-03-31,Austria,total_recovered,Total Recovered,636
2020-03-31,Austria,active_cases,Active Cases,8853
2020-03-31,Austria,serious_critical,Serious Critical,193
2020-03-31,Austria,tot_cases_1m_pop,Total Cases per 1m Population,1066
2020-03-31,Austria,deaths_1m_pop,NA,12
2020-03-31,Austria,reported1st_case,NA,NA
2020-03-31,Austria,death_rate,Death Rate,1.13
2020-03-31,Canada,total_cases,Total Cases,7297
2020-03-31,Canada,new_cases,New Cases,977
2020-03-31,Canada,total_deaths,Total Deaths,67
2020-03-31,Canada,new_deaths,NA,2
2020-03-31,Canada,total_recovered,Total Recovered,1014
2020-03-31,Canada,active_cases,Active Cases,6216
2020-03-31,Canada,serious_critical,Serious Critical,120
2020-03-31,Canada,tot_cases_1m_pop,Total Cases per 1m Population,193
2020-03-31,Canada,deaths_1m_pop,NA,2
2020-03-31,Canada,reported1st_case,NA,NA
2020-03-31,Canada,death_rate,Death Rate,0.92
2020-03-31,Portugal,total_cases,Total Cases,6408
2020-03-31,Portugal,new_cases,New Cases,446
2020-03-31,Portugal,total_deaths,Total Deaths,140
2020-03-31,Portugal,new_deaths,NA,21
2020-03-31,Portugal,total_recovered,Total Recovered,43
2020-03-31,Portugal,active_cases,Active Cases,6225
2020-03-31,Portugal,serious_critical,Serious Critical,164
2020-03-31,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,628
2020-03-31,Portugal,deaths_1m_pop,NA,14
2020-03-31,Portugal,reported1st_case,NA,NA
2020-03-31,Portugal,death_rate,Death Rate,2.18
2020-03-31,Israel,total_cases,Total Cases,4695
2020-03-31,Israel,new_cases,New Cases,448
2020-03-31,Israel,total_deaths,Total Deaths,16
2020-03-31,Israel,new_deaths,NA,1
2020-03-31,Israel,total_recovered,Total Recovered,134
2020-03-31,Israel,active_cases,Active Cases,4545
2020-03-31,Israel,serious_critical,Serious Critical,66
2020-03-31,Israel,tot_cases_1m_pop,Total Cases per 1m Population,542
2020-03-31,Israel,deaths_1m_pop,NA,2
2020-03-31,Israel,reported1st_case,NA,NA
2020-03-31,Israel,death_rate,Death Rate,0.34
2020-03-31,Norway,total_cases,Total Cases,4445
2020-03-31,Norway,new_cases,New Cases,161
2020-03-31,Norway,total_deaths,Total Deaths,32
2020-03-31,Norway,new_deaths,NA,6
2020-03-31,Norway,total_recovered,Total Recovered,12
2020-03-31,Norway,active_cases,Active Cases,4401
2020-03-31,Norway,serious_critical,Serious Critical,97
2020-03-31,Norway,tot_cases_1m_pop,Total Cases per 1m Population,820
2020-03-31,Norway,deaths_1m_pop,NA,6
2020-03-31,Norway,reported1st_case,NA,NA
2020-03-31,Norway,death_rate,Death Rate,0.72
2020-03-31,Brazil,total_cases,Total Cases,4371
2020-03-31,Brazil,new_cases,New Cases,115
2020-03-31,Brazil,total_deaths,Total Deaths,141
2020-03-31,Brazil,new_deaths,NA,5
2020-03-31,Brazil,total_recovered,Total Recovered,120
2020-03-31,Brazil,active_cases,Active Cases,4110
2020-03-31,Brazil,serious_critical,Serious Critical,296
2020-03-31,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,21
2020-03-31,Brazil,deaths_1m_pop,NA,0.7
2020-03-31,Brazil,reported1st_case,NA,NA
2020-03-31,Brazil,death_rate,Death Rate,3.23
2020-03-31,Australia,total_cases,Total Cases,4245
2020-03-31,Australia,new_cases,New Cases,82
2020-03-31,Australia,total_deaths,Total Deaths,18
2020-03-31,Australia,new_deaths,NA,1
2020-03-31,Australia,total_recovered,Total Recovered,244
2020-03-31,Australia,active_cases,Active Cases,3983
2020-03-31,Australia,serious_critical,Serious Critical,28
2020-03-31,Australia,tot_cases_1m_pop,Total Cases per 1m Population,166
2020-03-31,Australia,deaths_1m_pop,NA,0.7
2020-03-31,Australia,reported1st_case,NA,NA
2020-03-31,Australia,death_rate,Death Rate,0.42
2020-03-31,Sweden,total_cases,Total Cases,4028
2020-03-31,Sweden,new_cases,New Cases,328
2020-03-31,Sweden,total_deaths,Total Deaths,146
2020-03-31,Sweden,new_deaths,NA,36
2020-03-31,Sweden,total_recovered,Total Recovered,16
2020-03-31,Sweden,active_cases,Active Cases,3866
2020-03-31,Sweden,serious_critical,Serious Critical,306
2020-03-31,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,399
2020-03-31,Sweden,deaths_1m_pop,NA,14
2020-03-31,Sweden,reported1st_case,NA,NA
2020-03-31,Sweden,death_rate,Death Rate,3.62
2020-03-31,Czech Republic,total_cases,Total Cases,2942
2020-03-31,Czech Republic,new_cases,New Cases,125
2020-03-31,Czech Republic,total_deaths,Total Deaths,23
2020-03-31,Czech Republic,new_deaths,NA,7
2020-03-31,Czech Republic,total_recovered,Total Recovered,25
2020-03-31,Czech Republic,active_cases,Active Cases,2894
2020-03-31,Czech Republic,serious_critical,Serious Critical,52
2020-03-31,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,275
2020-03-31,Czech Republic,deaths_1m_pop,NA,2
2020-03-31,Czech Republic,reported1st_case,NA,NA
2020-03-31,Czech Republic,death_rate,Death Rate,0.78
2020-03-31,Ireland,total_cases,Total Cases,2910
2020-03-31,Ireland,new_cases,New Cases,295
2020-03-31,Ireland,total_deaths,Total Deaths,54
2020-03-31,Ireland,new_deaths,NA,8
2020-03-31,Ireland,total_recovered,Total Recovered,5
2020-03-31,Ireland,active_cases,Active Cases,2851
2020-03-31,Ireland,serious_critical,Serious Critical,84
2020-03-31,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,589
2020-03-31,Ireland,deaths_1m_pop,NA,11
2020-03-31,Ireland,reported1st_case,NA,NA
2020-03-31,Ireland,death_rate,Death Rate,1.86
2020-03-31,Malaysia,total_cases,Total Cases,2626
2020-03-31,Malaysia,new_cases,New Cases,156
2020-03-31,Malaysia,total_deaths,Total Deaths,37
2020-03-31,Malaysia,new_deaths,NA,2
2020-03-31,Malaysia,total_recovered,Total Recovered,479
2020-03-31,Malaysia,active_cases,Active Cases,2110
2020-03-31,Malaysia,serious_critical,Serious Critical,94
2020-03-31,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,81
2020-03-31,Malaysia,deaths_1m_pop,NA,1
2020-03-31,Malaysia,reported1st_case,NA,NA
2020-03-31,Malaysia,death_rate,Death Rate,1.41
2020-03-31,Denmark,total_cases,Total Cases,2577
2020-03-31,Denmark,new_cases,New Cases,182
2020-03-31,Denmark,total_deaths,Total Deaths,77
2020-03-31,Denmark,new_deaths,NA,5
2020-03-31,Denmark,total_recovered,Total Recovered,1
2020-03-31,Denmark,active_cases,Active Cases,2499
2020-03-31,Denmark,serious_critical,Serious Critical,137
2020-03-31,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,445
2020-03-31,Denmark,deaths_1m_pop,NA,13
2020-03-31,Denmark,reported1st_case,NA,NA
2020-03-31,Denmark,death_rate,Death Rate,2.99
2020-03-31,Chile,total_cases,Total Cases,2449
2020-03-31,Chile,new_cases,New Cases,310
2020-03-31,Chile,total_deaths,Total Deaths,8
2020-03-31,Chile,new_deaths,NA,1
2020-03-31,Chile,total_recovered,Total Recovered,156
2020-03-31,Chile,active_cases,Active Cases,2285
2020-03-31,Chile,serious_critical,Serious Critical,14
2020-03-31,Chile,tot_cases_1m_pop,Total Cases per 1m Population,128
2020-03-31,Chile,deaths_1m_pop,NA,0.4
2020-03-31,Chile,reported1st_case,NA,NA
2020-03-31,Chile,death_rate,Death Rate,0.33
2020-03-31,Poland,total_cases,Total Cases,2055
2020-03-31,Poland,new_cases,New Cases,193
2020-03-31,Poland,total_deaths,Total Deaths,31
2020-03-31,Poland,new_deaths,NA,9
2020-03-31,Poland,total_recovered,Total Recovered,7
2020-03-31,Poland,active_cases,Active Cases,2017
2020-03-31,Poland,serious_critical,Serious Critical,3
2020-03-31,Poland,tot_cases_1m_pop,Total Cases per 1m Population,54
2020-03-31,Poland,deaths_1m_pop,NA,0.8
2020-03-31,Poland,reported1st_case,NA,NA
2020-03-31,Poland,death_rate,Death Rate,1.51
2020-03-31,Luxembourg,total_cases,Total Cases,1988
2020-03-31,Luxembourg,new_cases,New Cases,38
2020-03-31,Luxembourg,total_deaths,Total Deaths,22
2020-03-31,Luxembourg,new_deaths,NA,1
2020-03-31,Luxembourg,total_recovered,Total Recovered,40
2020-03-31,Luxembourg,active_cases,Active Cases,1926
2020-03-31,Luxembourg,serious_critical,Serious Critical,25
2020-03-31,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,3176
2020-03-31,Luxembourg,deaths_1m_pop,NA,35
2020-03-31,Luxembourg,reported1st_case,NA,NA
2020-03-31,Luxembourg,death_rate,Death Rate,1.11
2020-03-31,Ecuador,total_cases,Total Cases,1962
2020-03-31,Ecuador,new_cases,New Cases,38
2020-03-31,Ecuador,total_deaths,Total Deaths,60
2020-03-31,Ecuador,new_deaths,NA,2
2020-03-31,Ecuador,total_recovered,Total Recovered,3
2020-03-31,Ecuador,active_cases,Active Cases,1899
2020-03-31,Ecuador,serious_critical,Serious Critical,58
2020-03-31,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,111
2020-03-31,Ecuador,deaths_1m_pop,NA,3
2020-03-31,Ecuador,reported1st_case,NA,NA
2020-03-31,Ecuador,death_rate,Death Rate,3.06
2020-03-31,Romania,total_cases,Total Cases,1952
2020-03-31,Romania,new_cases,New Cases,137
2020-03-31,Romania,total_deaths,Total Deaths,65
2020-03-31,Romania,new_deaths,NA,22
2020-03-31,Romania,total_recovered,Total Recovered,209
2020-03-31,Romania,active_cases,Active Cases,1678
2020-03-31,Romania,serious_critical,Serious Critical,33
2020-03-31,Romania,tot_cases_1m_pop,Total Cases per 1m Population,101
2020-03-31,Romania,deaths_1m_pop,NA,3
2020-03-31,Romania,reported1st_case,NA,NA
2020-03-31,Romania,death_rate,Death Rate,3.33
2020-03-31,Japan,total_cases,Total Cases,1866
2020-03-31,Japan,new_cases,New Cases,NA
2020-03-31,Japan,total_deaths,Total Deaths,54
2020-03-31,Japan,new_deaths,NA,NA
2020-03-31,Japan,total_recovered,Total Recovered,424
2020-03-31,Japan,active_cases,Active Cases,1388
2020-03-31,Japan,serious_critical,Serious Critical,56
2020-03-31,Japan,tot_cases_1m_pop,Total Cases per 1m Population,15
2020-03-31,Japan,deaths_1m_pop,NA,0.4
2020-03-31,Japan,reported1st_case,NA,NA
2020-03-31,Japan,death_rate,Death Rate,2.89
2020-03-31,Russia,total_cases,Total Cases,1836
2020-03-31,Russia,new_cases,New Cases,302
2020-03-31,Russia,total_deaths,Total Deaths,9
2020-03-31,Russia,new_deaths,NA,1
2020-03-31,Russia,total_recovered,Total Recovered,66
2020-03-31,Russia,active_cases,Active Cases,1761
2020-03-31,Russia,serious_critical,Serious Critical,8
2020-03-31,Russia,tot_cases_1m_pop,Total Cases per 1m Population,13
2020-03-31,Russia,deaths_1m_pop,NA,0.06
2020-03-31,Russia,reported1st_case,NA,NA
2020-03-31,Russia,death_rate,Death Rate,0.49
2020-03-31,Pakistan,total_cases,Total Cases,1690
2020-03-31,Pakistan,new_cases,New Cases,93
2020-03-31,Pakistan,total_deaths,Total Deaths,21
2020-03-31,Pakistan,new_deaths,NA,7
2020-03-31,Pakistan,total_recovered,Total Recovered,76
2020-03-31,Pakistan,active_cases,Active Cases,1593
2020-03-31,Pakistan,serious_critical,Serious Critical,11
2020-03-31,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,8
2020-03-31,Pakistan,deaths_1m_pop,NA,0.1
2020-03-31,Pakistan,reported1st_case,NA,NA
2020-03-31,Pakistan,death_rate,Death Rate,1.24
2020-03-31,Philippines,total_cases,Total Cases,1546
2020-03-31,Philippines,new_cases,New Cases,128
2020-03-31,Philippines,total_deaths,Total Deaths,78
2020-03-31,Philippines,new_deaths,NA,7
2020-03-31,Philippines,total_recovered,Total Recovered,42
2020-03-31,Philippines,active_cases,Active Cases,1426
2020-03-31,Philippines,serious_critical,Serious Critical,1
2020-03-31,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,14
2020-03-31,Philippines,deaths_1m_pop,NA,0.7
2020-03-31,Philippines,reported1st_case,NA,NA
2020-03-31,Philippines,death_rate,Death Rate,5.05
2020-03-31,Thailand,total_cases,Total Cases,1524
2020-03-31,Thailand,new_cases,New Cases,136
2020-03-31,Thailand,total_deaths,Total Deaths,9
2020-03-31,Thailand,new_deaths,NA,2
2020-03-31,Thailand,total_recovered,Total Recovered,229
2020-03-31,Thailand,active_cases,Active Cases,1286
2020-03-31,Thailand,serious_critical,Serious Critical,11
2020-03-31,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,22
2020-03-31,Thailand,deaths_1m_pop,NA,0.1
2020-03-31,Thailand,reported1st_case,NA,NA
2020-03-31,Thailand,death_rate,Death Rate,0.59
2020-03-31,Saudi Arabia,total_cases,Total Cases,1453
2020-03-31,Saudi Arabia,new_cases,New Cases,154
2020-03-31,Saudi Arabia,total_deaths,Total Deaths,8
2020-03-31,Saudi Arabia,new_deaths,NA,NA
2020-03-31,Saudi Arabia,total_recovered,Total Recovered,115
2020-03-31,Saudi Arabia,active_cases,Active Cases,1330
2020-03-31,Saudi Arabia,serious_critical,Serious Critical,12
2020-03-31,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,42
2020-03-31,Saudi Arabia,deaths_1m_pop,NA,0.2
2020-03-31,Saudi Arabia,reported1st_case,NA,NA
2020-03-31,Saudi Arabia,death_rate,Death Rate,0.55
2020-03-31,Indonesia,total_cases,Total Cases,1414
2020-03-31,Indonesia,new_cases,New Cases,129
2020-03-31,Indonesia,total_deaths,Total Deaths,122
2020-03-31,Indonesia,new_deaths,NA,8
2020-03-31,Indonesia,total_recovered,Total Recovered,75
2020-03-31,Indonesia,active_cases,Active Cases,1217
2020-03-31,Indonesia,serious_critical,Serious Critical,NA
2020-03-31,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-31,Indonesia,deaths_1m_pop,NA,0.4
2020-03-31,Indonesia,reported1st_case,NA,NA
2020-03-31,Indonesia,death_rate,Death Rate,8.63
2020-03-31,Finland,total_cases,Total Cases,1352
2020-03-31,Finland,new_cases,New Cases,112
2020-03-31,Finland,total_deaths,Total Deaths,13
2020-03-31,Finland,new_deaths,NA,2
2020-03-31,Finland,total_recovered,Total Recovered,10
2020-03-31,Finland,active_cases,Active Cases,1329
2020-03-31,Finland,serious_critical,Serious Critical,49
2020-03-31,Finland,tot_cases_1m_pop,Total Cases per 1m Population,244
2020-03-31,Finland,deaths_1m_pop,NA,2
2020-03-31,Finland,reported1st_case,NA,NA
2020-03-31,Finland,death_rate,Death Rate,0.96
2020-03-31,South Africa,total_cases,Total Cases,1326
2020-03-31,South Africa,new_cases,New Cases,46
2020-03-31,South Africa,total_deaths,Total Deaths,3
2020-03-31,South Africa,new_deaths,NA,1
2020-03-31,South Africa,total_recovered,Total Recovered,31
2020-03-31,South Africa,active_cases,Active Cases,1292
2020-03-31,South Africa,serious_critical,Serious Critical,7
2020-03-31,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,22
2020-03-31,South Africa,deaths_1m_pop,NA,0.05
2020-03-31,South Africa,reported1st_case,NA,NA
2020-03-31,South Africa,death_rate,Death Rate,0.23
2020-03-31,Greece,total_cases,Total Cases,1212
2020-03-31,Greece,new_cases,New Cases,56
2020-03-31,Greece,total_deaths,Total Deaths,43
2020-03-31,Greece,new_deaths,NA,4
2020-03-31,Greece,total_recovered,Total Recovered,52
2020-03-31,Greece,active_cases,Active Cases,1117
2020-03-31,Greece,serious_critical,Serious Critical,72
2020-03-31,Greece,tot_cases_1m_pop,Total Cases per 1m Population,116
2020-03-31,Greece,deaths_1m_pop,NA,4
2020-03-31,Greece,reported1st_case,NA,NA
2020-03-31,Greece,death_rate,Death Rate,3.55
2020-03-31,Iceland,total_cases,Total Cases,1086
2020-03-31,Iceland,new_cases,New Cases,66
2020-03-31,Iceland,total_deaths,Total Deaths,2
2020-03-31,Iceland,new_deaths,NA,NA
2020-03-31,Iceland,total_recovered,Total Recovered,157
2020-03-31,Iceland,active_cases,Active Cases,927
2020-03-31,Iceland,serious_critical,Serious Critical,25
2020-03-31,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,3182
2020-03-31,Iceland,deaths_1m_pop,NA,6
2020-03-31,Iceland,reported1st_case,NA,NA
2020-03-31,Iceland,death_rate,Death Rate,0.18
2020-03-31,India,total_cases,Total Cases,1071
2020-03-31,India,new_cases,New Cases,47
2020-03-31,India,total_deaths,Total Deaths,29
2020-03-31,India,new_deaths,NA,2
2020-03-31,India,total_recovered,Total Recovered,100
2020-03-31,India,active_cases,Active Cases,942
2020-03-31,India,serious_critical,Serious Critical,NA
2020-03-31,India,tot_cases_1m_pop,Total Cases per 1m Population,0.8
2020-03-31,India,deaths_1m_pop,NA,0.02
2020-03-31,India,reported1st_case,NA,NA
2020-03-31,India,death_rate,Death Rate,2.71
2020-03-31,Mexico,total_cases,Total Cases,993
2020-03-31,Mexico,new_cases,New Cases,145
2020-03-31,Mexico,total_deaths,Total Deaths,20
2020-03-31,Mexico,new_deaths,NA,4
2020-03-31,Mexico,total_recovered,Total Recovered,35
2020-03-31,Mexico,active_cases,Active Cases,938
2020-03-31,Mexico,serious_critical,Serious Critical,1
2020-03-31,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,8
2020-03-31,Mexico,deaths_1m_pop,NA,0.2
2020-03-31,Mexico,reported1st_case,NA,NA
2020-03-31,Mexico,death_rate,Death Rate,2.01
2020-03-31,Panama,total_cases,Total Cases,989
2020-03-31,Panama,new_cases,New Cases,NA
2020-03-31,Panama,total_deaths,Total Deaths,24
2020-03-31,Panama,new_deaths,NA,NA
2020-03-31,Panama,total_recovered,Total Recovered,4
2020-03-31,Panama,active_cases,Active Cases,961
2020-03-31,Panama,serious_critical,Serious Critical,36
2020-03-31,Panama,tot_cases_1m_pop,Total Cases per 1m Population,229
2020-03-31,Panama,deaths_1m_pop,NA,6
2020-03-31,Panama,reported1st_case,NA,NA
2020-03-31,Panama,death_rate,Death Rate,2.43
2020-03-31,Peru,total_cases,Total Cases,950
2020-03-31,Peru,new_cases,New Cases,98
2020-03-31,Peru,total_deaths,Total Deaths,18
2020-03-31,Peru,new_deaths,NA,NA
2020-03-31,Peru,total_recovered,Total Recovered,16
2020-03-31,Peru,active_cases,Active Cases,916
2020-03-31,Peru,serious_critical,Serious Critical,49
2020-03-31,Peru,tot_cases_1m_pop,Total Cases per 1m Population,29
2020-03-31,Peru,deaths_1m_pop,NA,0.5
2020-03-31,Peru,reported1st_case,NA,NA
2020-03-31,Peru,death_rate,Death Rate,1.89
2020-03-31,Dominican Republic,total_cases,Total Cases,901
2020-03-31,Dominican Republic,new_cases,New Cases,42
2020-03-31,Dominican Republic,total_deaths,Total Deaths,42
2020-03-31,Dominican Republic,new_deaths,NA,3
2020-03-31,Dominican Republic,total_recovered,Total Recovered,4
2020-03-31,Dominican Republic,active_cases,Active Cases,855
2020-03-31,Dominican Republic,serious_critical,Serious Critical,NA
2020-03-31,Dominican Republic,tot_cases_1m_pop,Total Cases per 1m Population,83
2020-03-31,Dominican Republic,deaths_1m_pop,NA,4
2020-03-31,Dominican Republic,reported1st_case,NA,NA
2020-03-31,Dominican Republic,death_rate,Death Rate,4.66
2020-03-31,Singapore,total_cases,Total Cases,879
2020-03-31,Singapore,new_cases,New Cases,35
2020-03-31,Singapore,total_deaths,Total Deaths,3
2020-03-31,Singapore,new_deaths,NA,NA
2020-03-31,Singapore,total_recovered,Total Recovered,228
2020-03-31,Singapore,active_cases,Active Cases,648
2020-03-31,Singapore,serious_critical,Serious Critical,19
2020-03-31,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,150
2020-03-31,Singapore,deaths_1m_pop,NA,0.5
2020-03-31,Singapore,reported1st_case,NA,NA
2020-03-31,Singapore,death_rate,Death Rate,0.34
2020-03-31,Argentina,total_cases,Total Cases,820
2020-03-31,Argentina,new_cases,New Cases,NA
2020-03-31,Argentina,total_deaths,Total Deaths,23
2020-03-31,Argentina,new_deaths,NA,3
2020-03-31,Argentina,total_recovered,Total Recovered,228
2020-03-31,Argentina,active_cases,Active Cases,569
2020-03-31,Argentina,serious_critical,Serious Critical,NA
2020-03-31,Argentina,tot_cases_1m_pop,Total Cases per 1m Population,18
2020-03-31,Argentina,deaths_1m_pop,NA,0.5
2020-03-31,Argentina,reported1st_case,NA,NA
2020-03-31,Argentina,death_rate,Death Rate,2.8
2020-03-31,Colombia,total_cases,Total Cases,798
2020-03-31,Colombia,new_cases,New Cases,96
