tstamp,country,observation,obs_ord,count
2020-04-08,Germany,total_deaths,Total Deaths,1983
2020-04-08,Germany,new_deaths,NA,173
2020-04-08,Germany,total_recovered,Total Recovered,36081
2020-04-08,Germany,active_cases,Active Cases,69394
2020-04-08,Germany,serious_critical,Serious Critical,4895
2020-04-08,Germany,tot_cases_1m_pop,Total Cases per 1m Population,1283
2020-04-08,Germany,deaths_1m_pop,NA,24
2020-04-08,Germany,total_tests,NA,918460
2020-04-08,Germany,tests_1m_pop,NA,10962
2020-04-08,Germany,death_rate,Death Rate,1.85
2020-04-08,Iran,total_cases,Total Cases,62589
2020-04-08,Iran,new_cases,New Cases,2089
2020-04-08,Iran,total_deaths,Total Deaths,3872
2020-04-08,Iran,new_deaths,NA,133
2020-04-08,Iran,total_recovered,Total Recovered,27039
2020-04-08,Iran,active_cases,Active Cases,31678
2020-04-08,Iran,serious_critical,Serious Critical,3987
2020-04-08,Iran,tot_cases_1m_pop,Total Cases per 1m Population,745
2020-04-08,Iran,deaths_1m_pop,NA,46
2020-04-08,Iran,total_tests,NA,211136
2020-04-08,Iran,tests_1m_pop,NA,2514
2020-04-08,Iran,death_rate,Death Rate,6.19
2020-04-08,UK,total_cases,Total Cases,55242
2020-04-08,UK,new_cases,New Cases,3634
2020-04-08,UK,total_deaths,Total Deaths,6159
2020-04-08,UK,new_deaths,NA,786
2020-04-08,UK,total_recovered,Total Recovered,135
2020-04-08,UK,active_cases,Active Cases,48948
2020-04-08,UK,serious_critical,Serious Critical,1559
2020-04-08,UK,tot_cases_1m_pop,Total Cases per 1m Population,814
2020-04-08,UK,deaths_1m_pop,NA,91
2020-04-08,UK,total_tests,NA,266694
2020-04-08,UK,tests_1m_pop,NA,3929
2020-04-08,UK,death_rate,Death Rate,11.15
2020-04-08,Turkey,total_cases,Total Cases,34109
2020-04-08,Turkey,new_cases,New Cases,3892
2020-04-08,Turkey,total_deaths,Total Deaths,725
2020-04-08,Turkey,new_deaths,NA,76
2020-04-08,Turkey,total_recovered,Total Recovered,1582
2020-04-08,Turkey,active_cases,Active Cases,31802
2020-04-08,Turkey,serious_critical,Serious Critical,1474
2020-04-08,Turkey,tot_cases_1m_pop,Total Cases per 1m Population,404
2020-04-08,Turkey,deaths_1m_pop,NA,9
2020-04-08,Turkey,total_tests,NA,222868
2020-04-08,Turkey,tests_1m_pop,NA,2643
2020-04-08,Turkey,death_rate,Death Rate,2.13
2020-04-08,Switzerland,total_cases,Total Cases,22253
2020-04-08,Switzerland,new_cases,New Cases,596
2020-04-08,Switzerland,total_deaths,Total Deaths,821
2020-04-08,Switzerland,new_deaths,NA,56
2020-04-08,Switzerland,total_recovered,Total Recovered,8704
2020-04-08,Switzerland,active_cases,Active Cases,12728
2020-04-08,Switzerland,serious_critical,Serious Critical,391
2020-04-08,Switzerland,tot_cases_1m_pop,Total Cases per 1m Population,2571
2020-04-08,Switzerland,deaths_1m_pop,NA,95
2020-04-08,Switzerland,total_tests,NA,167429
2020-04-08,Switzerland,tests_1m_pop,NA,19346
2020-04-08,Switzerland,death_rate,Death Rate,3.69
2020-04-08,Belgium,total_cases,Total Cases,22194
2020-04-08,Belgium,new_cases,New Cases,1380
2020-04-08,Belgium,total_deaths,Total Deaths,2035
2020-04-08,Belgium,new_deaths,NA,403
2020-04-08,Belgium,total_recovered,Total Recovered,4157
2020-04-08,Belgium,active_cases,Active Cases,16002
2020-04-08,Belgium,serious_critical,Serious Critical,1260
2020-04-08,Belgium,tot_cases_1m_pop,Total Cases per 1m Population,1915
2020-04-08,Belgium,deaths_1m_pop,NA,176
2020-04-08,Belgium,total_tests,NA,80512
2020-04-08,Belgium,tests_1m_pop,NA,6947
2020-04-08,Belgium,death_rate,Death Rate,9.17
2020-04-08,Netherlands,total_cases,Total Cases,19580
2020-04-08,Netherlands,new_cases,New Cases,777
2020-04-08,Netherlands,total_deaths,Total Deaths,2101
2020-04-08,Netherlands,new_deaths,NA,234
2020-04-08,Netherlands,total_recovered,Total Recovered,250
2020-04-08,Netherlands,active_cases,Active Cases,17229
2020-04-08,Netherlands,serious_critical,Serious Critical,1424
2020-04-08,Netherlands,tot_cases_1m_pop,Total Cases per 1m Population,1143
2020-04-08,Netherlands,deaths_1m_pop,NA,123
2020-04-08,Netherlands,total_tests,NA,86589
2020-04-08,Netherlands,tests_1m_pop,NA,5053
2020-04-08,Netherlands,death_rate,Death Rate,10.73
2020-04-08,Canada,total_cases,Total Cases,17840
2020-04-08,Canada,new_cases,New Cases,1173
2020-04-08,Canada,total_deaths,Total Deaths,375
2020-04-08,Canada,new_deaths,NA,52
2020-04-08,Canada,total_recovered,Total Recovered,3935
2020-04-08,Canada,active_cases,Active Cases,13530
2020-04-08,Canada,serious_critical,Serious Critical,426
2020-04-08,Canada,tot_cases_1m_pop,Total Cases per 1m Population,473
2020-04-08,Canada,deaths_1m_pop,NA,10
2020-04-08,Canada,total_tests,NA,346507
2020-04-08,Canada,tests_1m_pop,NA,9181
2020-04-08,Canada,death_rate,Death Rate,2.1
2020-04-08,Austria,total_cases,Total Cases,12633
2020-04-08,Austria,new_cases,New Cases,336
2020-04-08,Austria,total_deaths,Total Deaths,243
2020-04-08,Austria,new_deaths,NA,23
2020-04-08,Austria,total_recovered,Total Recovered,4046
2020-04-08,Austria,active_cases,Active Cases,8344
2020-04-08,Austria,serious_critical,Serious Critical,243
2020-04-08,Austria,tot_cases_1m_pop,Total Cases per 1m Population,1403
2020-04-08,Austria,deaths_1m_pop,NA,27
2020-04-08,Austria,total_tests,NA,115235
2020-04-08,Austria,tests_1m_pop,NA,12795
2020-04-08,Austria,death_rate,Death Rate,1.92
2020-04-08,Brazil,total_cases,Total Cases,12632
2020-04-08,Brazil,new_cases,New Cases,449
2020-04-08,Brazil,total_deaths,Total Deaths,588
2020-04-08,Brazil,new_deaths,NA,24
2020-04-08,Brazil,total_recovered,Total Recovered,127
2020-04-08,Brazil,active_cases,Active Cases,11917
2020-04-08,Brazil,serious_critical,Serious Critical,296
2020-04-08,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,59
2020-04-08,Brazil,deaths_1m_pop,NA,3
2020-04-08,Brazil,total_tests,NA,54824
2020-04-08,Brazil,tests_1m_pop,NA,258
2020-04-08,Brazil,death_rate,Death Rate,4.65
2020-04-08,Portugal,total_cases,Total Cases,12442
2020-04-08,Portugal,new_cases,New Cases,712
2020-04-08,Portugal,total_deaths,Total Deaths,345
2020-04-08,Portugal,new_deaths,NA,34
2020-04-08,Portugal,total_recovered,Total Recovered,184
2020-04-08,Portugal,active_cases,Active Cases,11913
2020-04-08,Portugal,serious_critical,Serious Critical,271
2020-04-08,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,1220
2020-04-08,Portugal,deaths_1m_pop,NA,34
2020-04-08,Portugal,total_tests,NA,121256
2020-04-08,Portugal,tests_1m_pop,NA,11892
2020-04-08,Portugal,death_rate,Death Rate,2.77
2020-04-08,South Korea,total_cases,Total Cases,10331
2020-04-08,South Korea,new_cases,New Cases,47
2020-04-08,South Korea,total_deaths,Total Deaths,192
2020-04-08,South Korea,new_deaths,NA,6
2020-04-08,South Korea,total_recovered,Total Recovered,6694
2020-04-08,South Korea,active_cases,Active Cases,3445
2020-04-08,South Korea,serious_critical,Serious Critical,55
2020-04-08,South Korea,tot_cases_1m_pop,Total Cases per 1m Population,202
2020-04-08,South Korea,deaths_1m_pop,NA,4
2020-04-08,South Korea,total_tests,NA,477304
2020-04-08,South Korea,tests_1m_pop,NA,9310
2020-04-08,South Korea,death_rate,Death Rate,1.86
2020-04-08,Israel,total_cases,Total Cases,9248
2020-04-08,Israel,new_cases,New Cases,344
2020-04-08,Israel,total_deaths,Total Deaths,65
2020-04-08,Israel,new_deaths,NA,8
2020-04-08,Israel,total_recovered,Total Recovered,770
2020-04-08,Israel,active_cases,Active Cases,8413
2020-04-08,Israel,serious_critical,Serious Critical,149
2020-04-08,Israel,tot_cases_1m_pop,Total Cases per 1m Population,1068
2020-04-08,Israel,deaths_1m_pop,NA,8
2020-04-08,Israel,total_tests,NA,117339
2020-04-08,Israel,tests_1m_pop,NA,13557
2020-04-08,Israel,death_rate,Death Rate,0.7
2020-04-08,Sweden,total_cases,Total Cases,7693
2020-04-08,Sweden,new_cases,New Cases,487
2020-04-08,Sweden,total_deaths,Total Deaths,591
2020-04-08,Sweden,new_deaths,NA,114
2020-04-08,Sweden,total_recovered,Total Recovered,205
2020-04-08,Sweden,active_cases,Active Cases,6897
2020-04-08,Sweden,serious_critical,Serious Critical,640
2020-04-08,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,762
2020-04-08,Sweden,deaths_1m_pop,NA,59
2020-04-08,Sweden,total_tests,NA,54700
2020-04-08,Sweden,tests_1m_pop,NA,5416
2020-04-08,Sweden,death_rate,Death Rate,7.68
2020-04-08,Russia,total_cases,Total Cases,7497
2020-04-08,Russia,new_cases,New Cases,1154
2020-04-08,Russia,total_deaths,Total Deaths,58
2020-04-08,Russia,new_deaths,NA,11
2020-04-08,Russia,total_recovered,Total Recovered,494
2020-04-08,Russia,active_cases,Active Cases,6945
2020-04-08,Russia,serious_critical,Serious Critical,8
2020-04-08,Russia,tot_cases_1m_pop,Total Cases per 1m Population,51
2020-04-08,Russia,deaths_1m_pop,NA,0.4
2020-04-08,Russia,total_tests,NA,795000
2020-04-08,Russia,tests_1m_pop,NA,5448
2020-04-08,Russia,death_rate,Death Rate,0.77
2020-04-08,Australia,total_cases,Total Cases,5919
2020-04-08,Australia,new_cases,New Cases,24
2020-04-08,Australia,total_deaths,Total Deaths,48
2020-04-08,Australia,new_deaths,NA,3
2020-04-08,Australia,total_recovered,Total Recovered,2547
2020-04-08,Australia,active_cases,Active Cases,3324
2020-04-08,Australia,serious_critical,Serious Critical,93
2020-04-08,Australia,tot_cases_1m_pop,Total Cases per 1m Population,232
2020-04-08,Australia,deaths_1m_pop,NA,2
2020-04-08,Australia,total_tests,NA,310700
2020-04-08,Australia,tests_1m_pop,NA,12184
2020-04-08,Australia,death_rate,Death Rate,0.81
2020-04-08,Norway,total_cases,Total Cases,5903
2020-04-08,Norway,new_cases,New Cases,38
2020-04-08,Norway,total_deaths,Total Deaths,89
2020-04-08,Norway,new_deaths,NA,13
2020-04-08,Norway,total_recovered,Total Recovered,32
2020-04-08,Norway,active_cases,Active Cases,5782
2020-04-08,Norway,serious_critical,Serious Critical,78
2020-04-08,Norway,tot_cases_1m_pop,Total Cases per 1m Population,1089
2020-04-08,Norway,deaths_1m_pop,NA,16
2020-04-08,Norway,total_tests,NA,113896
2020-04-08,Norway,tests_1m_pop,NA,21009
2020-04-08,Norway,death_rate,Death Rate,1.51
2020-04-08,Ireland,total_cases,Total Cases,5709
2020-04-08,Ireland,new_cases,New Cases,345
2020-04-08,Ireland,total_deaths,Total Deaths,210
2020-04-08,Ireland,new_deaths,NA,36
2020-04-08,Ireland,total_recovered,Total Recovered,25
2020-04-08,Ireland,active_cases,Active Cases,5474
2020-04-08,Ireland,serious_critical,Serious Critical,165
2020-04-08,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,1156
2020-04-08,Ireland,deaths_1m_pop,NA,43
2020-04-08,Ireland,total_tests,NA,42484
2020-04-08,Ireland,tests_1m_pop,NA,8604
2020-04-08,Ireland,death_rate,Death Rate,3.68
2020-04-08,India,total_cases,Total Cases,5311
2020-04-08,India,new_cases,New Cases,533
2020-04-08,India,total_deaths,Total Deaths,150
2020-04-08,India,new_deaths,NA,14
2020-04-08,India,total_recovered,Total Recovered,421
2020-04-08,India,active_cases,Active Cases,4740
2020-04-08,India,serious_critical,Serious Critical,NA
2020-04-08,India,tot_cases_1m_pop,Total Cases per 1m Population,4
2020-04-08,India,deaths_1m_pop,NA,0.1
2020-04-08,India,total_tests,NA,140293
2020-04-08,India,tests_1m_pop,NA,102
2020-04-08,India,death_rate,Death Rate,2.82
2020-04-08,Chile,total_cases,Total Cases,5116
2020-04-08,Chile,new_cases,New Cases,301
2020-04-08,Chile,total_deaths,Total Deaths,43
2020-04-08,Chile,new_deaths,NA,6
2020-04-08,Chile,total_recovered,Total Recovered,898
2020-04-08,Chile,active_cases,Active Cases,4175
2020-04-08,Chile,serious_critical,Serious Critical,337
2020-04-08,Chile,tot_cases_1m_pop,Total Cases per 1m Population,268
2020-04-08,Chile,deaths_1m_pop,NA,2
2020-04-08,Chile,total_tests,NA,57122
2020-04-08,Chile,tests_1m_pop,NA,2988
2020-04-08,Chile,death_rate,Death Rate,0.84
2020-04-08,Denmark,total_cases,Total Cases,5071
2020-04-08,Denmark,new_cases,New Cases,390
2020-04-08,Denmark,total_deaths,Total Deaths,203
2020-04-08,Denmark,new_deaths,NA,16
2020-04-08,Denmark,total_recovered,Total Recovered,1491
2020-04-08,Denmark,active_cases,Active Cases,3377
2020-04-08,Denmark,serious_critical,Serious Critical,127
2020-04-08,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,875
2020-04-08,Denmark,deaths_1m_pop,NA,35
2020-04-08,Denmark,total_tests,NA,58419
2020-04-08,Denmark,tests_1m_pop,NA,10086
2020-04-08,Denmark,death_rate,Death Rate,4
2020-04-08,Czech Republic,total_cases,Total Cases,4944
2020-04-08,Czech Republic,new_cases,New Cases,122
2020-04-08,Czech Republic,total_deaths,Total Deaths,88
2020-04-08,Czech Republic,new_deaths,NA,10
2020-04-08,Czech Republic,total_recovered,Total Recovered,172
2020-04-08,Czech Republic,active_cases,Active Cases,4684
2020-04-08,Czech Republic,serious_critical,Serious Critical,86
2020-04-08,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,462
2020-04-08,Czech Republic,deaths_1m_pop,NA,8
2020-04-08,Czech Republic,total_tests,NA,91247
2020-04-08,Czech Republic,tests_1m_pop,NA,8521
2020-04-08,Czech Republic,death_rate,Death Rate,1.78
2020-04-08,Poland,total_cases,Total Cases,4848
2020-04-08,Poland,new_cases,New Cases,435
2020-04-08,Poland,total_deaths,Total Deaths,129
2020-04-08,Poland,new_deaths,NA,22
2020-04-08,Poland,total_recovered,Total Recovered,191
2020-04-08,Poland,active_cases,Active Cases,4528
2020-04-08,Poland,serious_critical,Serious Critical,50
2020-04-08,Poland,tot_cases_1m_pop,Total Cases per 1m Population,128
2020-04-08,Poland,deaths_1m_pop,NA,3
2020-04-08,Poland,total_tests,NA,92215
2020-04-08,Poland,tests_1m_pop,NA,2437
2020-04-08,Poland,death_rate,Death Rate,2.66
2020-04-08,Romania,total_cases,Total Cases,4417
2020-04-08,Romania,new_cases,New Cases,360
2020-04-08,Romania,total_deaths,Total Deaths,197
2020-04-08,Romania,new_deaths,NA,21
2020-04-08,Romania,total_recovered,Total Recovered,460
2020-04-08,Romania,active_cases,Active Cases,3760
2020-04-08,Romania,serious_critical,Serious Critical,274
2020-04-08,Romania,tot_cases_1m_pop,Total Cases per 1m Population,230
2020-04-08,Romania,deaths_1m_pop,NA,10
2020-04-08,Romania,total_tests,NA,43578
2020-04-08,Romania,tests_1m_pop,NA,2265
2020-04-08,Romania,death_rate,Death Rate,4.46
2020-04-08,Pakistan,total_cases,Total Cases,4009
2020-04-08,Pakistan,new_cases,New Cases,243
2020-04-08,Pakistan,total_deaths,Total Deaths,56
2020-04-08,Pakistan,new_deaths,NA,3
2020-04-08,Pakistan,total_recovered,Total Recovered,429
2020-04-08,Pakistan,active_cases,Active Cases,3524
2020-04-08,Pakistan,serious_critical,Serious Critical,28
2020-04-08,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,18
2020-04-08,Pakistan,deaths_1m_pop,NA,0.3
2020-04-08,Pakistan,total_tests,NA,39183
2020-04-08,Pakistan,tests_1m_pop,NA,177
2020-04-08,Pakistan,death_rate,Death Rate,1.4
2020-04-08,Malaysia,total_cases,Total Cases,3963
2020-04-08,Malaysia,new_cases,New Cases,170
2020-04-08,Malaysia,total_deaths,Total Deaths,63
2020-04-08,Malaysia,new_deaths,NA,1
2020-04-08,Malaysia,total_recovered,Total Recovered,1321
2020-04-08,Malaysia,active_cases,Active Cases,2579
2020-04-08,Malaysia,serious_critical,Serious Critical,92
2020-04-08,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,122
2020-04-08,Malaysia,deaths_1m_pop,NA,2
2020-04-08,Malaysia,total_tests,NA,55566
2020-04-08,Malaysia,tests_1m_pop,NA,1717
2020-04-08,Malaysia,death_rate,Death Rate,1.59
2020-04-08,Japan,total_cases,Total Cases,3906
2020-04-08,Japan,new_cases,New Cases,NA
2020-04-08,Japan,total_deaths,Total Deaths,92
2020-04-08,Japan,new_deaths,NA,NA
2020-04-08,Japan,total_recovered,Total Recovered,592
2020-04-08,Japan,active_cases,Active Cases,3222
2020-04-08,Japan,serious_critical,Serious Critical,79
2020-04-08,Japan,tot_cases_1m_pop,Total Cases per 1m Population,31
2020-04-08,Japan,deaths_1m_pop,NA,0.7
2020-04-08,Japan,total_tests,NA,46172
2020-04-08,Japan,tests_1m_pop,NA,365
2020-04-08,Japan,death_rate,Death Rate,2.36
2020-04-08,Philippines,total_cases,Total Cases,3764
2020-04-08,Philippines,new_cases,New Cases,104
2020-04-08,Philippines,total_deaths,Total Deaths,177
2020-04-08,Philippines,new_deaths,NA,14
2020-04-08,Philippines,total_recovered,Total Recovered,84
2020-04-08,Philippines,active_cases,Active Cases,3503
2020-04-08,Philippines,serious_critical,Serious Critical,1
2020-04-08,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,34
2020-04-08,Philippines,deaths_1m_pop,NA,2
2020-04-08,Philippines,total_tests,NA,22958
2020-04-08,Philippines,tests_1m_pop,NA,210
2020-04-08,Philippines,death_rate,Death Rate,4.7
2020-04-08,Ecuador,total_cases,Total Cases,3747
2020-04-08,Ecuador,new_cases,New Cases,NA
2020-04-08,Ecuador,total_deaths,Total Deaths,191
2020-04-08,Ecuador,new_deaths,NA,NA
2020-04-08,Ecuador,total_recovered,Total Recovered,100
2020-04-08,Ecuador,active_cases,Active Cases,3456
2020-04-08,Ecuador,serious_critical,Serious Critical,156
2020-04-08,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,212
2020-04-08,Ecuador,deaths_1m_pop,NA,11
2020-04-08,Ecuador,total_tests,NA,13039
2020-04-08,Ecuador,tests_1m_pop,NA,739
2020-04-08,Ecuador,death_rate,Death Rate,5.1
2020-04-08,Luxembourg,total_cases,Total Cases,2970
2020-04-08,Luxembourg,new_cases,New Cases,127
2020-04-08,Luxembourg,total_deaths,Total Deaths,44
2020-04-08,Luxembourg,new_deaths,NA,3
2020-04-08,Luxembourg,total_recovered,Total Recovered,500
2020-04-08,Luxembourg,active_cases,Active Cases,2426
2020-04-08,Luxembourg,serious_critical,Serious Critical,35
2020-04-08,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,4745
2020-04-08,Luxembourg,deaths_1m_pop,NA,70
2020-04-08,Luxembourg,total_tests,NA,25702
2020-04-08,Luxembourg,tests_1m_pop,NA,41059
2020-04-08,Luxembourg,death_rate,Death Rate,1.48
2020-04-08,Peru,total_cases,Total Cases,2954
2020-04-08,Peru,new_cases,New Cases,393
2020-04-08,Peru,total_deaths,Total Deaths,107
2020-04-08,Peru,new_deaths,NA,15
2020-04-08,Peru,total_recovered,Total Recovered,1301
2020-04-08,Peru,active_cases,Active Cases,1546
2020-04-08,Peru,serious_critical,Serious Critical,109
2020-04-08,Peru,tot_cases_1m_pop,Total Cases per 1m Population,90
2020-04-08,Peru,deaths_1m_pop,NA,3
2020-04-08,Peru,total_tests,NA,21555
2020-04-08,Peru,tests_1m_pop,NA,654
2020-04-08,Peru,death_rate,Death Rate,3.62
2020-04-08,Saudi Arabia,total_cases,Total Cases,2795
2020-04-08,Saudi Arabia,new_cases,New Cases,190
2020-04-08,Saudi Arabia,total_deaths,Total Deaths,41
2020-04-08,Saudi Arabia,new_deaths,NA,3
2020-04-08,Saudi Arabia,total_recovered,Total Recovered,615
2020-04-08,Saudi Arabia,active_cases,Active Cases,2139
2020-04-08,Saudi Arabia,serious_critical,Serious Critical,41
2020-04-08,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,80
2020-04-08,Saudi Arabia,deaths_1m_pop,NA,1
2020-04-08,Saudi Arabia,total_tests,NA,NA
2020-04-08,Saudi Arabia,tests_1m_pop,NA,NA
2020-04-08,Saudi Arabia,death_rate,Death Rate,1.47
2020-04-08,Indonesia,total_cases,Total Cases,2738
2020-04-08,Indonesia,new_cases,New Cases,247
2020-04-08,Indonesia,total_deaths,Total Deaths,221
2020-04-08,Indonesia,new_deaths,NA,12
2020-04-08,Indonesia,total_recovered,Total Recovered,204
2020-04-08,Indonesia,active_cases,Active Cases,2313
2020-04-08,Indonesia,serious_critical,Serious Critical,NA
2020-04-08,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,10
2020-04-08,Indonesia,deaths_1m_pop,NA,0.8
2020-04-08,Indonesia,total_tests,NA,14354
2020-04-08,Indonesia,tests_1m_pop,NA,52
2020-04-08,Indonesia,death_rate,Death Rate,8.07
2020-04-08,Serbia,total_cases,Total Cases,2447
2020-04-08,Serbia,new_cases,New Cases,247
2020-04-08,Serbia,total_deaths,Total Deaths,61
2020-04-08,Serbia,new_deaths,NA,3
2020-04-08,Serbia,total_recovered,Total Recovered,118
2020-04-08,Serbia,active_cases,Active Cases,2268
2020-04-08,Serbia,serious_critical,Serious Critical,109
2020-04-08,Serbia,tot_cases_1m_pop,Total Cases per 1m Population,280
2020-04-08,Serbia,deaths_1m_pop,NA,7
2020-04-08,Serbia,total_tests,NA,9626
2020-04-08,Serbia,tests_1m_pop,NA,1102
2020-04-08,Serbia,death_rate,Death Rate,2.49
2020-04-08,Mexico,total_cases,Total Cases,2439
2020-04-08,Mexico,new_cases,New Cases,296
2020-04-08,Mexico,total_deaths,Total Deaths,125
2020-04-08,Mexico,new_deaths,NA,31
2020-04-08,Mexico,total_recovered,Total Recovered,633
2020-04-08,Mexico,active_cases,Active Cases,1681
2020-04-08,Mexico,serious_critical,Serious Critical,89
2020-04-08,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,19
2020-04-08,Mexico,deaths_1m_pop,NA,1
2020-04-08,Mexico,total_tests,NA,20475
2020-04-08,Mexico,tests_1m_pop,NA,159
2020-04-08,Mexico,death_rate,Death Rate,5.13
2020-04-08,UAE,total_cases,Total Cases,2359
2020-04-08,UAE,new_cases,New Cases,283
2020-04-08,UAE,total_deaths,Total Deaths,12
2020-04-08,UAE,new_deaths,NA,1
2020-04-08,UAE,total_recovered,Total Recovered,186
2020-04-08,UAE,active_cases,Active Cases,2161
2020-04-08,UAE,serious_critical,Serious Critical,1
2020-04-08,UAE,tot_cases_1m_pop,Total Cases per 1m Population,239
2020-04-08,UAE,deaths_1m_pop,NA,1
2020-04-08,UAE,total_tests,NA,220000
2020-04-08,UAE,tests_1m_pop,NA,22244
2020-04-08,UAE,death_rate,Death Rate,0.51
2020-04-08,Finland,total_cases,Total Cases,2308
2020-04-08,Finland,new_cases,New Cases,132
2020-04-08,Finland,total_deaths,Total Deaths,34
2020-04-08,Finland,new_deaths,NA,7
2020-04-08,Finland,total_recovered,Total Recovered,300
2020-04-08,Finland,active_cases,Active Cases,1974
2020-04-08,Finland,serious_critical,Serious Critical,81
2020-04-08,Finland,tot_cases_1m_pop,Total Cases per 1m Population,417
2020-04-08,Finland,deaths_1m_pop,NA,6
2020-04-08,Finland,total_tests,NA,34900
2020-04-08,Finland,tests_1m_pop,NA,6299
2020-04-08,Finland,death_rate,Death Rate,1.47
2020-04-08,Thailand,total_cases,Total Cases,2258
2020-04-08,Thailand,new_cases,New Cases,38
2020-04-08,Thailand,total_deaths,Total Deaths,27
2020-04-08,Thailand,new_deaths,NA,1
2020-04-08,Thailand,total_recovered,Total Recovered,888
2020-04-08,Thailand,active_cases,Active Cases,1343
2020-04-08,Thailand,serious_critical,Serious Critical,61
2020-04-08,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,32
2020-04-08,Thailand,deaths_1m_pop,NA,0.4
2020-04-08,Thailand,total_tests,NA,71860
2020-04-08,Thailand,tests_1m_pop,NA,1030
2020-04-08,Thailand,death_rate,Death Rate,1.2
2020-04-08,Panama,total_cases,Total Cases,2100
2020-04-08,Panama,new_cases,New Cases,NA
2020-04-08,Panama,total_deaths,Total Deaths,55
2020-04-08,Panama,new_deaths,NA,NA
2020-04-08,Panama,total_recovered,Total Recovered,14
2020-04-08,Panama,active_cases,Active Cases,2031
2020-04-08,Panama,serious_critical,Serious Critical,88
2020-04-08,Panama,tot_cases_1m_pop,Total Cases per 1m Population,487
