tstamp,country,observation,obs_ord,count
2020-03-26,Portugal,new_cases,New Cases,633
2020-03-26,Portugal,total_deaths,Total Deaths,43
2020-03-26,Portugal,new_deaths,NA,10
2020-03-26,Portugal,total_recovered,Total Recovered,22
2020-03-26,Portugal,active_cases,Active Cases,2930
2020-03-26,Portugal,serious_critical,Serious Critical,61
2020-03-26,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,294
2020-03-26,Portugal,tot_deaths_1m_pop,NA,4
2020-03-26,Portugal,death_rate,Death Rate,1.44
2020-03-26,Sweden,total_cases,Total Cases,2526
2020-03-26,Sweden,new_cases,New Cases,227
2020-03-26,Sweden,total_deaths,Total Deaths,44
2020-03-26,Sweden,new_deaths,NA,4
2020-03-26,Sweden,total_recovered,Total Recovered,16
2020-03-26,Sweden,active_cases,Active Cases,2466
2020-03-26,Sweden,serious_critical,Serious Critical,158
2020-03-26,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,250
2020-03-26,Sweden,tot_deaths_1m_pop,NA,4
2020-03-26,Sweden,death_rate,Death Rate,1.74
2020-03-26,Australia,total_cases,Total Cases,2431
2020-03-26,Australia,new_cases,New Cases,114
2020-03-26,Australia,total_deaths,Total Deaths,9
2020-03-26,Australia,new_deaths,NA,1
2020-03-26,Australia,total_recovered,Total Recovered,118
2020-03-26,Australia,active_cases,Active Cases,2304
2020-03-26,Australia,serious_critical,Serious Critical,11
2020-03-26,Australia,tot_cases_1m_pop,Total Cases per 1m Population,95
2020-03-26,Australia,tot_deaths_1m_pop,NA,0.4
2020-03-26,Australia,death_rate,Death Rate,0.37
2020-03-26,Israel,total_cases,Total Cases,2369
2020-03-26,Israel,new_cases,New Cases,439
2020-03-26,Israel,total_deaths,Total Deaths,5
2020-03-26,Israel,new_deaths,NA,2
2020-03-26,Israel,total_recovered,Total Recovered,58
2020-03-26,Israel,active_cases,Active Cases,2306
2020-03-26,Israel,serious_critical,Serious Critical,37
2020-03-26,Israel,tot_cases_1m_pop,Total Cases per 1m Population,274
2020-03-26,Israel,tot_deaths_1m_pop,NA,0.6
2020-03-26,Israel,death_rate,Death Rate,0.21
2020-03-26,Brazil,total_cases,Total Cases,2297
2020-03-26,Brazil,new_cases,New Cases,50
2020-03-26,Brazil,total_deaths,Total Deaths,48
2020-03-26,Brazil,new_deaths,NA,2
2020-03-26,Brazil,total_recovered,Total Recovered,2
2020-03-26,Brazil,active_cases,Active Cases,2247
2020-03-26,Brazil,serious_critical,Serious Critical,18
2020-03-26,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,11
2020-03-26,Brazil,tot_deaths_1m_pop,NA,0.2
2020-03-26,Brazil,death_rate,Death Rate,2.09
2020-03-26,Turkey,total_cases,Total Cases,1872
2020-03-26,Turkey,new_cases,New Cases,NA
2020-03-26,Turkey,total_deaths,Total Deaths,44
2020-03-26,Turkey,new_deaths,NA,NA
2020-03-26,Turkey,total_recovered,Total Recovered,26
2020-03-26,Turkey,active_cases,Active Cases,1802
2020-03-26,Turkey,serious_critical,Serious Critical,136
2020-03-26,Turkey,tot_cases_1m_pop,Total Cases per 1m Population,22
2020-03-26,Turkey,tot_deaths_1m_pop,NA,0.5
2020-03-26,Turkey,death_rate,Death Rate,2.35
2020-03-26,Malaysia,total_cases,Total Cases,1796
2020-03-26,Malaysia,new_cases,New Cases,172
2020-03-26,Malaysia,total_deaths,Total Deaths,20
2020-03-26,Malaysia,new_deaths,NA,4
2020-03-26,Malaysia,total_recovered,Total Recovered,199
2020-03-26,Malaysia,active_cases,Active Cases,1577
2020-03-26,Malaysia,serious_critical,Serious Critical,64
2020-03-26,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,55
2020-03-26,Malaysia,tot_deaths_1m_pop,NA,0.6
2020-03-26,Malaysia,death_rate,Death Rate,1.11
2020-03-26,Denmark,total_cases,Total Cases,1724
2020-03-26,Denmark,new_cases,New Cases,133
2020-03-26,Denmark,total_deaths,Total Deaths,34
2020-03-26,Denmark,new_deaths,NA,2
2020-03-26,Denmark,total_recovered,Total Recovered,1
2020-03-26,Denmark,active_cases,Active Cases,1689
2020-03-26,Denmark,serious_critical,Serious Critical,69
2020-03-26,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,298
2020-03-26,Denmark,tot_deaths_1m_pop,NA,6
2020-03-26,Denmark,death_rate,Death Rate,1.97
2020-03-26,Czech Republic,total_cases,Total Cases,1654
2020-03-26,Czech Republic,new_cases,New Cases,260
2020-03-26,Czech Republic,total_deaths,Total Deaths,6
2020-03-26,Czech Republic,new_deaths,NA,3
2020-03-26,Czech Republic,total_recovered,Total Recovered,10
2020-03-26,Czech Republic,active_cases,Active Cases,1638
2020-03-26,Czech Republic,serious_critical,Serious Critical,19
2020-03-26,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,154
2020-03-26,Czech Republic,tot_deaths_1m_pop,NA,0.6
2020-03-26,Czech Republic,death_rate,Death Rate,0.36
2020-03-26,Ireland,total_cases,Total Cases,1564
2020-03-26,Ireland,new_cases,New Cases,235
2020-03-26,Ireland,total_deaths,Total Deaths,9
2020-03-26,Ireland,new_deaths,NA,2
2020-03-26,Ireland,total_recovered,Total Recovered,5
2020-03-26,Ireland,active_cases,Active Cases,1550
2020-03-26,Ireland,serious_critical,Serious Critical,29
2020-03-26,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,317
2020-03-26,Ireland,tot_deaths_1m_pop,NA,2
2020-03-26,Ireland,death_rate,Death Rate,0.58
2020-03-26,Luxembourg,total_cases,Total Cases,1333
2020-03-26,Luxembourg,new_cases,New Cases,234
2020-03-26,Luxembourg,total_deaths,Total Deaths,8
2020-03-26,Luxembourg,new_deaths,NA,NA
2020-03-26,Luxembourg,total_recovered,Total Recovered,6
2020-03-26,Luxembourg,active_cases,Active Cases,1319
2020-03-26,Luxembourg,serious_critical,Serious Critical,3
2020-03-26,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,2129
2020-03-26,Luxembourg,tot_deaths_1m_pop,NA,13
2020-03-26,Luxembourg,death_rate,Death Rate,0.6
2020-03-26,Japan,total_cases,Total Cases,1307
2020-03-26,Japan,new_cases,New Cases,114
2020-03-26,Japan,total_deaths,Total Deaths,45
2020-03-26,Japan,new_deaths,NA,2
2020-03-26,Japan,total_recovered,Total Recovered,310
2020-03-26,Japan,active_cases,Active Cases,952
2020-03-26,Japan,serious_critical,Serious Critical,57
2020-03-26,Japan,tot_cases_1m_pop,Total Cases per 1m Population,10
2020-03-26,Japan,tot_deaths_1m_pop,NA,0.4
2020-03-26,Japan,death_rate,Death Rate,3.44
2020-03-26,Ecuador,total_cases,Total Cases,1173
2020-03-26,Ecuador,new_cases,New Cases,91
2020-03-26,Ecuador,total_deaths,Total Deaths,28
2020-03-26,Ecuador,new_deaths,NA,1
2020-03-26,Ecuador,total_recovered,Total Recovered,3
2020-03-26,Ecuador,active_cases,Active Cases,1142
2020-03-26,Ecuador,serious_critical,Serious Critical,2
2020-03-26,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,66
2020-03-26,Ecuador,tot_deaths_1m_pop,NA,2
2020-03-26,Ecuador,death_rate,Death Rate,2.39
2020-03-26,Chile,total_cases,Total Cases,1142
2020-03-26,Chile,new_cases,New Cases,220
2020-03-26,Chile,total_deaths,Total Deaths,3
2020-03-26,Chile,new_deaths,NA,1
2020-03-26,Chile,total_recovered,Total Recovered,22
2020-03-26,Chile,active_cases,Active Cases,1117
2020-03-26,Chile,serious_critical,Serious Critical,7
2020-03-26,Chile,tot_cases_1m_pop,Total Cases per 1m Population,60
2020-03-26,Chile,tot_deaths_1m_pop,NA,0.2
2020-03-26,Chile,death_rate,Death Rate,0.26
2020-03-26,Pakistan,total_cases,Total Cases,1063
2020-03-26,Pakistan,new_cases,New Cases,91
2020-03-26,Pakistan,total_deaths,Total Deaths,8
2020-03-26,Pakistan,new_deaths,NA,1
2020-03-26,Pakistan,total_recovered,Total Recovered,21
2020-03-26,Pakistan,active_cases,Active Cases,1034
2020-03-26,Pakistan,serious_critical,Serious Critical,5
2020-03-26,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-26,Pakistan,tot_deaths_1m_pop,NA,0.04
2020-03-26,Pakistan,death_rate,Death Rate,0.75
2020-03-26,Poland,total_cases,Total Cases,1051
2020-03-26,Poland,new_cases,New Cases,150
2020-03-26,Poland,total_deaths,Total Deaths,14
2020-03-26,Poland,new_deaths,NA,4
2020-03-26,Poland,total_recovered,Total Recovered,2
2020-03-26,Poland,active_cases,Active Cases,1035
2020-03-26,Poland,serious_critical,Serious Critical,3
2020-03-26,Poland,tot_cases_1m_pop,Total Cases per 1m Population,28
2020-03-26,Poland,tot_deaths_1m_pop,NA,0.4
2020-03-26,Poland,death_rate,Death Rate,1.33
2020-03-26,Thailand,total_cases,Total Cases,934
2020-03-26,Thailand,new_cases,New Cases,107
2020-03-26,Thailand,total_deaths,Total Deaths,4
2020-03-26,Thailand,new_deaths,NA,NA
2020-03-26,Thailand,total_recovered,Total Recovered,70
2020-03-26,Thailand,active_cases,Active Cases,860
2020-03-26,Thailand,serious_critical,Serious Critical,11
2020-03-26,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,13
2020-03-26,Thailand,tot_deaths_1m_pop,NA,0.06
2020-03-26,Thailand,death_rate,Death Rate,0.43
2020-03-26,Romania,total_cases,Total Cases,906
2020-03-26,Romania,new_cases,New Cases,112
2020-03-26,Romania,total_deaths,Total Deaths,14
2020-03-26,Romania,new_deaths,NA,2
2020-03-26,Romania,total_recovered,Total Recovered,86
2020-03-26,Romania,active_cases,Active Cases,806
2020-03-26,Romania,serious_critical,Serious Critical,18
2020-03-26,Romania,tot_cases_1m_pop,Total Cases per 1m Population,47
2020-03-26,Romania,tot_deaths_1m_pop,NA,0.7
2020-03-26,Romania,death_rate,Death Rate,1.55
2020-03-26,Saudi Arabia,total_cases,Total Cases,900
2020-03-26,Saudi Arabia,new_cases,New Cases,133
2020-03-26,Saudi Arabia,total_deaths,Total Deaths,2
2020-03-26,Saudi Arabia,new_deaths,NA,1
2020-03-26,Saudi Arabia,total_recovered,Total Recovered,29
2020-03-26,Saudi Arabia,active_cases,Active Cases,869
2020-03-26,Saudi Arabia,serious_critical,Serious Critical,NA
2020-03-26,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,26
2020-03-26,Saudi Arabia,tot_deaths_1m_pop,NA,0.06
2020-03-26,Saudi Arabia,death_rate,Death Rate,0.22
2020-03-26,Finland,total_cases,Total Cases,880
2020-03-26,Finland,new_cases,New Cases,88
2020-03-26,Finland,total_deaths,Total Deaths,3
2020-03-26,Finland,new_deaths,NA,2
2020-03-26,Finland,total_recovered,Total Recovered,10
2020-03-26,Finland,active_cases,Active Cases,867
2020-03-26,Finland,serious_critical,Serious Critical,22
2020-03-26,Finland,tot_cases_1m_pop,Total Cases per 1m Population,159
2020-03-26,Finland,tot_deaths_1m_pop,NA,0.5
2020-03-26,Finland,death_rate,Death Rate,0.34
2020-03-26,Greece,total_cases,Total Cases,821
2020-03-26,Greece,new_cases,New Cases,78
2020-03-26,Greece,total_deaths,Total Deaths,22
2020-03-26,Greece,new_deaths,NA,2
2020-03-26,Greece,total_recovered,Total Recovered,36
2020-03-26,Greece,active_cases,Active Cases,763
2020-03-26,Greece,serious_critical,Serious Critical,53
2020-03-26,Greece,tot_cases_1m_pop,Total Cases per 1m Population,79
2020-03-26,Greece,tot_deaths_1m_pop,NA,2
2020-03-26,Greece,death_rate,Death Rate,2.68
2020-03-26,Indonesia,total_cases,Total Cases,790
2020-03-26,Indonesia,new_cases,New Cases,104
2020-03-26,Indonesia,total_deaths,Total Deaths,58
2020-03-26,Indonesia,new_deaths,NA,3
2020-03-26,Indonesia,total_recovered,Total Recovered,31
2020-03-26,Indonesia,active_cases,Active Cases,701
2020-03-26,Indonesia,serious_critical,Serious Critical,NA
2020-03-26,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-26,Indonesia,tot_deaths_1m_pop,NA,0.2
2020-03-26,Indonesia,death_rate,Death Rate,7.34
2020-03-26,Iceland,total_cases,Total Cases,737
2020-03-26,Iceland,new_cases,New Cases,89
2020-03-26,Iceland,total_deaths,Total Deaths,2
2020-03-26,Iceland,new_deaths,NA,NA
2020-03-26,Iceland,total_recovered,Total Recovered,56
2020-03-26,Iceland,active_cases,Active Cases,679
2020-03-26,Iceland,serious_critical,Serious Critical,11
2020-03-26,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,2160
2020-03-26,Iceland,tot_deaths_1m_pop,NA,6
2020-03-26,Iceland,death_rate,Death Rate,0.27
2020-03-26,South Africa,total_cases,Total Cases,709
2020-03-26,South Africa,new_cases,New Cases,155
2020-03-26,South Africa,total_deaths,Total Deaths,0
2020-03-26,South Africa,new_deaths,NA,NA
2020-03-26,South Africa,total_recovered,Total Recovered,12
2020-03-26,South Africa,active_cases,Active Cases,697
2020-03-26,South Africa,serious_critical,Serious Critical,2
2020-03-26,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,12
2020-03-26,South Africa,tot_deaths_1m_pop,NA,NA
2020-03-26,South Africa,death_rate,Death Rate,0
2020-03-26,Russia,total_cases,Total Cases,658
2020-03-26,Russia,new_cases,New Cases,163
2020-03-26,Russia,total_deaths,Total Deaths,3
2020-03-26,Russia,new_deaths,NA,2
2020-03-26,Russia,total_recovered,Total Recovered,29
2020-03-26,Russia,active_cases,Active Cases,626
2020-03-26,Russia,serious_critical,Serious Critical,8
2020-03-26,Russia,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-26,Russia,tot_deaths_1m_pop,NA,0.02
2020-03-26,Russia,death_rate,Death Rate,0.46
2020-03-26,India,total_cases,Total Cases,653
2020-03-26,India,new_cases,New Cases,117
2020-03-26,India,total_deaths,Total Deaths,12
2020-03-26,India,new_deaths,NA,2
2020-03-26,India,total_recovered,Total Recovered,43
2020-03-26,India,active_cases,Active Cases,598
2020-03-26,India,serious_critical,Serious Critical,NA
2020-03-26,India,tot_cases_1m_pop,Total Cases per 1m Population,0.5
2020-03-26,India,tot_deaths_1m_pop,NA,0.01
2020-03-26,India,death_rate,Death Rate,1.84
2020-03-26,Philippines,total_cases,Total Cases,636
2020-03-26,Philippines,new_cases,New Cases,84
2020-03-26,Philippines,total_deaths,Total Deaths,38
2020-03-26,Philippines,new_deaths,NA,3
2020-03-26,Philippines,total_recovered,Total Recovered,26
2020-03-26,Philippines,active_cases,Active Cases,572
2020-03-26,Philippines,serious_critical,Serious Critical,1
2020-03-26,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,6
2020-03-26,Philippines,tot_deaths_1m_pop,NA,0.3
2020-03-26,Philippines,death_rate,Death Rate,5.97
2020-03-26,Singapore,total_cases,Total Cases,631
2020-03-26,Singapore,new_cases,New Cases,73
2020-03-26,Singapore,total_deaths,Total Deaths,2
2020-03-26,Singapore,new_deaths,NA,NA
2020-03-26,Singapore,total_recovered,Total Recovered,160
2020-03-26,Singapore,active_cases,Active Cases,469
2020-03-26,Singapore,serious_critical,Serious Critical,17
2020-03-26,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,108
2020-03-26,Singapore,tot_deaths_1m_pop,NA,0.3
2020-03-26,Singapore,death_rate,Death Rate,0.32
2020-03-26,Qatar,total_cases,Total Cases,537
2020-03-26,Qatar,new_cases,New Cases,11
2020-03-26,Qatar,total_deaths,Total Deaths,0
2020-03-26,Qatar,new_deaths,NA,NA
2020-03-26,Qatar,total_recovered,Total Recovered,41
2020-03-26,Qatar,active_cases,Active Cases,496
2020-03-26,Qatar,serious_critical,Serious Critical,6
2020-03-26,Qatar,tot_cases_1m_pop,Total Cases per 1m Population,186
2020-03-26,Qatar,tot_deaths_1m_pop,NA,NA
2020-03-26,Qatar,death_rate,Death Rate,0
2020-03-26,Slovenia,total_cases,Total Cases,528
2020-03-26,Slovenia,new_cases,New Cases,48
2020-03-26,Slovenia,total_deaths,Total Deaths,5
2020-03-26,Slovenia,new_deaths,NA,1
2020-03-26,Slovenia,total_recovered,Total Recovered,10
2020-03-26,Slovenia,active_cases,Active Cases,513
2020-03-26,Slovenia,serious_critical,Serious Critical,14
2020-03-26,Slovenia,tot_cases_1m_pop,Total Cases per 1m Population,254
2020-03-26,Slovenia,tot_deaths_1m_pop,NA,2
2020-03-26,Slovenia,death_rate,Death Rate,0.95
2020-03-26,Peru,total_cases,Total Cases,480
2020-03-26,Peru,new_cases,New Cases,64
2020-03-26,Peru,total_deaths,Total Deaths,9
2020-03-26,Peru,new_deaths,NA,2
2020-03-26,Peru,total_recovered,Total Recovered,1
2020-03-26,Peru,active_cases,Active Cases,470
2020-03-26,Peru,serious_critical,Serious Critical,9
2020-03-26,Peru,tot_cases_1m_pop,Total Cases per 1m Population,15
2020-03-26,Peru,tot_deaths_1m_pop,NA,0.3
2020-03-26,Peru,death_rate,Death Rate,1.88
2020-03-26,Colombia,total_cases,Total Cases,470
2020-03-26,Colombia,new_cases,New Cases,92
2020-03-26,Colombia,total_deaths,Total Deaths,4
2020-03-26,Colombia,new_deaths,NA,1
2020-03-26,Colombia,total_recovered,Total Recovered,8
2020-03-26,Colombia,active_cases,Active Cases,458
2020-03-26,Colombia,serious_critical,Serious Critical,NA
2020-03-26,Colombia,tot_cases_1m_pop,Total Cases per 1m Population,9
2020-03-26,Colombia,tot_deaths_1m_pop,NA,0.08
2020-03-26,Colombia,death_rate,Death Rate,0.85
2020-03-26,Egypt,total_cases,Total Cases,456
2020-03-26,Egypt,new_cases,New Cases,54
2020-03-26,Egypt,total_deaths,Total Deaths,21
2020-03-26,Egypt,new_deaths,NA,1
2020-03-26,Egypt,total_recovered,Total Recovered,95
2020-03-26,Egypt,active_cases,Active Cases,340
2020-03-26,Egypt,serious_critical,Serious Critical,NA
2020-03-26,Egypt,tot_cases_1m_pop,Total Cases per 1m Population,4
2020-03-26,Egypt,tot_deaths_1m_pop,NA,0.2
2020-03-26,Egypt,death_rate,Death Rate,4.61
2020-03-26,Panama,total_cases,Total Cases,443
2020-03-26,Panama,new_cases,New Cases,NA
2020-03-26,Panama,total_deaths,Total Deaths,8
2020-03-26,Panama,new_deaths,NA,2
2020-03-26,Panama,total_recovered,Total Recovered,1
2020-03-26,Panama,active_cases,Active Cases,434
2020-03-26,Panama,serious_critical,Serious Critical,33
2020-03-26,Panama,tot_cases_1m_pop,Total Cases per 1m Population,103
2020-03-26,Panama,tot_deaths_1m_pop,NA,2
2020-03-26,Panama,death_rate,Death Rate,1.81
2020-03-26,Croatia,total_cases,Total Cases,442
2020-03-26,Croatia,new_cases,New Cases,60
2020-03-26,Croatia,total_deaths,Total Deaths,1
2020-03-26,Croatia,new_deaths,NA,NA
2020-03-26,Croatia,total_recovered,Total Recovered,22
2020-03-26,Croatia,active_cases,Active Cases,419
2020-03-26,Croatia,serious_critical,Serious Critical,6
2020-03-26,Croatia,tot_cases_1m_pop,Total Cases per 1m Population,108
2020-03-26,Croatia,tot_deaths_1m_pop,NA,0.2
2020-03-26,Croatia,death_rate,Death Rate,0.23
2020-03-26,Bahrain,total_cases,Total Cases,419
2020-03-26,Bahrain,new_cases,New Cases,27
2020-03-26,Bahrain,total_deaths,Total Deaths,4
2020-03-26,Bahrain,new_deaths,NA,1
2020-03-26,Bahrain,total_recovered,Total Recovered,177
2020-03-26,Bahrain,active_cases,Active Cases,238
2020-03-26,Bahrain,serious_critical,Serious Critical,2
2020-03-26,Bahrain,tot_cases_1m_pop,Total Cases per 1m Population,246
2020-03-26,Bahrain,tot_deaths_1m_pop,NA,2
2020-03-26,Bahrain,death_rate,Death Rate,0.95
2020-03-26,Hong Kong,total_cases,Total Cases,410
