tstamp,country,observation,obs_ord,count
2020-03-19,Switzerland,new_deaths,NA,6
2020-03-19,Switzerland,total_recovered,Total Recovered,15
2020-03-19,Switzerland,active_cases,Active Cases,3067
2020-03-19,Switzerland,serious_critical,Serious Critical,NA
2020-03-19,Switzerland,tot_cases_1m_pop,Total Cases per 1m Population,360
2020-03-19,Switzerland,death_rate,Death Rate,1.06
2020-03-19,UK,total_cases,Total Cases,2626
2020-03-19,UK,new_cases,New Cases,676
2020-03-19,UK,total_deaths,Total Deaths,104
2020-03-19,UK,new_deaths,NA,33
2020-03-19,UK,total_recovered,Total Recovered,65
2020-03-19,UK,active_cases,Active Cases,2457
2020-03-19,UK,serious_critical,Serious Critical,20
2020-03-19,UK,tot_cases_1m_pop,Total Cases per 1m Population,39
2020-03-19,UK,death_rate,Death Rate,3.96
2020-03-19,Netherlands,total_cases,Total Cases,2051
2020-03-19,Netherlands,new_cases,New Cases,346
2020-03-19,Netherlands,total_deaths,Total Deaths,58
2020-03-19,Netherlands,new_deaths,NA,15
2020-03-19,Netherlands,total_recovered,Total Recovered,2
2020-03-19,Netherlands,active_cases,Active Cases,1991
2020-03-19,Netherlands,serious_critical,Serious Critical,45
2020-03-19,Netherlands,tot_cases_1m_pop,Total Cases per 1m Population,120
2020-03-19,Netherlands,death_rate,Death Rate,2.83
2020-03-19,Austria,total_cases,Total Cases,1646
2020-03-19,Austria,new_cases,New Cases,314
2020-03-19,Austria,total_deaths,Total Deaths,4
2020-03-19,Austria,new_deaths,NA,NA
2020-03-19,Austria,total_recovered,Total Recovered,9
2020-03-19,Austria,active_cases,Active Cases,1633
2020-03-19,Austria,serious_critical,Serious Critical,12
2020-03-19,Austria,tot_cases_1m_pop,Total Cases per 1m Population,183
2020-03-19,Austria,death_rate,Death Rate,0.24
2020-03-19,Norway,total_cases,Total Cases,1590
2020-03-19,Norway,new_cases,New Cases,119
2020-03-19,Norway,total_deaths,Total Deaths,6
2020-03-19,Norway,new_deaths,NA,3
2020-03-19,Norway,total_recovered,Total Recovered,1
2020-03-19,Norway,active_cases,Active Cases,1583
2020-03-19,Norway,serious_critical,Serious Critical,27
2020-03-19,Norway,tot_cases_1m_pop,Total Cases per 1m Population,293
2020-03-19,Norway,death_rate,Death Rate,0.38
2020-03-19,Belgium,total_cases,Total Cases,1486
2020-03-19,Belgium,new_cases,New Cases,243
2020-03-19,Belgium,total_deaths,Total Deaths,14
2020-03-19,Belgium,new_deaths,NA,4
2020-03-19,Belgium,total_recovered,Total Recovered,31
2020-03-19,Belgium,active_cases,Active Cases,1441
2020-03-19,Belgium,serious_critical,Serious Critical,33
2020-03-19,Belgium,tot_cases_1m_pop,Total Cases per 1m Population,128
2020-03-19,Belgium,death_rate,Death Rate,0.94
2020-03-19,Sweden,total_cases,Total Cases,1301
2020-03-19,Sweden,new_cases,New Cases,105
2020-03-19,Sweden,total_deaths,Total Deaths,10
2020-03-19,Sweden,new_deaths,NA,2
2020-03-19,Sweden,total_recovered,Total Recovered,15
2020-03-19,Sweden,active_cases,Active Cases,1276
2020-03-19,Sweden,serious_critical,Serious Critical,12
2020-03-19,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,129
2020-03-19,Sweden,death_rate,Death Rate,0.77
2020-03-19,Denmark,total_cases,Total Cases,1057
2020-03-19,Denmark,new_cases,New Cases,80
2020-03-19,Denmark,total_deaths,Total Deaths,4
2020-03-19,Denmark,new_deaths,NA,NA
2020-03-19,Denmark,total_recovered,Total Recovered,1
2020-03-19,Denmark,active_cases,Active Cases,1052
2020-03-19,Denmark,serious_critical,Serious Critical,24
2020-03-19,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,182
2020-03-19,Denmark,death_rate,Death Rate,0.38
2020-03-19,Japan,total_cases,Total Cases,899
2020-03-19,Japan,new_cases,New Cases,21
2020-03-19,Japan,total_deaths,Total Deaths,29
2020-03-19,Japan,new_deaths,NA,NA
2020-03-19,Japan,total_recovered,Total Recovered,144
2020-03-19,Japan,active_cases,Active Cases,726
2020-03-19,Japan,serious_critical,Serious Critical,41
2020-03-19,Japan,tot_cases_1m_pop,Total Cases per 1m Population,7
2020-03-19,Japan,death_rate,Death Rate,3.23
2020-03-19,Malaysia,total_cases,Total Cases,790
2020-03-19,Malaysia,new_cases,New Cases,117
2020-03-19,Malaysia,total_deaths,Total Deaths,2
2020-03-19,Malaysia,new_deaths,NA,NA
2020-03-19,Malaysia,total_recovered,Total Recovered,60
2020-03-19,Malaysia,active_cases,Active Cases,728
2020-03-19,Malaysia,serious_critical,Serious Critical,15
2020-03-19,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,24
2020-03-19,Malaysia,death_rate,Death Rate,0.25
2020-03-19,Canada,total_cases,Total Cases,727
2020-03-19,Canada,new_cases,New Cases,129
2020-03-19,Canada,total_deaths,Total Deaths,9
2020-03-19,Canada,new_deaths,NA,1
2020-03-19,Canada,total_recovered,Total Recovered,12
2020-03-19,Canada,active_cases,Active Cases,706
2020-03-19,Canada,serious_critical,Serious Critical,1
2020-03-19,Canada,tot_cases_1m_pop,Total Cases per 1m Population,19
2020-03-19,Canada,death_rate,Death Rate,1.24
2020-03-19,Portugal,total_cases,Total Cases,642
2020-03-19,Portugal,new_cases,New Cases,194
2020-03-19,Portugal,total_deaths,Total Deaths,2
2020-03-19,Portugal,new_deaths,NA,1
2020-03-19,Portugal,total_recovered,Total Recovered,4
2020-03-19,Portugal,active_cases,Active Cases,636
2020-03-19,Portugal,serious_critical,Serious Critical,18
2020-03-19,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,63
2020-03-19,Portugal,death_rate,Death Rate,0.31
2020-03-19,Australia,total_cases,Total Cases,596
2020-03-19,Australia,new_cases,New Cases,141
2020-03-19,Australia,total_deaths,Total Deaths,6
2020-03-19,Australia,new_deaths,NA,1
2020-03-19,Australia,total_recovered,Total Recovered,43
2020-03-19,Australia,active_cases,Active Cases,547
2020-03-19,Australia,serious_critical,Serious Critical,1
2020-03-19,Australia,tot_cases_1m_pop,Total Cases per 1m Population,23
2020-03-19,Australia,death_rate,Death Rate,1.01
2020-03-19,Czech Republic,total_cases,Total Cases,522
2020-03-19,Czech Republic,new_cases,New Cases,88
2020-03-19,Czech Republic,total_deaths,Total Deaths,0
2020-03-19,Czech Republic,new_deaths,NA,NA
2020-03-19,Czech Republic,total_recovered,Total Recovered,3
2020-03-19,Czech Republic,active_cases,Active Cases,519
2020-03-19,Czech Republic,serious_critical,Serious Critical,5
2020-03-19,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,49
2020-03-19,Czech Republic,death_rate,Death Rate,0
2020-03-19,Brazil,total_cases,Total Cases,509
2020-03-19,Brazil,new_cases,New Cases,163
2020-03-19,Brazil,total_deaths,Total Deaths,4
2020-03-19,Brazil,new_deaths,NA,3
2020-03-19,Brazil,total_recovered,Total Recovered,2
2020-03-19,Brazil,active_cases,Active Cases,503
2020-03-19,Brazil,serious_critical,Serious Critical,18
2020-03-19,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-19,Brazil,death_rate,Death Rate,0.79
2020-03-19,Qatar,total_cases,Total Cases,452
2020-03-19,Qatar,new_cases,New Cases,10
2020-03-19,Qatar,total_deaths,Total Deaths,0
2020-03-19,Qatar,new_deaths,NA,NA
2020-03-19,Qatar,total_recovered,Total Recovered,4
2020-03-19,Qatar,active_cases,Active Cases,448
2020-03-19,Qatar,serious_critical,Serious Critical,NA
2020-03-19,Qatar,tot_cases_1m_pop,Total Cases per 1m Population,157
2020-03-19,Qatar,death_rate,Death Rate,0
2020-03-19,Israel,total_cases,Total Cases,433
2020-03-19,Israel,new_cases,New Cases,96
2020-03-19,Israel,total_deaths,Total Deaths,0
2020-03-19,Israel,new_deaths,NA,NA
2020-03-19,Israel,total_recovered,Total Recovered,11
2020-03-19,Israel,active_cases,Active Cases,422
2020-03-19,Israel,serious_critical,Serious Critical,6
2020-03-19,Israel,tot_cases_1m_pop,Total Cases per 1m Population,50
2020-03-19,Israel,death_rate,Death Rate,0
2020-03-19,Greece,total_cases,Total Cases,418
2020-03-19,Greece,new_cases,New Cases,31
2020-03-19,Greece,total_deaths,Total Deaths,5
2020-03-19,Greece,new_deaths,NA,NA
2020-03-19,Greece,total_recovered,Total Recovered,14
2020-03-19,Greece,active_cases,Active Cases,399
2020-03-19,Greece,serious_critical,Serious Critical,13
2020-03-19,Greece,tot_cases_1m_pop,Total Cases per 1m Population,40
2020-03-19,Greece,death_rate,Death Rate,1.2
2020-03-19,Ireland,total_cases,Total Cases,366
2020-03-19,Ireland,new_cases,New Cases,74
2020-03-19,Ireland,total_deaths,Total Deaths,2
2020-03-19,Ireland,new_deaths,NA,NA
2020-03-19,Ireland,total_recovered,Total Recovered,5
2020-03-19,Ireland,active_cases,Active Cases,359
2020-03-19,Ireland,serious_critical,Serious Critical,6
2020-03-19,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,74
2020-03-19,Ireland,death_rate,Death Rate,0.55
2020-03-19,Finland,total_cases,Total Cases,359
2020-03-19,Finland,new_cases,New Cases,37
2020-03-19,Finland,total_deaths,Total Deaths,0
2020-03-19,Finland,new_deaths,NA,NA
2020-03-19,Finland,total_recovered,Total Recovered,10
2020-03-19,Finland,active_cases,Active Cases,349
2020-03-19,Finland,serious_critical,Serious Critical,2
2020-03-19,Finland,tot_cases_1m_pop,Total Cases per 1m Population,65
2020-03-19,Finland,death_rate,Death Rate,0
2020-03-19,Singapore,total_cases,Total Cases,313
2020-03-19,Singapore,new_cases,New Cases,47
2020-03-19,Singapore,total_deaths,Total Deaths,0
2020-03-19,Singapore,new_deaths,NA,NA
2020-03-19,Singapore,total_recovered,Total Recovered,114
2020-03-19,Singapore,active_cases,Active Cases,199
2020-03-19,Singapore,serious_critical,Serious Critical,14
2020-03-19,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,54
2020-03-19,Singapore,death_rate,Death Rate,0
2020-03-19,Pakistan,total_cases,Total Cases,307
2020-03-19,Pakistan,new_cases,New Cases,60
2020-03-19,Pakistan,total_deaths,Total Deaths,2
2020-03-19,Pakistan,new_deaths,NA,2
2020-03-19,Pakistan,total_recovered,Total Recovered,13
2020-03-19,Pakistan,active_cases,Active Cases,292
2020-03-19,Pakistan,serious_critical,Serious Critical,NA
2020-03-19,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,1
2020-03-19,Pakistan,death_rate,Death Rate,0.65
2020-03-19,Poland,total_cases,Total Cases,287
2020-03-19,Poland,new_cases,New Cases,49
2020-03-19,Poland,total_deaths,Total Deaths,5
2020-03-19,Poland,new_deaths,NA,NA
2020-03-19,Poland,total_recovered,Total Recovered,1
2020-03-19,Poland,active_cases,Active Cases,281
2020-03-19,Poland,serious_critical,Serious Critical,3
2020-03-19,Poland,tot_cases_1m_pop,Total Cases per 1m Population,8
2020-03-19,Poland,death_rate,Death Rate,1.74
2020-03-19,Slovenia,total_cases,Total Cases,286
2020-03-19,Slovenia,new_cases,New Cases,11
2020-03-19,Slovenia,total_deaths,Total Deaths,NA
2020-03-19,Slovenia,new_deaths,NA,NA
2020-03-19,Slovenia,total_recovered,Total Recovered,NA
2020-03-19,Slovenia,active_cases,Active Cases,285
2020-03-19,Slovenia,serious_critical,Serious Critical,6
2020-03-19,Slovenia,tot_cases_1m_pop,Total Cases per 1m Population,138
2020-03-19,Slovenia,death_rate,Death Rate,NA
2020-03-19,Romania,total_cases,Total Cases,260
2020-03-19,Romania,new_cases,New Cases,43
2020-03-19,Romania,total_deaths,Total Deaths,0
2020-03-19,Romania,new_deaths,NA,NA
2020-03-19,Romania,total_recovered,Total Recovered,19
2020-03-19,Romania,active_cases,Active Cases,241
2020-03-19,Romania,serious_critical,Serious Critical,5
2020-03-19,Romania,tot_cases_1m_pop,Total Cases per 1m Population,14
2020-03-19,Romania,death_rate,Death Rate,0
2020-03-19,Estonia,total_cases,Total Cases,258
2020-03-19,Estonia,new_cases,New Cases,33
2020-03-19,Estonia,total_deaths,Total Deaths,0
2020-03-19,Estonia,new_deaths,NA,NA
2020-03-19,Estonia,total_recovered,Total Recovered,1
2020-03-19,Estonia,active_cases,Active Cases,257
2020-03-19,Estonia,serious_critical,Serious Critical,1
2020-03-19,Estonia,tot_cases_1m_pop,Total Cases per 1m Population,194
2020-03-19,Estonia,death_rate,Death Rate,0
2020-03-19,Bahrain,total_cases,Total Cases,255
2020-03-19,Bahrain,new_cases,New Cases,14
2020-03-19,Bahrain,total_deaths,Total Deaths,1
2020-03-19,Bahrain,new_deaths,NA,NA
2020-03-19,Bahrain,total_recovered,Total Recovered,95
2020-03-19,Bahrain,active_cases,Active Cases,159
2020-03-19,Bahrain,serious_critical,Serious Critical,3
2020-03-19,Bahrain,tot_cases_1m_pop,Total Cases per 1m Population,150
2020-03-19,Bahrain,death_rate,Death Rate,0.39
2020-03-19,Iceland,total_cases,Total Cases,250
2020-03-19,Iceland,new_cases,New Cases,3
2020-03-19,Iceland,total_deaths,Total Deaths,0
2020-03-19,Iceland,new_deaths,NA,NA
2020-03-19,Iceland,total_recovered,Total Recovered,5
2020-03-19,Iceland,active_cases,Active Cases,245
2020-03-19,Iceland,serious_critical,Serious Critical,1
2020-03-19,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,733
2020-03-19,Iceland,death_rate,Death Rate,0
2020-03-19,Saudi Arabia,total_cases,Total Cases,238
2020-03-19,Saudi Arabia,new_cases,New Cases,67
2020-03-19,Saudi Arabia,total_deaths,Total Deaths,0
2020-03-19,Saudi Arabia,new_deaths,NA,NA
2020-03-19,Saudi Arabia,total_recovered,Total Recovered,6
2020-03-19,Saudi Arabia,active_cases,Active Cases,232
2020-03-19,Saudi Arabia,serious_critical,Serious Critical,NA
2020-03-19,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,7
2020-03-19,Saudi Arabia,death_rate,Death Rate,0
2020-03-19,Chile,total_cases,Total Cases,238
2020-03-19,Chile,new_cases,New Cases,37
2020-03-19,Chile,total_deaths,Total Deaths,NA
2020-03-19,Chile,new_deaths,NA,NA
2020-03-19,Chile,total_recovered,Total Recovered,NA
2020-03-19,Chile,active_cases,Active Cases,238
2020-03-19,Chile,serious_critical,Serious Critical,3
2020-03-19,Chile,tot_cases_1m_pop,Total Cases per 1m Population,12
2020-03-19,Chile,death_rate,Death Rate,NA
2020-03-19,Indonesia,total_cases,Total Cases,227
2020-03-19,Indonesia,new_cases,New Cases,55
2020-03-19,Indonesia,total_deaths,Total Deaths,19
2020-03-19,Indonesia,new_deaths,NA,12
2020-03-19,Indonesia,total_recovered,Total Recovered,11
2020-03-19,Indonesia,active_cases,Active Cases,197
2020-03-19,Indonesia,serious_critical,Serious Critical,NA
2020-03-19,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,0.8
2020-03-19,Indonesia,death_rate,Death Rate,8.37
2020-03-19,Thailand,total_cases,Total Cases,212
2020-03-19,Thailand,new_cases,New Cases,35
2020-03-19,Thailand,total_deaths,Total Deaths,1
2020-03-19,Thailand,new_deaths,NA,NA
2020-03-19,Thailand,total_recovered,Total Recovered,41
2020-03-19,Thailand,active_cases,Active Cases,170
2020-03-19,Thailand,serious_critical,Serious Critical,1
2020-03-19,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-19,Thailand,death_rate,Death Rate,0.47
2020-03-19,Egypt,total_cases,Total Cases,210
2020-03-19,Egypt,new_cases,New Cases,14
2020-03-19,Egypt,total_deaths,Total Deaths,6
2020-03-19,Egypt,new_deaths,NA,NA
2020-03-19,Egypt,total_recovered,Total Recovered,28
2020-03-19,Egypt,active_cases,Active Cases,176
2020-03-19,Egypt,serious_critical,Serious Critical,NA
2020-03-19,Egypt,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-19,Egypt,death_rate,Death Rate,2.86
2020-03-19,Luxembourg,total_cases,Total Cases,203
2020-03-19,Luxembourg,new_cases,New Cases,63
2020-03-19,Luxembourg,total_deaths,Total Deaths,NA
2020-03-19,Luxembourg,new_deaths,NA,1
2020-03-19,Luxembourg,total_recovered,Total Recovered,NA
2020-03-19,Luxembourg,active_cases,Active Cases,201
2020-03-19,Luxembourg,serious_critical,Serious Critical,1
2020-03-19,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,324
2020-03-19,Luxembourg,death_rate,Death Rate,NA
2020-03-19,Philippines,total_cases,Total Cases,202
2020-03-19,Philippines,new_cases,New Cases,15
2020-03-19,Philippines,total_deaths,Total Deaths,17
2020-03-19,Philippines,new_deaths,NA,3
2020-03-19,Philippines,total_recovered,Total Recovered,4
2020-03-19,Philippines,active_cases,Active Cases,181
2020-03-19,Philippines,serious_critical,Serious Critical,1
2020-03-19,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-19,Philippines,death_rate,Death Rate,8.42
2020-03-19,Hong Kong,total_cases,Total Cases,193
2020-03-19,Hong Kong,new_cases,New Cases,25
2020-03-19,Hong Kong,total_deaths,Total Deaths,4
2020-03-19,Hong Kong,new_deaths,NA,NA
2020-03-19,Hong Kong,total_recovered,Total Recovered,95
2020-03-19,Hong Kong,active_cases,Active Cases,94
2020-03-19,Hong Kong,serious_critical,Serious Critical,4
2020-03-19,Hong Kong,tot_cases_1m_pop,Total Cases per 1m Population,26
2020-03-19,Hong Kong,death_rate,Death Rate,2.07
2020-03-19,Turkey,total_cases,Total Cases,191
2020-03-19,Turkey,new_cases,New Cases,93
2020-03-19,Turkey,total_deaths,Total Deaths,NA
2020-03-19,Turkey,new_deaths,NA,1
2020-03-19,Turkey,total_recovered,Total Recovered,NA
2020-03-19,Turkey,active_cases,Active Cases,189
2020-03-19,Turkey,serious_critical,Serious Critical,NA
2020-03-19,Turkey,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-19,Turkey,death_rate,Death Rate,NA
2020-03-19,India,total_cases,Total Cases,169
2020-03-19,India,new_cases,New Cases,26
2020-03-19,India,total_deaths,Total Deaths,3
2020-03-19,India,new_deaths,NA,NA
2020-03-19,India,total_recovered,Total Recovered,14
2020-03-19,India,active_cases,Active Cases,152
2020-03-19,India,serious_critical,Serious Critical,NA
2020-03-19,India,tot_cases_1m_pop,Total Cases per 1m Population,0.1
2020-03-19,India,death_rate,Death Rate,1.78
2020-03-19,Ecuador,total_cases,Total Cases,168
2020-03-19,Ecuador,new_cases,New Cases,57
2020-03-19,Ecuador,total_deaths,Total Deaths,NA
2020-03-19,Ecuador,new_deaths,NA,1
2020-03-19,Ecuador,total_recovered,Total Recovered,NA
2020-03-19,Ecuador,active_cases,Active Cases,165
2020-03-19,Ecuador,serious_critical,Serious Critical,2
2020-03-19,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,10
2020-03-19,Ecuador,death_rate,Death Rate,NA
2020-03-19,Iraq,total_cases,Total Cases,164
2020-03-19,Iraq,new_cases,New Cases,10
2020-03-19,Iraq,total_deaths,Total Deaths,12
2020-03-19,Iraq,new_deaths,NA,1
2020-03-19,Iraq,total_recovered,Total Recovered,41
2020-03-19,Iraq,active_cases,Active Cases,111
2020-03-19,Iraq,serious_critical,Serious Critical,NA
2020-03-19,Iraq,tot_cases_1m_pop,Total Cases per 1m Population,4
2020-03-19,Iraq,death_rate,Death Rate,7.32
2020-03-19,Russia,total_cases,Total Cases,147
2020-03-19,Russia,new_cases,New Cases,33
2020-03-19,Russia,total_deaths,Total Deaths,0
2020-03-19,Russia,new_deaths,NA,NA
2020-03-19,Russia,total_recovered,Total Recovered,8
2020-03-19,Russia,active_cases,Active Cases,139
2020-03-19,Russia,serious_critical,Serious Critical,NA
2020-03-19,Russia,tot_cases_1m_pop,Total Cases per 1m Population,1
2020-03-19,Russia,death_rate,Death Rate,0
2020-03-19,Peru,total_cases,Total Cases,145
2020-03-19,Peru,new_cases,New Cases,28
2020-03-19,Peru,total_deaths,Total Deaths,0
2020-03-19,Peru,new_deaths,NA,NA
2020-03-19,Peru,total_recovered,Total Recovered,1
2020-03-19,Peru,active_cases,Active Cases,144
2020-03-19,Peru,serious_critical,Serious Critical,8
2020-03-19,Peru,tot_cases_1m_pop,Total Cases per 1m Population,4
2020-03-19,Peru,death_rate,Death Rate,0
2020-03-19,Kuwait,total_cases,Total Cases,142
2020-03-19,Kuwait,new_cases,New Cases,12
2020-03-19,Kuwait,total_deaths,Total Deaths,0
2020-03-19,Kuwait,new_deaths,NA,NA
2020-03-19,Kuwait,total_recovered,Total Recovered,15
2020-03-19,Kuwait,active_cases,Active Cases,127
2020-03-19,Kuwait,serious_critical,Serious Critical,4
2020-03-19,Kuwait,tot_cases_1m_pop,Total Cases per 1m Population,33
2020-03-19,Kuwait,death_rate,Death Rate,0
2020-03-19,San Marino,total_cases,Total Cases,140
2020-03-19,San Marino,new_cases,New Cases,21
2020-03-19,San Marino,total_deaths,Total Deaths,14
2020-03-19,San Marino,new_deaths,NA,3
2020-03-19,San Marino,total_recovered,Total Recovered,4
2020-03-19,San Marino,active_cases,Active Cases,122
2020-03-19,San Marino,serious_critical,Serious Critical,11
2020-03-19,San Marino,tot_cases_1m_pop,Total Cases per 1m Population,4126
2020-03-19,San Marino,death_rate,Death Rate,10
2020-03-19,Lebanon,total_cases,Total Cases,133
2020-03-19,Lebanon,new_cases,New Cases,9
2020-03-19,Lebanon,total_deaths,Total Deaths,4
2020-03-19,Lebanon,new_deaths,NA,NA
2020-03-19,Lebanon,total_recovered,Total Recovered,4
2020-03-19,Lebanon,active_cases,Active Cases,125
2020-03-19,Lebanon,serious_critical,Serious Critical,3
2020-03-19,Lebanon,tot_cases_1m_pop,Total Cases per 1m Population,19
2020-03-19,Lebanon,death_rate,Death Rate,3.01
2020-03-19,South Africa,total_cases,Total Cases,116
2020-03-19,South Africa,new_cases,New Cases,31
2020-03-19,South Africa,total_deaths,Total Deaths,NA
2020-03-19,South Africa,new_deaths,NA,NA
2020-03-19,South Africa,total_recovered,Total Recovered,NA
2020-03-19,South Africa,active_cases,Active Cases,116
2020-03-19,South Africa,serious_critical,Serious Critical,NA
2020-03-19,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-19,South Africa,death_rate,Death Rate,NA
2020-03-19,UAE,total_cases,Total Cases,113
2020-03-19,UAE,new_cases,New Cases,NA
2020-03-19,UAE,total_deaths,Total Deaths,0
2020-03-19,UAE,new_deaths,NA,NA
2020-03-19,UAE,total_recovered,Total Recovered,26
2020-03-19,UAE,active_cases,Active Cases,87
2020-03-19,UAE,serious_critical,Serious Critical,2
2020-03-19,UAE,tot_cases_1m_pop,Total Cases per 1m Population,11
2020-03-19,UAE,death_rate,Death Rate,0
2020-03-19,Armenia,total_cases,Total Cases,110
2020-03-19,Armenia,new_cases,New Cases,32
2020-03-19,Armenia,total_deaths,Total Deaths,0
2020-03-19,Armenia,new_deaths,NA,NA
2020-03-19,Armenia,total_recovered,Total Recovered,1
2020-03-19,Armenia,active_cases,Active Cases,109
2020-03-19,Armenia,serious_critical,Serious Critical,2
2020-03-19,Armenia,tot_cases_1m_pop,Total Cases per 1m Population,37
2020-03-19,Armenia,death_rate,Death Rate,0
2020-03-19,Panama,total_cases,Total Cases,109
2020-03-19,Panama,new_cases,New Cases,40
2020-03-19,Panama,total_deaths,Total Deaths,NA
2020-03-19,Panama,new_deaths,NA,NA
2020-03-19,Panama,total_recovered,Total Recovered,NA
2020-03-19,Panama,active_cases,Active Cases,108
2020-03-19,Panama,serious_critical,Serious Critical,7
2020-03-19,Panama,tot_cases_1m_pop,Total Cases per 1m Population,25
2020-03-19,Panama,death_rate,Death Rate,NA
2020-03-19,Slovakia,total_cases,Total Cases,105
2020-03-19,Slovakia,new_cases,New Cases,8
2020-03-19,Slovakia,total_deaths,Total Deaths,NA
2020-03-19,Slovakia,new_deaths,NA,NA
2020-03-19,Slovakia,total_recovered,Total Recovered,NA
