tstamp,country,observation,obs_ord,count
2020-04-02,Iran,new_deaths,NA,138
2020-04-02,Iran,total_recovered,Total Recovered,15473
2020-04-02,Iran,active_cases,Active Cases,29084
2020-04-02,Iran,serious_critical,Serious Critical,3871
2020-04-02,Iran,tot_cases_1m_pop,Total Cases per 1m Population,567
2020-04-02,Iran,deaths_1m_pop,NA,36
2020-04-02,Iran,reported1st_case,NA,NA
2020-04-02,Iran,death_rate,Death Rate,6.38
2020-04-02,UK,total_cases,Total Cases,29474
2020-04-02,UK,new_cases,New Cases,4324
2020-04-02,UK,total_deaths,Total Deaths,2352
2020-04-02,UK,new_deaths,NA,563
2020-04-02,UK,total_recovered,Total Recovered,135
2020-04-02,UK,active_cases,Active Cases,26987
2020-04-02,UK,serious_critical,Serious Critical,163
2020-04-02,UK,tot_cases_1m_pop,Total Cases per 1m Population,434
2020-04-02,UK,deaths_1m_pop,NA,35
2020-04-02,UK,reported1st_case,NA,NA
2020-04-02,UK,death_rate,Death Rate,7.98
2020-04-02,Switzerland,total_cases,Total Cases,17768
2020-04-02,Switzerland,new_cases,New Cases,1163
2020-04-02,Switzerland,total_deaths,Total Deaths,488
2020-04-02,Switzerland,new_deaths,NA,55
2020-04-02,Switzerland,total_recovered,Total Recovered,2967
2020-04-02,Switzerland,active_cases,Active Cases,14313
2020-04-02,Switzerland,serious_critical,Serious Critical,348
2020-04-02,Switzerland,tot_cases_1m_pop,Total Cases per 1m Population,2053
2020-04-02,Switzerland,deaths_1m_pop,NA,56
2020-04-02,Switzerland,reported1st_case,NA,NA
2020-04-02,Switzerland,death_rate,Death Rate,2.75
2020-04-02,Turkey,total_cases,Total Cases,15679
2020-04-02,Turkey,new_cases,New Cases,2148
2020-04-02,Turkey,total_deaths,Total Deaths,277
2020-04-02,Turkey,new_deaths,NA,63
2020-04-02,Turkey,total_recovered,Total Recovered,333
2020-04-02,Turkey,active_cases,Active Cases,15069
2020-04-02,Turkey,serious_critical,Serious Critical,847
2020-04-02,Turkey,tot_cases_1m_pop,Total Cases per 1m Population,186
2020-04-02,Turkey,deaths_1m_pop,NA,3
2020-04-02,Turkey,reported1st_case,NA,NA
2020-04-02,Turkey,death_rate,Death Rate,1.77
2020-04-02,Belgium,total_cases,Total Cases,13964
2020-04-02,Belgium,new_cases,New Cases,1189
2020-04-02,Belgium,total_deaths,Total Deaths,828
2020-04-02,Belgium,new_deaths,NA,123
2020-04-02,Belgium,total_recovered,Total Recovered,2132
2020-04-02,Belgium,active_cases,Active Cases,11004
2020-04-02,Belgium,serious_critical,Serious Critical,1088
2020-04-02,Belgium,tot_cases_1m_pop,Total Cases per 1m Population,1205
2020-04-02,Belgium,deaths_1m_pop,NA,71
2020-04-02,Belgium,reported1st_case,NA,NA
2020-04-02,Belgium,death_rate,Death Rate,5.93
2020-04-02,Netherlands,total_cases,Total Cases,13614
2020-04-02,Netherlands,new_cases,New Cases,1019
2020-04-02,Netherlands,total_deaths,Total Deaths,1173
2020-04-02,Netherlands,new_deaths,NA,134
2020-04-02,Netherlands,total_recovered,Total Recovered,250
2020-04-02,Netherlands,active_cases,Active Cases,12191
2020-04-02,Netherlands,serious_critical,Serious Critical,1053
2020-04-02,Netherlands,tot_cases_1m_pop,Total Cases per 1m Population,795
2020-04-02,Netherlands,deaths_1m_pop,NA,68
2020-04-02,Netherlands,reported1st_case,NA,NA
2020-04-02,Netherlands,death_rate,Death Rate,8.62
2020-04-02,Austria,total_cases,Total Cases,10668
2020-04-02,Austria,new_cases,New Cases,488
2020-04-02,Austria,total_deaths,Total Deaths,146
2020-04-02,Austria,new_deaths,NA,18
2020-04-02,Austria,total_recovered,Total Recovered,1436
2020-04-02,Austria,active_cases,Active Cases,9086
2020-04-02,Austria,serious_critical,Serious Critical,215
2020-04-02,Austria,tot_cases_1m_pop,Total Cases per 1m Population,1184
2020-04-02,Austria,deaths_1m_pop,NA,16
2020-04-02,Austria,reported1st_case,NA,NA
2020-04-02,Austria,death_rate,Death Rate,1.37
2020-04-02,South Korea,total_cases,Total Cases,9887
2020-04-02,South Korea,new_cases,New Cases,101
2020-04-02,South Korea,total_deaths,Total Deaths,165
2020-04-02,South Korea,new_deaths,NA,3
2020-04-02,South Korea,total_recovered,Total Recovered,5567
2020-04-02,South Korea,active_cases,Active Cases,4155
2020-04-02,South Korea,serious_critical,Serious Critical,55
2020-04-02,South Korea,tot_cases_1m_pop,Total Cases per 1m Population,193
2020-04-02,South Korea,deaths_1m_pop,NA,3
2020-04-02,South Korea,reported1st_case,NA,NA
2020-04-02,South Korea,death_rate,Death Rate,1.67
2020-04-02,Canada,total_cases,Total Cases,9489
2020-04-02,Canada,new_cases,New Cases,877
2020-04-02,Canada,total_deaths,Total Deaths,108
2020-04-02,Canada,new_deaths,NA,7
2020-04-02,Canada,total_recovered,Total Recovered,1445
2020-04-02,Canada,active_cases,Active Cases,7936
2020-04-02,Canada,serious_critical,Serious Critical,120
2020-04-02,Canada,tot_cases_1m_pop,Total Cases per 1m Population,251
2020-04-02,Canada,deaths_1m_pop,NA,3
2020-04-02,Canada,reported1st_case,NA,NA
2020-04-02,Canada,death_rate,Death Rate,1.14
2020-04-02,Portugal,total_cases,Total Cases,8251
2020-04-02,Portugal,new_cases,New Cases,808
2020-04-02,Portugal,total_deaths,Total Deaths,187
2020-04-02,Portugal,new_deaths,NA,27
2020-04-02,Portugal,total_recovered,Total Recovered,43
2020-04-02,Portugal,active_cases,Active Cases,8021
2020-04-02,Portugal,serious_critical,Serious Critical,230
2020-04-02,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,809
2020-04-02,Portugal,deaths_1m_pop,NA,18
2020-04-02,Portugal,reported1st_case,NA,NA
2020-04-02,Portugal,death_rate,Death Rate,2.27
2020-04-02,Israel,total_cases,Total Cases,6092
2020-04-02,Israel,new_cases,New Cases,734
2020-04-02,Israel,total_deaths,Total Deaths,25
2020-04-02,Israel,new_deaths,NA,5
2020-04-02,Israel,total_recovered,Total Recovered,226
2020-04-02,Israel,active_cases,Active Cases,5841
2020-04-02,Israel,serious_critical,Serious Critical,97
2020-04-02,Israel,tot_cases_1m_pop,Total Cases per 1m Population,704
2020-04-02,Israel,deaths_1m_pop,NA,3
2020-04-02,Israel,reported1st_case,NA,NA
2020-04-02,Israel,death_rate,Death Rate,0.41
2020-04-02,Brazil,total_cases,Total Cases,5923
2020-04-02,Brazil,new_cases,New Cases,206
2020-04-02,Brazil,total_deaths,Total Deaths,206
2020-04-02,Brazil,new_deaths,NA,5
2020-04-02,Brazil,total_recovered,Total Recovered,127
2020-04-02,Brazil,active_cases,Active Cases,5590
2020-04-02,Brazil,serious_critical,Serious Critical,296
2020-04-02,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,28
2020-04-02,Brazil,deaths_1m_pop,NA,1
2020-04-02,Brazil,reported1st_case,NA,NA
2020-04-02,Brazil,death_rate,Death Rate,3.48
2020-04-02,Sweden,total_cases,Total Cases,4947
2020-04-02,Sweden,new_cases,New Cases,512
2020-04-02,Sweden,total_deaths,Total Deaths,239
2020-04-02,Sweden,new_deaths,NA,59
2020-04-02,Sweden,total_recovered,Total Recovered,16
2020-04-02,Sweden,active_cases,Active Cases,4692
2020-04-02,Sweden,serious_critical,Serious Critical,393
2020-04-02,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,490
2020-04-02,Sweden,deaths_1m_pop,NA,24
2020-04-02,Sweden,reported1st_case,NA,NA
2020-04-02,Sweden,death_rate,Death Rate,4.83
2020-04-02,Australia,total_cases,Total Cases,4864
2020-04-02,Australia,new_cases,New Cases,101
2020-04-02,Australia,total_deaths,Total Deaths,21
2020-04-02,Australia,new_deaths,NA,1
2020-04-02,Australia,total_recovered,Total Recovered,345
2020-04-02,Australia,active_cases,Active Cases,4498
2020-04-02,Australia,serious_critical,Serious Critical,50
2020-04-02,Australia,tot_cases_1m_pop,Total Cases per 1m Population,191
2020-04-02,Australia,deaths_1m_pop,NA,0.8
2020-04-02,Australia,reported1st_case,NA,NA
2020-04-02,Australia,death_rate,Death Rate,0.43
2020-04-02,Norway,total_cases,Total Cases,4863
2020-04-02,Norway,new_cases,New Cases,222
2020-04-02,Norway,total_deaths,Total Deaths,44
2020-04-02,Norway,new_deaths,NA,5
2020-04-02,Norway,total_recovered,Total Recovered,13
2020-04-02,Norway,active_cases,Active Cases,4806
2020-04-02,Norway,serious_critical,Serious Critical,105
2020-04-02,Norway,tot_cases_1m_pop,Total Cases per 1m Population,897
2020-04-02,Norway,deaths_1m_pop,NA,8
2020-04-02,Norway,reported1st_case,NA,NA
2020-04-02,Norway,death_rate,Death Rate,0.9
2020-04-02,Czech Republic,total_cases,Total Cases,3508
2020-04-02,Czech Republic,new_cases,New Cases,200
2020-04-02,Czech Republic,total_deaths,Total Deaths,39
2020-04-02,Czech Republic,new_deaths,NA,8
2020-04-02,Czech Republic,total_recovered,Total Recovered,61
2020-04-02,Czech Republic,active_cases,Active Cases,3408
2020-04-02,Czech Republic,serious_critical,Serious Critical,70
2020-04-02,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,328
2020-04-02,Czech Republic,deaths_1m_pop,NA,4
2020-04-02,Czech Republic,reported1st_case,NA,NA
2020-04-02,Czech Republic,death_rate,Death Rate,1.11
2020-04-02,Ireland,total_cases,Total Cases,3447
2020-04-02,Ireland,new_cases,New Cases,212
2020-04-02,Ireland,total_deaths,Total Deaths,85
2020-04-02,Ireland,new_deaths,NA,14
2020-04-02,Ireland,total_recovered,Total Recovered,5
2020-04-02,Ireland,active_cases,Active Cases,3357
2020-04-02,Ireland,serious_critical,Serious Critical,103
2020-04-02,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,698
2020-04-02,Ireland,deaths_1m_pop,NA,17
2020-04-02,Ireland,reported1st_case,NA,NA
2020-04-02,Ireland,death_rate,Death Rate,2.47
2020-04-02,Denmark,total_cases,Total Cases,3107
2020-04-02,Denmark,new_cases,New Cases,247
2020-04-02,Denmark,total_deaths,Total Deaths,104
2020-04-02,Denmark,new_deaths,NA,14
2020-04-02,Denmark,total_recovered,Total Recovered,894
2020-04-02,Denmark,active_cases,Active Cases,2109
2020-04-02,Denmark,serious_critical,Serious Critical,145
2020-04-02,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,536
2020-04-02,Denmark,deaths_1m_pop,NA,18
2020-04-02,Denmark,reported1st_case,NA,NA
2020-04-02,Denmark,death_rate,Death Rate,3.35
2020-04-02,Chile,total_cases,Total Cases,3031
2020-04-02,Chile,new_cases,New Cases,293
2020-04-02,Chile,total_deaths,Total Deaths,16
2020-04-02,Chile,new_deaths,NA,4
2020-04-02,Chile,total_recovered,Total Recovered,234
2020-04-02,Chile,active_cases,Active Cases,2781
2020-04-02,Chile,serious_critical,Serious Critical,31
2020-04-02,Chile,tot_cases_1m_pop,Total Cases per 1m Population,159
2020-04-02,Chile,deaths_1m_pop,NA,0.8
2020-04-02,Chile,reported1st_case,NA,NA
2020-04-02,Chile,death_rate,Death Rate,0.53
2020-04-02,Malaysia,total_cases,Total Cases,2908
2020-04-02,Malaysia,new_cases,New Cases,142
2020-04-02,Malaysia,total_deaths,Total Deaths,45
2020-04-02,Malaysia,new_deaths,NA,2
2020-04-02,Malaysia,total_recovered,Total Recovered,645
2020-04-02,Malaysia,active_cases,Active Cases,2218
2020-04-02,Malaysia,serious_critical,Serious Critical,102
2020-04-02,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,90
2020-04-02,Malaysia,deaths_1m_pop,NA,1
2020-04-02,Malaysia,reported1st_case,NA,NA
2020-04-02,Malaysia,death_rate,Death Rate,1.55
2020-04-02,Russia,total_cases,Total Cases,2777
2020-04-02,Russia,new_cases,New Cases,440
2020-04-02,Russia,total_deaths,Total Deaths,24
2020-04-02,Russia,new_deaths,NA,7
2020-04-02,Russia,total_recovered,Total Recovered,190
2020-04-02,Russia,active_cases,Active Cases,2563
2020-04-02,Russia,serious_critical,Serious Critical,8
2020-04-02,Russia,tot_cases_1m_pop,Total Cases per 1m Population,19
2020-04-02,Russia,deaths_1m_pop,NA,0.2
2020-04-02,Russia,reported1st_case,NA,NA
2020-04-02,Russia,death_rate,Death Rate,0.86
2020-04-02,Ecuador,total_cases,Total Cases,2748
2020-04-02,Ecuador,new_cases,New Cases,446
2020-04-02,Ecuador,total_deaths,Total Deaths,93
2020-04-02,Ecuador,new_deaths,NA,14
2020-04-02,Ecuador,total_recovered,Total Recovered,58
2020-04-02,Ecuador,active_cases,Active Cases,2597
2020-04-02,Ecuador,serious_critical,Serious Critical,100
2020-04-02,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,156
2020-04-02,Ecuador,deaths_1m_pop,NA,5
2020-04-02,Ecuador,reported1st_case,NA,NA
2020-04-02,Ecuador,death_rate,Death Rate,3.38
2020-04-02,Poland,total_cases,Total Cases,2554
2020-04-02,Poland,new_cases,New Cases,243
2020-04-02,Poland,total_deaths,Total Deaths,43
2020-04-02,Poland,new_deaths,NA,10
2020-04-02,Poland,total_recovered,Total Recovered,7
2020-04-02,Poland,active_cases,Active Cases,2504
2020-04-02,Poland,serious_critical,Serious Critical,50
2020-04-02,Poland,tot_cases_1m_pop,Total Cases per 1m Population,67
2020-04-02,Poland,deaths_1m_pop,NA,1
2020-04-02,Poland,reported1st_case,NA,NA
2020-04-02,Poland,death_rate,Death Rate,1.68
2020-04-02,Romania,total_cases,Total Cases,2460
2020-04-02,Romania,new_cases,New Cases,215
2020-04-02,Romania,total_deaths,Total Deaths,92
2020-04-02,Romania,new_deaths,NA,10
2020-04-02,Romania,total_recovered,Total Recovered,252
2020-04-02,Romania,active_cases,Active Cases,2116
2020-04-02,Romania,serious_critical,Serious Critical,57
2020-04-02,Romania,tot_cases_1m_pop,Total Cases per 1m Population,128
2020-04-02,Romania,deaths_1m_pop,NA,5
2020-04-02,Romania,reported1st_case,NA,NA
2020-04-02,Romania,death_rate,Death Rate,3.74
2020-04-02,Luxembourg,total_cases,Total Cases,2319
2020-04-02,Luxembourg,new_cases,New Cases,141
2020-04-02,Luxembourg,total_deaths,Total Deaths,29
2020-04-02,Luxembourg,new_deaths,NA,6
2020-04-02,Luxembourg,total_recovered,Total Recovered,80
2020-04-02,Luxembourg,active_cases,Active Cases,2210
2020-04-02,Luxembourg,serious_critical,Serious Critical,31
2020-04-02,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,3705
2020-04-02,Luxembourg,deaths_1m_pop,NA,46
2020-04-02,Luxembourg,reported1st_case,NA,NA
2020-04-02,Luxembourg,death_rate,Death Rate,1.25
2020-04-02,Philippines,total_cases,Total Cases,2311
2020-04-02,Philippines,new_cases,New Cases,227
2020-04-02,Philippines,total_deaths,Total Deaths,96
2020-04-02,Philippines,new_deaths,NA,8
2020-04-02,Philippines,total_recovered,Total Recovered,50
2020-04-02,Philippines,active_cases,Active Cases,2165
2020-04-02,Philippines,serious_critical,Serious Critical,1
2020-04-02,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,21
2020-04-02,Philippines,deaths_1m_pop,NA,0.9
2020-04-02,Philippines,reported1st_case,NA,NA
2020-04-02,Philippines,death_rate,Death Rate,4.15
2020-04-02,Japan,total_cases,Total Cases,2178
2020-04-02,Japan,new_cases,New Cases,NA
2020-04-02,Japan,total_deaths,Total Deaths,57
2020-04-02,Japan,new_deaths,NA,NA
2020-04-02,Japan,total_recovered,Total Recovered,472
2020-04-02,Japan,active_cases,Active Cases,1649
2020-04-02,Japan,serious_critical,Serious Critical,69
2020-04-02,Japan,tot_cases_1m_pop,Total Cases per 1m Population,17
2020-04-02,Japan,deaths_1m_pop,NA,0.5
2020-04-02,Japan,reported1st_case,NA,NA
2020-04-02,Japan,death_rate,Death Rate,2.62
2020-04-02,Pakistan,total_cases,Total Cases,2118
2020-04-02,Pakistan,new_cases,New Cases,180
2020-04-02,Pakistan,total_deaths,Total Deaths,27
2020-04-02,Pakistan,new_deaths,NA,1
2020-04-02,Pakistan,total_recovered,Total Recovered,94
2020-04-02,Pakistan,active_cases,Active Cases,1997
2020-04-02,Pakistan,serious_critical,Serious Critical,12
2020-04-02,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,10
2020-04-02,Pakistan,deaths_1m_pop,NA,0.1
2020-04-02,Pakistan,reported1st_case,NA,NA
2020-04-02,Pakistan,death_rate,Death Rate,1.27
2020-04-02,India,total_cases,Total Cases,1998
2020-04-02,India,new_cases,New Cases,601
2020-04-02,India,total_deaths,Total Deaths,58
2020-04-02,India,new_deaths,NA,23
2020-04-02,India,total_recovered,Total Recovered,148
2020-04-02,India,active_cases,Active Cases,1792
2020-04-02,India,serious_critical,Serious Critical,NA
2020-04-02,India,tot_cases_1m_pop,Total Cases per 1m Population,1
2020-04-02,India,deaths_1m_pop,NA,0.04
2020-04-02,India,reported1st_case,NA,NA
2020-04-02,India,death_rate,Death Rate,2.9
2020-04-02,Thailand,total_cases,Total Cases,1771
2020-04-02,Thailand,new_cases,New Cases,120
2020-04-02,Thailand,total_deaths,Total Deaths,12
2020-04-02,Thailand,new_deaths,NA,2
2020-04-02,Thailand,total_recovered,Total Recovered,505
2020-04-02,Thailand,active_cases,Active Cases,1254
2020-04-02,Thailand,serious_critical,Serious Critical,23
2020-04-02,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,25
2020-04-02,Thailand,deaths_1m_pop,NA,0.2
2020-04-02,Thailand,reported1st_case,NA,NA
2020-04-02,Thailand,death_rate,Death Rate,0.68
2020-04-02,Saudi Arabia,total_cases,Total Cases,1720
2020-04-02,Saudi Arabia,new_cases,New Cases,157
2020-04-02,Saudi Arabia,total_deaths,Total Deaths,16
2020-04-02,Saudi Arabia,new_deaths,NA,6
2020-04-02,Saudi Arabia,total_recovered,Total Recovered,264
2020-04-02,Saudi Arabia,active_cases,Active Cases,1440
2020-04-02,Saudi Arabia,serious_critical,Serious Critical,31
2020-04-02,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,49
2020-04-02,Saudi Arabia,deaths_1m_pop,NA,0.5
2020-04-02,Saudi Arabia,reported1st_case,NA,NA
2020-04-02,Saudi Arabia,death_rate,Death Rate,0.93
2020-04-02,Indonesia,total_cases,Total Cases,1677
2020-04-02,Indonesia,new_cases,New Cases,149
2020-04-02,Indonesia,total_deaths,Total Deaths,157
2020-04-02,Indonesia,new_deaths,NA,21
2020-04-02,Indonesia,total_recovered,Total Recovered,103
2020-04-02,Indonesia,active_cases,Active Cases,1417
2020-04-02,Indonesia,serious_critical,Serious Critical,NA
2020-04-02,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,6
2020-04-02,Indonesia,deaths_1m_pop,NA,0.6
2020-04-02,Indonesia,reported1st_case,NA,NA
2020-04-02,Indonesia,death_rate,Death Rate,9.36
2020-04-02,Finland,total_cases,Total Cases,1446
2020-04-02,Finland,new_cases,New Cases,28
2020-04-02,Finland,total_deaths,Total Deaths,17
2020-04-02,Finland,new_deaths,NA,NA
2020-04-02,Finland,total_recovered,Total Recovered,10
2020-04-02,Finland,active_cases,Active Cases,1419
2020-04-02,Finland,serious_critical,Serious Critical,62
2020-04-02,Finland,tot_cases_1m_pop,Total Cases per 1m Population,261
2020-04-02,Finland,deaths_1m_pop,NA,3
2020-04-02,Finland,reported1st_case,NA,NA
2020-04-02,Finland,death_rate,Death Rate,1.18
2020-04-02,Greece,total_cases,Total Cases,1415
2020-04-02,Greece,new_cases,New Cases,101
2020-04-02,Greece,total_deaths,Total Deaths,50
2020-04-02,Greece,new_deaths,NA,1
2020-04-02,Greece,total_recovered,Total Recovered,52
2020-04-02,Greece,active_cases,Active Cases,1313
2020-04-02,Greece,serious_critical,Serious Critical,90
2020-04-02,Greece,tot_cases_1m_pop,Total Cases per 1m Population,136
2020-04-02,Greece,deaths_1m_pop,NA,5
2020-04-02,Greece,reported1st_case,NA,NA
2020-04-02,Greece,death_rate,Death Rate,3.53
2020-04-02,South Africa,total_cases,Total Cases,1380
2020-04-02,South Africa,new_cases,New Cases,27
2020-04-02,South Africa,total_deaths,Total Deaths,5
2020-04-02,South Africa,new_deaths,NA,NA
2020-04-02,South Africa,total_recovered,Total Recovered,50
2020-04-02,South Africa,active_cases,Active Cases,1325
2020-04-02,South Africa,serious_critical,Serious Critical,7
2020-04-02,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,23
2020-04-02,South Africa,deaths_1m_pop,NA,0.08
2020-04-02,South Africa,reported1st_case,NA,NA
2020-04-02,South Africa,death_rate,Death Rate,0.36
2020-04-02,Peru,total_cases,Total Cases,1323
2020-04-02,Peru,new_cases,New Cases,258
2020-04-02,Peru,total_deaths,Total Deaths,38
2020-04-02,Peru,new_deaths,NA,8
2020-04-02,Peru,total_recovered,Total Recovered,394
2020-04-02,Peru,active_cases,Active Cases,891
2020-04-02,Peru,serious_critical,Serious Critical,49
2020-04-02,Peru,tot_cases_1m_pop,Total Cases per 1m Population,40
2020-04-02,Peru,deaths_1m_pop,NA,1
2020-04-02,Peru,reported1st_case,NA,NA
2020-04-02,Peru,death_rate,Death Rate,2.87
2020-04-02,Dominican Republic,total_cases,Total Cases,1284
2020-04-02,Dominican Republic,new_cases,New Cases,175
2020-04-02,Dominican Republic,total_deaths,Total Deaths,57
2020-04-02,Dominican Republic,new_deaths,NA,6
2020-04-02,Dominican Republic,total_recovered,Total Recovered,9
2020-04-02,Dominican Republic,active_cases,Active Cases,1218
2020-04-02,Dominican Republic,serious_critical,Serious Critical,NA
2020-04-02,Dominican Republic,tot_cases_1m_pop,Total Cases per 1m Population,118
2020-04-02,Dominican Republic,deaths_1m_pop,NA,5
2020-04-02,Dominican Republic,reported1st_case,NA,NA
2020-04-02,Dominican Republic,death_rate,Death Rate,4.44
2020-04-02,Iceland,total_cases,Total Cases,1220
2020-04-02,Iceland,new_cases,New Cases,85
2020-04-02,Iceland,total_deaths,Total Deaths,2
2020-04-02,Iceland,new_deaths,NA,NA
2020-04-02,Iceland,total_recovered,Total Recovered,225
2020-04-02,Iceland,active_cases,Active Cases,993
2020-04-02,Iceland,serious_critical,Serious Critical,12
2020-04-02,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,3575
2020-04-02,Iceland,deaths_1m_pop,NA,6
2020-04-02,Iceland,reported1st_case,NA,NA
2020-04-02,Iceland,death_rate,Death Rate,0.16
2020-04-02,Mexico,total_cases,Total Cases,1215
2020-04-02,Mexico,new_cases,New Cases,121
2020-04-02,Mexico,total_deaths,Total Deaths,29
2020-04-02,Mexico,new_deaths,NA,1
2020-04-02,Mexico,total_recovered,Total Recovered,35
2020-04-02,Mexico,active_cases,Active Cases,1151
2020-04-02,Mexico,serious_critical,Serious Critical,1
2020-04-02,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,9
2020-04-02,Mexico,deaths_1m_pop,NA,0.2
2020-04-02,Mexico,reported1st_case,NA,NA
2020-04-02,Mexico,death_rate,Death Rate,2.39
2020-04-02,Panama,total_cases,Total Cases,1181
2020-04-02,Panama,new_cases,New Cases,NA
2020-04-02,Panama,total_deaths,Total Deaths,30
2020-04-02,Panama,new_deaths,NA,NA
2020-04-02,Panama,total_recovered,Total Recovered,9
2020-04-02,Panama,active_cases,Active Cases,1142
2020-04-02,Panama,serious_critical,Serious Critical,50
2020-04-02,Panama,tot_cases_1m_pop,Total Cases per 1m Population,274
2020-04-02,Panama,deaths_1m_pop,NA,7
2020-04-02,Panama,reported1st_case,NA,NA
2020-04-02,Panama,death_rate,Death Rate,2.54
2020-04-02,Colombia,total_cases,Total Cases,1065
2020-04-02,Colombia,new_cases,New Cases,159
2020-04-02,Colombia,total_deaths,Total Deaths,17
2020-04-02,Colombia,new_deaths,NA,1
2020-04-02,Colombia,total_recovered,Total Recovered,39
2020-04-02,Colombia,active_cases,Active Cases,1009
2020-04-02,Colombia,serious_critical,Serious Critical,47
2020-04-02,Colombia,tot_cases_1m_pop,Total Cases per 1m Population,21
2020-04-02,Colombia,deaths_1m_pop,NA,0.3
2020-04-02,Colombia,reported1st_case,NA,NA
2020-04-02,Colombia,death_rate,Death Rate,1.6
2020-04-02,Serbia,total_cases,Total Cases,1060
2020-04-02,Serbia,new_cases,New Cases,160
2020-04-02,Serbia,total_deaths,Total Deaths,28
2020-04-02,Serbia,new_deaths,NA,5
2020-04-02,Serbia,total_recovered,Total Recovered,42
2020-04-02,Serbia,active_cases,Active Cases,990
2020-04-02,Serbia,serious_critical,Serious Critical,62
2020-04-02,Serbia,tot_cases_1m_pop,Total Cases per 1m Population,121
2020-04-02,Serbia,deaths_1m_pop,NA,3
2020-04-02,Serbia,reported1st_case,NA,NA
2020-04-02,Serbia,death_rate,Death Rate,2.64
2020-04-02,Argentina,total_cases,Total Cases,1054
