tstamp,country,observation,obs_ord,count
2020-04-01,Norway,reported1st_case,NA,NA
2020-04-01,Norway,death_rate,Death Rate,0.84
2020-04-01,Australia,total_cases,Total Cases,4561
2020-04-01,Australia,new_cases,New Cases,101
2020-04-01,Australia,total_deaths,Total Deaths,19
2020-04-01,Australia,new_deaths,NA,NA
2020-04-01,Australia,total_recovered,Total Recovered,337
2020-04-01,Australia,active_cases,Active Cases,4205
2020-04-01,Australia,serious_critical,Serious Critical,28
2020-04-01,Australia,tot_cases_1m_pop,Total Cases per 1m Population,179
2020-04-01,Australia,deaths_1m_pop,NA,0.7
2020-04-01,Australia,reported1st_case,NA,NA
2020-04-01,Australia,death_rate,Death Rate,0.42
2020-04-01,Sweden,total_cases,Total Cases,4435
2020-04-01,Sweden,new_cases,New Cases,407
2020-04-01,Sweden,total_deaths,Total Deaths,180
2020-04-01,Sweden,new_deaths,NA,34
2020-04-01,Sweden,total_recovered,Total Recovered,16
2020-04-01,Sweden,active_cases,Active Cases,4239
2020-04-01,Sweden,serious_critical,Serious Critical,358
2020-04-01,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,439
2020-04-01,Sweden,deaths_1m_pop,NA,18
2020-04-01,Sweden,reported1st_case,NA,NA
2020-04-01,Sweden,death_rate,Death Rate,4.06
2020-04-01,Czech Republic,total_cases,Total Cases,3257
2020-04-01,Czech Republic,new_cases,New Cases,256
2020-04-01,Czech Republic,total_deaths,Total Deaths,31
2020-04-01,Czech Republic,new_deaths,NA,8
2020-04-01,Czech Republic,total_recovered,Total Recovered,45
2020-04-01,Czech Republic,active_cases,Active Cases,3181
2020-04-01,Czech Republic,serious_critical,Serious Critical,64
2020-04-01,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,304
2020-04-01,Czech Republic,deaths_1m_pop,NA,3
2020-04-01,Czech Republic,reported1st_case,NA,NA
2020-04-01,Czech Republic,death_rate,Death Rate,0.95
2020-04-01,Ireland,total_cases,Total Cases,3235
2020-04-01,Ireland,new_cases,New Cases,325
2020-04-01,Ireland,total_deaths,Total Deaths,71
2020-04-01,Ireland,new_deaths,NA,17
2020-04-01,Ireland,total_recovered,Total Recovered,5
2020-04-01,Ireland,active_cases,Active Cases,3159
2020-04-01,Ireland,serious_critical,Serious Critical,103
2020-04-01,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,655
2020-04-01,Ireland,deaths_1m_pop,NA,14
2020-04-01,Ireland,reported1st_case,NA,NA
2020-04-01,Ireland,death_rate,Death Rate,2.19
2020-04-01,Denmark,total_cases,Total Cases,2860
2020-04-01,Denmark,new_cases,New Cases,283
2020-04-01,Denmark,total_deaths,Total Deaths,90
2020-04-01,Denmark,new_deaths,NA,13
2020-04-01,Denmark,total_recovered,Total Recovered,1
2020-04-01,Denmark,active_cases,Active Cases,2769
2020-04-01,Denmark,serious_critical,Serious Critical,145
2020-04-01,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,494
2020-04-01,Denmark,deaths_1m_pop,NA,16
2020-04-01,Denmark,reported1st_case,NA,NA
2020-04-01,Denmark,death_rate,Death Rate,3.15
2020-04-01,Malaysia,total_cases,Total Cases,2766
2020-04-01,Malaysia,new_cases,New Cases,140
2020-04-01,Malaysia,total_deaths,Total Deaths,43
2020-04-01,Malaysia,new_deaths,NA,6
2020-04-01,Malaysia,total_recovered,Total Recovered,537
2020-04-01,Malaysia,active_cases,Active Cases,2186
2020-04-01,Malaysia,serious_critical,Serious Critical,94
2020-04-01,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,85
2020-04-01,Malaysia,deaths_1m_pop,NA,1
2020-04-01,Malaysia,reported1st_case,NA,NA
2020-04-01,Malaysia,death_rate,Death Rate,1.55
2020-04-01,Chile,total_cases,Total Cases,2738
2020-04-01,Chile,new_cases,New Cases,289
2020-04-01,Chile,total_deaths,Total Deaths,12
2020-04-01,Chile,new_deaths,NA,4
2020-04-01,Chile,total_recovered,Total Recovered,156
2020-04-01,Chile,active_cases,Active Cases,2570
2020-04-01,Chile,serious_critical,Serious Critical,14
2020-04-01,Chile,tot_cases_1m_pop,Total Cases per 1m Population,143
2020-04-01,Chile,deaths_1m_pop,NA,0.6
2020-04-01,Chile,reported1st_case,NA,NA
2020-04-01,Chile,death_rate,Death Rate,0.44
2020-04-01,Russia,total_cases,Total Cases,2337
2020-04-01,Russia,new_cases,New Cases,501
2020-04-01,Russia,total_deaths,Total Deaths,17
2020-04-01,Russia,new_deaths,NA,8
2020-04-01,Russia,total_recovered,Total Recovered,121
2020-04-01,Russia,active_cases,Active Cases,2199
2020-04-01,Russia,serious_critical,Serious Critical,8
2020-04-01,Russia,tot_cases_1m_pop,Total Cases per 1m Population,16
2020-04-01,Russia,deaths_1m_pop,NA,0.1
2020-04-01,Russia,reported1st_case,NA,NA
2020-04-01,Russia,death_rate,Death Rate,0.73
2020-04-01,Poland,total_cases,Total Cases,2311
2020-04-01,Poland,new_cases,New Cases,256
2020-04-01,Poland,total_deaths,Total Deaths,33
2020-04-01,Poland,new_deaths,NA,2
2020-04-01,Poland,total_recovered,Total Recovered,7
2020-04-01,Poland,active_cases,Active Cases,2271
2020-04-01,Poland,serious_critical,Serious Critical,50
2020-04-01,Poland,tot_cases_1m_pop,Total Cases per 1m Population,61
2020-04-01,Poland,deaths_1m_pop,NA,0.9
2020-04-01,Poland,reported1st_case,NA,NA
2020-04-01,Poland,death_rate,Death Rate,1.43
2020-04-01,Romania,total_cases,Total Cases,2245
2020-04-01,Romania,new_cases,New Cases,136
2020-04-01,Romania,total_deaths,Total Deaths,82
2020-04-01,Romania,new_deaths,NA,17
2020-04-01,Romania,total_recovered,Total Recovered,220
2020-04-01,Romania,active_cases,Active Cases,1943
2020-04-01,Romania,serious_critical,Serious Critical,62
2020-04-01,Romania,tot_cases_1m_pop,Total Cases per 1m Population,117
2020-04-01,Romania,deaths_1m_pop,NA,4
2020-04-01,Romania,reported1st_case,NA,NA
2020-04-01,Romania,death_rate,Death Rate,3.65
2020-04-01,Ecuador,total_cases,Total Cases,2240
2020-04-01,Ecuador,new_cases,New Cases,274
2020-04-01,Ecuador,total_deaths,Total Deaths,75
2020-04-01,Ecuador,new_deaths,NA,13
2020-04-01,Ecuador,total_recovered,Total Recovered,54
2020-04-01,Ecuador,active_cases,Active Cases,2111
2020-04-01,Ecuador,serious_critical,Serious Critical,100
2020-04-01,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,127
2020-04-01,Ecuador,deaths_1m_pop,NA,4
2020-04-01,Ecuador,reported1st_case,NA,NA
2020-04-01,Ecuador,death_rate,Death Rate,3.35
2020-04-01,Luxembourg,total_cases,Total Cases,2178
2020-04-01,Luxembourg,new_cases,New Cases,190
2020-04-01,Luxembourg,total_deaths,Total Deaths,23
2020-04-01,Luxembourg,new_deaths,NA,1
2020-04-01,Luxembourg,total_recovered,Total Recovered,80
2020-04-01,Luxembourg,active_cases,Active Cases,2075
2020-04-01,Luxembourg,serious_critical,Serious Critical,31
2020-04-01,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,3479
2020-04-01,Luxembourg,deaths_1m_pop,NA,37
2020-04-01,Luxembourg,reported1st_case,NA,NA
2020-04-01,Luxembourg,death_rate,Death Rate,1.06
2020-04-01,Philippines,total_cases,Total Cases,2084
2020-04-01,Philippines,new_cases,New Cases,538
2020-04-01,Philippines,total_deaths,Total Deaths,88
2020-04-01,Philippines,new_deaths,NA,10
2020-04-01,Philippines,total_recovered,Total Recovered,49
2020-04-01,Philippines,active_cases,Active Cases,1947
2020-04-01,Philippines,serious_critical,Serious Critical,1
2020-04-01,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,19
2020-04-01,Philippines,deaths_1m_pop,NA,0.8
2020-04-01,Philippines,reported1st_case,NA,NA
2020-04-01,Philippines,death_rate,Death Rate,4.22
2020-04-01,Japan,total_cases,Total Cases,1953
2020-04-01,Japan,new_cases,New Cases,NA
2020-04-01,Japan,total_deaths,Total Deaths,56
2020-04-01,Japan,new_deaths,NA,NA
2020-04-01,Japan,total_recovered,Total Recovered,424
2020-04-01,Japan,active_cases,Active Cases,1473
2020-04-01,Japan,serious_critical,Serious Critical,56
2020-04-01,Japan,tot_cases_1m_pop,Total Cases per 1m Population,15
2020-04-01,Japan,deaths_1m_pop,NA,0.4
2020-04-01,Japan,reported1st_case,NA,NA
2020-04-01,Japan,death_rate,Death Rate,2.87
2020-04-01,Pakistan,total_cases,Total Cases,1938
2020-04-01,Pakistan,new_cases,New Cases,221
2020-04-01,Pakistan,total_deaths,Total Deaths,26
2020-04-01,Pakistan,new_deaths,NA,5
2020-04-01,Pakistan,total_recovered,Total Recovered,76
2020-04-01,Pakistan,active_cases,Active Cases,1836
2020-04-01,Pakistan,serious_critical,Serious Critical,12
2020-04-01,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,9
2020-04-01,Pakistan,deaths_1m_pop,NA,0.1
2020-04-01,Pakistan,reported1st_case,NA,NA
2020-04-01,Pakistan,death_rate,Death Rate,1.34
2020-04-01,Thailand,total_cases,Total Cases,1651
2020-04-01,Thailand,new_cases,New Cases,127
2020-04-01,Thailand,total_deaths,Total Deaths,10
2020-04-01,Thailand,new_deaths,NA,1
2020-04-01,Thailand,total_recovered,Total Recovered,342
2020-04-01,Thailand,active_cases,Active Cases,1299
2020-04-01,Thailand,serious_critical,Serious Critical,23
2020-04-01,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,24
2020-04-01,Thailand,deaths_1m_pop,NA,0.1
2020-04-01,Thailand,reported1st_case,NA,NA
2020-04-01,Thailand,death_rate,Death Rate,0.61
2020-04-01,Saudi Arabia,total_cases,Total Cases,1563
2020-04-01,Saudi Arabia,new_cases,New Cases,110
2020-04-01,Saudi Arabia,total_deaths,Total Deaths,10
2020-04-01,Saudi Arabia,new_deaths,NA,2
2020-04-01,Saudi Arabia,total_recovered,Total Recovered,165
2020-04-01,Saudi Arabia,active_cases,Active Cases,1388
2020-04-01,Saudi Arabia,serious_critical,Serious Critical,31
2020-04-01,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,45
2020-04-01,Saudi Arabia,deaths_1m_pop,NA,0.3
2020-04-01,Saudi Arabia,reported1st_case,NA,NA
2020-04-01,Saudi Arabia,death_rate,Death Rate,0.64
2020-04-01,Indonesia,total_cases,Total Cases,1528
2020-04-01,Indonesia,new_cases,New Cases,114
2020-04-01,Indonesia,total_deaths,Total Deaths,136
2020-04-01,Indonesia,new_deaths,NA,14
2020-04-01,Indonesia,total_recovered,Total Recovered,81
2020-04-01,Indonesia,active_cases,Active Cases,1311
2020-04-01,Indonesia,serious_critical,Serious Critical,NA
2020-04-01,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,6
2020-04-01,Indonesia,deaths_1m_pop,NA,0.5
2020-04-01,Indonesia,reported1st_case,NA,NA
2020-04-01,Indonesia,death_rate,Death Rate,8.9
2020-04-01,Finland,total_cases,Total Cases,1418
2020-04-01,Finland,new_cases,New Cases,66
2020-04-01,Finland,total_deaths,Total Deaths,17
2020-04-01,Finland,new_deaths,NA,4
2020-04-01,Finland,total_recovered,Total Recovered,10
2020-04-01,Finland,active_cases,Active Cases,1391
2020-04-01,Finland,serious_critical,Serious Critical,56
2020-04-01,Finland,tot_cases_1m_pop,Total Cases per 1m Population,256
2020-04-01,Finland,deaths_1m_pop,NA,3
2020-04-01,Finland,reported1st_case,NA,NA
2020-04-01,Finland,death_rate,Death Rate,1.2
2020-04-01,India,total_cases,Total Cases,1397
2020-04-01,India,new_cases,New Cases,146
2020-04-01,India,total_deaths,Total Deaths,35
2020-04-01,India,new_deaths,NA,3
2020-04-01,India,total_recovered,Total Recovered,123
2020-04-01,India,active_cases,Active Cases,1239
2020-04-01,India,serious_critical,Serious Critical,NA
2020-04-01,India,tot_cases_1m_pop,Total Cases per 1m Population,1
2020-04-01,India,deaths_1m_pop,NA,0.03
2020-04-01,India,reported1st_case,NA,NA
2020-04-01,India,death_rate,Death Rate,2.51
2020-04-01,South Africa,total_cases,Total Cases,1353
2020-04-01,South Africa,new_cases,New Cases,27
2020-04-01,South Africa,total_deaths,Total Deaths,3
2020-04-01,South Africa,new_deaths,NA,NA
2020-04-01,South Africa,total_recovered,Total Recovered,31
2020-04-01,South Africa,active_cases,Active Cases,1319
2020-04-01,South Africa,serious_critical,Serious Critical,7
2020-04-01,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,23
2020-04-01,South Africa,deaths_1m_pop,NA,0.05
2020-04-01,South Africa,reported1st_case,NA,NA
2020-04-01,South Africa,death_rate,Death Rate,0.22
2020-04-01,Greece,total_cases,Total Cases,1314
2020-04-01,Greece,new_cases,New Cases,102
2020-04-01,Greece,total_deaths,Total Deaths,49
2020-04-01,Greece,new_deaths,NA,3
2020-04-01,Greece,total_recovered,Total Recovered,52
2020-04-01,Greece,active_cases,Active Cases,1213
2020-04-01,Greece,serious_critical,Serious Critical,72
2020-04-01,Greece,tot_cases_1m_pop,Total Cases per 1m Population,126
2020-04-01,Greece,deaths_1m_pop,NA,5
2020-04-01,Greece,reported1st_case,NA,NA
2020-04-01,Greece,death_rate,Death Rate,3.73
2020-04-01,Iceland,total_cases,Total Cases,1135
2020-04-01,Iceland,new_cases,New Cases,49
2020-04-01,Iceland,total_deaths,Total Deaths,2
2020-04-01,Iceland,new_deaths,NA,NA
2020-04-01,Iceland,total_recovered,Total Recovered,198
2020-04-01,Iceland,active_cases,Active Cases,935
2020-04-01,Iceland,serious_critical,Serious Critical,11
2020-04-01,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,3326
2020-04-01,Iceland,deaths_1m_pop,NA,6
2020-04-01,Iceland,reported1st_case,NA,NA
2020-04-01,Iceland,death_rate,Death Rate,0.18
2020-04-01,Dominican Republic,total_cases,Total Cases,1109
2020-04-01,Dominican Republic,new_cases,New Cases,208
2020-04-01,Dominican Republic,total_deaths,Total Deaths,51
2020-04-01,Dominican Republic,new_deaths,NA,9
2020-04-01,Dominican Republic,total_recovered,Total Recovered,5
2020-04-01,Dominican Republic,active_cases,Active Cases,1053
2020-04-01,Dominican Republic,serious_critical,Serious Critical,NA
2020-04-01,Dominican Republic,tot_cases_1m_pop,Total Cases per 1m Population,102
2020-04-01,Dominican Republic,deaths_1m_pop,NA,5
2020-04-01,Dominican Republic,reported1st_case,NA,NA
2020-04-01,Dominican Republic,death_rate,Death Rate,4.6
2020-04-01,Mexico,total_cases,Total Cases,1094
2020-04-01,Mexico,new_cases,New Cases,101
2020-04-01,Mexico,total_deaths,Total Deaths,28
2020-04-01,Mexico,new_deaths,NA,8
2020-04-01,Mexico,total_recovered,Total Recovered,35
2020-04-01,Mexico,active_cases,Active Cases,1031
2020-04-01,Mexico,serious_critical,Serious Critical,1
2020-04-01,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,8
2020-04-01,Mexico,deaths_1m_pop,NA,0.2
2020-04-01,Mexico,reported1st_case,NA,NA
2020-04-01,Mexico,death_rate,Death Rate,2.56
2020-04-01,Panama,total_cases,Total Cases,1075
2020-04-01,Panama,new_cases,New Cases,NA
2020-04-01,Panama,total_deaths,Total Deaths,27
2020-04-01,Panama,new_deaths,NA,NA
2020-04-01,Panama,total_recovered,Total Recovered,9
2020-04-01,Panama,active_cases,Active Cases,1039
2020-04-01,Panama,serious_critical,Serious Critical,43
2020-04-01,Panama,tot_cases_1m_pop,Total Cases per 1m Population,249
2020-04-01,Panama,deaths_1m_pop,NA,6
2020-04-01,Panama,reported1st_case,NA,NA
2020-04-01,Panama,death_rate,Death Rate,2.51
2020-04-01,Peru,total_cases,Total Cases,1065
2020-04-01,Peru,new_cases,New Cases,115
2020-04-01,Peru,total_deaths,Total Deaths,30
2020-04-01,Peru,new_deaths,NA,6
2020-04-01,Peru,total_recovered,Total Recovered,394
2020-04-01,Peru,active_cases,Active Cases,641
2020-04-01,Peru,serious_critical,Serious Critical,49
2020-04-01,Peru,tot_cases_1m_pop,Total Cases per 1m Population,32
2020-04-01,Peru,deaths_1m_pop,NA,0.9
2020-04-01,Peru,reported1st_case,NA,NA
2020-04-01,Peru,death_rate,Death Rate,2.82
2020-04-01,Argentina,total_cases,Total Cases,966
2020-04-01,Argentina,new_cases,New Cases,146
2020-04-01,Argentina,total_deaths,Total Deaths,26
2020-04-01,Argentina,new_deaths,NA,3
2020-04-01,Argentina,total_recovered,Total Recovered,240
2020-04-01,Argentina,active_cases,Active Cases,700
2020-04-01,Argentina,serious_critical,Serious Critical,NA
2020-04-01,Argentina,tot_cases_1m_pop,Total Cases per 1m Population,21
2020-04-01,Argentina,deaths_1m_pop,NA,0.6
2020-04-01,Argentina,reported1st_case,NA,NA
2020-04-01,Argentina,death_rate,Death Rate,2.69
2020-04-01,Singapore,total_cases,Total Cases,926
2020-04-01,Singapore,new_cases,New Cases,47
2020-04-01,Singapore,total_deaths,Total Deaths,3
2020-04-01,Singapore,new_deaths,NA,NA
2020-04-01,Singapore,total_recovered,Total Recovered,240
2020-04-01,Singapore,active_cases,Active Cases,683
2020-04-01,Singapore,serious_critical,Serious Critical,22
2020-04-01,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,158
2020-04-01,Singapore,deaths_1m_pop,NA,0.5
2020-04-01,Singapore,reported1st_case,NA,NA
2020-04-01,Singapore,death_rate,Death Rate,0.32
2020-04-01,Colombia,total_cases,Total Cases,906
