tstamp,country,observation,obs_ord,count
2020-03-30,UK,death_rate,Death Rate,6.29
2020-03-30,Switzerland,total_cases,Total Cases,14829
2020-03-30,Switzerland,new_cases,New Cases,753
2020-03-30,Switzerland,total_deaths,Total Deaths,300
2020-03-30,Switzerland,new_deaths,NA,36
2020-03-30,Switzerland,total_recovered,Total Recovered,1595
2020-03-30,Switzerland,active_cases,Active Cases,12934
2020-03-30,Switzerland,serious_critical,Serious Critical,301
2020-03-30,Switzerland,tot_cases_1m_pop,Total Cases per 1m Population,1713
2020-03-30,Switzerland,deaths_1m_pop,NA,35
2020-03-30,Switzerland,x1stcase,NA,NA
2020-03-30,Switzerland,death_rate,Death Rate,2.02
2020-03-30,Netherlands,total_cases,Total Cases,10866
2020-03-30,Netherlands,new_cases,New Cases,1104
2020-03-30,Netherlands,total_deaths,Total Deaths,771
2020-03-30,Netherlands,new_deaths,NA,132
2020-03-30,Netherlands,total_recovered,Total Recovered,250
2020-03-30,Netherlands,active_cases,Active Cases,9845
2020-03-30,Netherlands,serious_critical,Serious Critical,972
2020-03-30,Netherlands,tot_cases_1m_pop,Total Cases per 1m Population,634
2020-03-30,Netherlands,deaths_1m_pop,NA,45
2020-03-30,Netherlands,x1stcase,NA,NA
2020-03-30,Netherlands,death_rate,Death Rate,7.1
2020-03-30,Belgium,total_cases,Total Cases,10836
2020-03-30,Belgium,new_cases,New Cases,1702
2020-03-30,Belgium,total_deaths,Total Deaths,431
2020-03-30,Belgium,new_deaths,NA,78
2020-03-30,Belgium,total_recovered,Total Recovered,1359
2020-03-30,Belgium,active_cases,Active Cases,9046
2020-03-30,Belgium,serious_critical,Serious Critical,867
2020-03-30,Belgium,tot_cases_1m_pop,Total Cases per 1m Population,935
2020-03-30,Belgium,deaths_1m_pop,NA,37
2020-03-30,Belgium,x1stcase,NA,NA
2020-03-30,Belgium,death_rate,Death Rate,3.98
2020-03-30,South Korea,total_cases,Total Cases,9583
2020-03-30,South Korea,new_cases,New Cases,105
2020-03-30,South Korea,total_deaths,Total Deaths,152
2020-03-30,South Korea,new_deaths,NA,8
2020-03-30,South Korea,total_recovered,Total Recovered,5033
2020-03-30,South Korea,active_cases,Active Cases,4398
2020-03-30,South Korea,serious_critical,Serious Critical,59
2020-03-30,South Korea,tot_cases_1m_pop,Total Cases per 1m Population,187
2020-03-30,South Korea,deaths_1m_pop,NA,3
2020-03-30,South Korea,x1stcase,NA,NA
2020-03-30,South Korea,death_rate,Death Rate,1.59
2020-03-30,Turkey,total_cases,Total Cases,9217
2020-03-30,Turkey,new_cases,New Cases,1815
2020-03-30,Turkey,total_deaths,Total Deaths,131
2020-03-30,Turkey,new_deaths,NA,23
2020-03-30,Turkey,total_recovered,Total Recovered,105
2020-03-30,Turkey,active_cases,Active Cases,8981
2020-03-30,Turkey,serious_critical,Serious Critical,568
2020-03-30,Turkey,tot_cases_1m_pop,Total Cases per 1m Population,109
2020-03-30,Turkey,deaths_1m_pop,NA,2
2020-03-30,Turkey,x1stcase,NA,NA
2020-03-30,Turkey,death_rate,Death Rate,1.42
2020-03-30,Austria,total_cases,Total Cases,8743
2020-03-30,Austria,new_cases,New Cases,472
2020-03-30,Austria,total_deaths,Total Deaths,86
2020-03-30,Austria,new_deaths,NA,18
2020-03-30,Austria,total_recovered,Total Recovered,479
2020-03-30,Austria,active_cases,Active Cases,8178
2020-03-30,Austria,serious_critical,Serious Critical,187
2020-03-30,Austria,tot_cases_1m_pop,Total Cases per 1m Population,971
2020-03-30,Austria,deaths_1m_pop,NA,10
2020-03-30,Austria,x1stcase,NA,NA
2020-03-30,Austria,death_rate,Death Rate,0.98
2020-03-30,Canada,total_cases,Total Cases,6258
2020-03-30,Canada,new_cases,New Cases,603
2020-03-30,Canada,total_deaths,Total Deaths,63
2020-03-30,Canada,new_deaths,NA,3
2020-03-30,Canada,total_recovered,Total Recovered,508
2020-03-30,Canada,active_cases,Active Cases,5687
2020-03-30,Canada,serious_critical,Serious Critical,120
2020-03-30,Canada,tot_cases_1m_pop,Total Cases per 1m Population,166
2020-03-30,Canada,deaths_1m_pop,NA,2
2020-03-30,Canada,x1stcase,NA,NA
2020-03-30,Canada,death_rate,Death Rate,1.01
2020-03-30,Portugal,total_cases,Total Cases,5962
2020-03-30,Portugal,new_cases,New Cases,792
2020-03-30,Portugal,total_deaths,Total Deaths,119
2020-03-30,Portugal,new_deaths,NA,19
2020-03-30,Portugal,total_recovered,Total Recovered,43
2020-03-30,Portugal,active_cases,Active Cases,5800
2020-03-30,Portugal,serious_critical,Serious Critical,89
2020-03-30,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,585
2020-03-30,Portugal,deaths_1m_pop,NA,12
2020-03-30,Portugal,x1stcase,NA,NA
2020-03-30,Portugal,death_rate,Death Rate,2
2020-03-30,Norway,total_cases,Total Cases,4265
2020-03-30,Norway,new_cases,New Cases,250
2020-03-30,Norway,total_deaths,Total Deaths,25
2020-03-30,Norway,new_deaths,NA,2
2020-03-30,Norway,total_recovered,Total Recovered,7
2020-03-30,Norway,active_cases,Active Cases,4233
2020-03-30,Norway,serious_critical,Serious Critical,91
2020-03-30,Norway,tot_cases_1m_pop,Total Cases per 1m Population,787
2020-03-30,Norway,deaths_1m_pop,NA,5
2020-03-30,Norway,x1stcase,NA,NA
2020-03-30,Norway,death_rate,Death Rate,0.59
2020-03-30,Israel,total_cases,Total Cases,4247
2020-03-30,Israel,new_cases,New Cases,628
2020-03-30,Israel,total_deaths,Total Deaths,15
2020-03-30,Israel,new_deaths,NA,3
2020-03-30,Israel,total_recovered,Total Recovered,132
2020-03-30,Israel,active_cases,Active Cases,4100
2020-03-30,Israel,serious_critical,Serious Critical,74
2020-03-30,Israel,tot_cases_1m_pop,Total Cases per 1m Population,491
2020-03-30,Israel,deaths_1m_pop,NA,2
2020-03-30,Israel,x1stcase,NA,NA
2020-03-30,Israel,death_rate,Death Rate,0.35
2020-03-30,Brazil,total_cases,Total Cases,4065
2020-03-30,Brazil,new_cases,New Cases,161
2020-03-30,Brazil,total_deaths,Total Deaths,118
2020-03-30,Brazil,new_deaths,NA,4
2020-03-30,Brazil,total_recovered,Total Recovered,6
2020-03-30,Brazil,active_cases,Active Cases,3941
2020-03-30,Brazil,serious_critical,Serious Critical,296
2020-03-30,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,19
2020-03-30,Brazil,deaths_1m_pop,NA,0.6
2020-03-30,Brazil,x1stcase,NA,NA
2020-03-30,Brazil,death_rate,Death Rate,2.9
2020-03-30,Australia,total_cases,Total Cases,3980
2020-03-30,Australia,new_cases,New Cases,345
2020-03-30,Australia,total_deaths,Total Deaths,16
2020-03-30,Australia,new_deaths,NA,2
2020-03-30,Australia,total_recovered,Total Recovered,226
2020-03-30,Australia,active_cases,Active Cases,3738
2020-03-30,Australia,serious_critical,Serious Critical,23
2020-03-30,Australia,tot_cases_1m_pop,Total Cases per 1m Population,156
2020-03-30,Australia,deaths_1m_pop,NA,0.6
2020-03-30,Australia,x1stcase,NA,NA
2020-03-30,Australia,death_rate,Death Rate,0.4
2020-03-30,Sweden,total_cases,Total Cases,3700
2020-03-30,Sweden,new_cases,New Cases,253
2020-03-30,Sweden,total_deaths,Total Deaths,110
2020-03-30,Sweden,new_deaths,NA,5
2020-03-30,Sweden,total_recovered,Total Recovered,16
2020-03-30,Sweden,active_cases,Active Cases,3574
2020-03-30,Sweden,serious_critical,Serious Critical,255
2020-03-30,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,366
2020-03-30,Sweden,deaths_1m_pop,NA,11
2020-03-30,Sweden,x1stcase,NA,NA
2020-03-30,Sweden,death_rate,Death Rate,2.97
2020-03-30,Czech Republic,total_cases,Total Cases,2743
2020-03-30,Czech Republic,new_cases,New Cases,112
2020-03-30,Czech Republic,total_deaths,Total Deaths,16
2020-03-30,Czech Republic,new_deaths,NA,5
2020-03-30,Czech Republic,total_recovered,Total Recovered,11
2020-03-30,Czech Republic,active_cases,Active Cases,2716
2020-03-30,Czech Republic,serious_critical,Serious Critical,45
2020-03-30,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,256
2020-03-30,Czech Republic,deaths_1m_pop,NA,1
2020-03-30,Czech Republic,x1stcase,NA,NA
2020-03-30,Czech Republic,death_rate,Death Rate,0.58
2020-03-30,Ireland,total_cases,Total Cases,2615
2020-03-30,Ireland,new_cases,New Cases,200
2020-03-30,Ireland,total_deaths,Total Deaths,46
2020-03-30,Ireland,new_deaths,NA,10
2020-03-30,Ireland,total_recovered,Total Recovered,5
2020-03-30,Ireland,active_cases,Active Cases,2564
2020-03-30,Ireland,serious_critical,Serious Critical,59
2020-03-30,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,530
2020-03-30,Ireland,deaths_1m_pop,NA,9
2020-03-30,Ireland,x1stcase,NA,NA
2020-03-30,Ireland,death_rate,Death Rate,1.76
2020-03-30,Malaysia,total_cases,Total Cases,2470
2020-03-30,Malaysia,new_cases,New Cases,150
2020-03-30,Malaysia,total_deaths,Total Deaths,35
2020-03-30,Malaysia,new_deaths,NA,8
2020-03-30,Malaysia,total_recovered,Total Recovered,388
2020-03-30,Malaysia,active_cases,Active Cases,2047
2020-03-30,Malaysia,serious_critical,Serious Critical,73
2020-03-30,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,76
2020-03-30,Malaysia,deaths_1m_pop,NA,1
2020-03-30,Malaysia,x1stcase,NA,NA
2020-03-30,Malaysia,death_rate,Death Rate,1.42
2020-03-30,Denmark,total_cases,Total Cases,2395
2020-03-30,Denmark,new_cases,New Cases,194
2020-03-30,Denmark,total_deaths,Total Deaths,72
2020-03-30,Denmark,new_deaths,NA,7
2020-03-30,Denmark,total_recovered,Total Recovered,1
2020-03-30,Denmark,active_cases,Active Cases,2322
2020-03-30,Denmark,serious_critical,Serious Critical,113
2020-03-30,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,413
2020-03-30,Denmark,deaths_1m_pop,NA,12
2020-03-30,Denmark,x1stcase,NA,NA
2020-03-30,Denmark,death_rate,Death Rate,3.01
2020-03-30,Chile,total_cases,Total Cases,2139
2020-03-30,Chile,new_cases,New Cases,230
2020-03-30,Chile,total_deaths,Total Deaths,7
2020-03-30,Chile,new_deaths,NA,1
2020-03-30,Chile,total_recovered,Total Recovered,75
2020-03-30,Chile,active_cases,Active Cases,2057
2020-03-30,Chile,serious_critical,Serious Critical,7
2020-03-30,Chile,tot_cases_1m_pop,Total Cases per 1m Population,112
2020-03-30,Chile,deaths_1m_pop,NA,0.4
2020-03-30,Chile,x1stcase,NA,NA
2020-03-30,Chile,death_rate,Death Rate,0.33
2020-03-30,Luxembourg,total_cases,Total Cases,1950
2020-03-30,Luxembourg,new_cases,New Cases,119
2020-03-30,Luxembourg,total_deaths,Total Deaths,21
2020-03-30,Luxembourg,new_deaths,NA,3
2020-03-30,Luxembourg,total_recovered,Total Recovered,40
2020-03-30,Luxembourg,active_cases,Active Cases,1889
2020-03-30,Luxembourg,serious_critical,Serious Critical,25
2020-03-30,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,3115
2020-03-30,Luxembourg,deaths_1m_pop,NA,34
2020-03-30,Luxembourg,x1stcase,NA,NA
2020-03-30,Luxembourg,death_rate,Death Rate,1.08
2020-03-30,Ecuador,total_cases,Total Cases,1890
2020-03-30,Ecuador,new_cases,New Cases,67
2020-03-30,Ecuador,total_deaths,Total Deaths,57
2020-03-30,Ecuador,new_deaths,NA,9
2020-03-30,Ecuador,total_recovered,Total Recovered,3
2020-03-30,Ecuador,active_cases,Active Cases,1830
2020-03-30,Ecuador,serious_critical,Serious Critical,58
2020-03-30,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,107
2020-03-30,Ecuador,deaths_1m_pop,NA,3
2020-03-30,Ecuador,x1stcase,NA,NA
2020-03-30,Ecuador,death_rate,Death Rate,3.02
2020-03-30,Japan,total_cases,Total Cases,1866
2020-03-30,Japan,new_cases,New Cases,173
2020-03-30,Japan,total_deaths,Total Deaths,54
2020-03-30,Japan,new_deaths,NA,2
2020-03-30,Japan,total_recovered,Total Recovered,424
2020-03-30,Japan,active_cases,Active Cases,1388
2020-03-30,Japan,serious_critical,Serious Critical,56
2020-03-30,Japan,tot_cases_1m_pop,Total Cases per 1m Population,15
2020-03-30,Japan,deaths_1m_pop,NA,0.4
2020-03-30,Japan,x1stcase,NA,NA
2020-03-30,Japan,death_rate,Death Rate,2.89
2020-03-30,Poland,total_cases,Total Cases,1862
2020-03-30,Poland,new_cases,New Cases,224
2020-03-30,Poland,total_deaths,Total Deaths,22
2020-03-30,Poland,new_deaths,NA,4
2020-03-30,Poland,total_recovered,Total Recovered,7
2020-03-30,Poland,active_cases,Active Cases,1833
2020-03-30,Poland,serious_critical,Serious Critical,3
2020-03-30,Poland,tot_cases_1m_pop,Total Cases per 1m Population,49
2020-03-30,Poland,deaths_1m_pop,NA,0.6
2020-03-30,Poland,x1stcase,NA,NA
2020-03-30,Poland,death_rate,Death Rate,1.18
2020-03-30,Romania,total_cases,Total Cases,1760
2020-03-30,Romania,new_cases,New Cases,308
2020-03-30,Romania,total_deaths,Total Deaths,43
2020-03-30,Romania,new_deaths,NA,6
2020-03-30,Romania,total_recovered,Total Recovered,206
2020-03-30,Romania,active_cases,Active Cases,1511
2020-03-30,Romania,serious_critical,Serious Critical,31
2020-03-30,Romania,tot_cases_1m_pop,Total Cases per 1m Population,91
2020-03-30,Romania,deaths_1m_pop,NA,2
2020-03-30,Romania,x1stcase,NA,NA
2020-03-30,Romania,death_rate,Death Rate,2.44
2020-03-30,Pakistan,total_cases,Total Cases,1571
2020-03-30,Pakistan,new_cases,New Cases,76
2020-03-30,Pakistan,total_deaths,Total Deaths,14
2020-03-30,Pakistan,new_deaths,NA,2
2020-03-30,Pakistan,total_recovered,Total Recovered,29
2020-03-30,Pakistan,active_cases,Active Cases,1528
2020-03-30,Pakistan,serious_critical,Serious Critical,11
2020-03-30,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,7
2020-03-30,Pakistan,deaths_1m_pop,NA,0.06
2020-03-30,Pakistan,x1stcase,NA,NA
2020-03-30,Pakistan,death_rate,Death Rate,0.89
2020-03-30,Russia,total_cases,Total Cases,1534
2020-03-30,Russia,new_cases,New Cases,270
2020-03-30,Russia,total_deaths,Total Deaths,8
2020-03-30,Russia,new_deaths,NA,4
2020-03-30,Russia,total_recovered,Total Recovered,64
2020-03-30,Russia,active_cases,Active Cases,1462
2020-03-30,Russia,serious_critical,Serious Critical,8
2020-03-30,Russia,tot_cases_1m_pop,Total Cases per 1m Population,11
2020-03-30,Russia,deaths_1m_pop,NA,0.05
2020-03-30,Russia,x1stcase,NA,NA
2020-03-30,Russia,death_rate,Death Rate,0.52
2020-03-30,Philippines,total_cases,Total Cases,1418
2020-03-30,Philippines,new_cases,New Cases,343
2020-03-30,Philippines,total_deaths,Total Deaths,71
2020-03-30,Philippines,new_deaths,NA,3
2020-03-30,Philippines,total_recovered,Total Recovered,42
2020-03-30,Philippines,active_cases,Active Cases,1305
2020-03-30,Philippines,serious_critical,Serious Critical,1
2020-03-30,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,13
2020-03-30,Philippines,deaths_1m_pop,NA,0.6
2020-03-30,Philippines,x1stcase,NA,NA
2020-03-30,Philippines,death_rate,Death Rate,5.01
2020-03-30,Thailand,total_cases,Total Cases,1388
2020-03-30,Thailand,new_cases,New Cases,143
2020-03-30,Thailand,total_deaths,Total Deaths,7
2020-03-30,Thailand,new_deaths,NA,1
2020-03-30,Thailand,total_recovered,Total Recovered,97
2020-03-30,Thailand,active_cases,Active Cases,1284
2020-03-30,Thailand,serious_critical,Serious Critical,11
2020-03-30,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,20
2020-03-30,Thailand,deaths_1m_pop,NA,0.1
2020-03-30,Thailand,x1stcase,NA,NA
2020-03-30,Thailand,death_rate,Death Rate,0.5
2020-03-30,Saudi Arabia,total_cases,Total Cases,1299
2020-03-30,Saudi Arabia,new_cases,New Cases,96
2020-03-30,Saudi Arabia,total_deaths,Total Deaths,8
2020-03-30,Saudi Arabia,new_deaths,NA,4
2020-03-30,Saudi Arabia,total_recovered,Total Recovered,66
2020-03-30,Saudi Arabia,active_cases,Active Cases,1225
2020-03-30,Saudi Arabia,serious_critical,Serious Critical,12
2020-03-30,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,37
2020-03-30,Saudi Arabia,deaths_1m_pop,NA,0.2
2020-03-30,Saudi Arabia,x1stcase,NA,NA
2020-03-30,Saudi Arabia,death_rate,Death Rate,0.62
2020-03-30,Indonesia,total_cases,Total Cases,1285
2020-03-30,Indonesia,new_cases,New Cases,130
2020-03-30,Indonesia,total_deaths,Total Deaths,114
2020-03-30,Indonesia,new_deaths,NA,12
2020-03-30,Indonesia,total_recovered,Total Recovered,64
2020-03-30,Indonesia,active_cases,Active Cases,1107
2020-03-30,Indonesia,serious_critical,Serious Critical,NA
2020-03-30,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-30,Indonesia,deaths_1m_pop,NA,0.4
2020-03-30,Indonesia,x1stcase,NA,NA
2020-03-30,Indonesia,death_rate,Death Rate,8.87
2020-03-30,South Africa,total_cases,Total Cases,1280
2020-03-30,South Africa,new_cases,New Cases,93
2020-03-30,South Africa,total_deaths,Total Deaths,2
2020-03-30,South Africa,new_deaths,NA,1
2020-03-30,South Africa,total_recovered,Total Recovered,31
2020-03-30,South Africa,active_cases,Active Cases,1247
2020-03-30,South Africa,serious_critical,Serious Critical,7
2020-03-30,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,22
2020-03-30,South Africa,deaths_1m_pop,NA,0.03
2020-03-30,South Africa,x1stcase,NA,NA
2020-03-30,South Africa,death_rate,Death Rate,0.16
2020-03-30,Finland,total_cases,Total Cases,1240
2020-03-30,Finland,new_cases,New Cases,73
2020-03-30,Finland,total_deaths,Total Deaths,11
2020-03-30,Finland,new_deaths,NA,2
2020-03-30,Finland,total_recovered,Total Recovered,10
2020-03-30,Finland,active_cases,Active Cases,1219
2020-03-30,Finland,serious_critical,Serious Critical,32
2020-03-30,Finland,tot_cases_1m_pop,Total Cases per 1m Population,224
2020-03-30,Finland,deaths_1m_pop,NA,2
2020-03-30,Finland,x1stcase,NA,NA
2020-03-30,Finland,death_rate,Death Rate,0.89
2020-03-30,Greece,total_cases,Total Cases,1156
2020-03-30,Greece,new_cases,New Cases,95
2020-03-30,Greece,total_deaths,Total Deaths,38
2020-03-30,Greece,new_deaths,NA,6
2020-03-30,Greece,total_recovered,Total Recovered,52
2020-03-30,Greece,active_cases,Active Cases,1066
2020-03-30,Greece,serious_critical,Serious Critical,66
2020-03-30,Greece,tot_cases_1m_pop,Total Cases per 1m Population,111
2020-03-30,Greece,deaths_1m_pop,NA,4
2020-03-30,Greece,x1stcase,NA,NA
2020-03-30,Greece,death_rate,Death Rate,3.29
2020-03-30,India,total_cases,Total Cases,1024
2020-03-30,India,new_cases,New Cases,37
2020-03-30,India,total_deaths,Total Deaths,27
2020-03-30,India,new_deaths,NA,3
2020-03-30,India,total_recovered,Total Recovered,95
2020-03-30,India,active_cases,Active Cases,902
2020-03-30,India,serious_critical,Serious Critical,NA
2020-03-30,India,tot_cases_1m_pop,Total Cases per 1m Population,0.7
2020-03-30,India,deaths_1m_pop,NA,0.02
2020-03-30,India,x1stcase,NA,NA
2020-03-30,India,death_rate,Death Rate,2.64
2020-03-30,Iceland,total_cases,Total Cases,1020
2020-03-30,Iceland,new_cases,New Cases,57
2020-03-30,Iceland,total_deaths,Total Deaths,2
2020-03-30,Iceland,new_deaths,NA,NA
2020-03-30,Iceland,total_recovered,Total Recovered,114
2020-03-30,Iceland,active_cases,Active Cases,904
2020-03-30,Iceland,serious_critical,Serious Critical,19
2020-03-30,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,2989
2020-03-30,Iceland,deaths_1m_pop,NA,6
2020-03-30,Iceland,x1stcase,NA,NA
2020-03-30,Iceland,death_rate,Death Rate,0.2
2020-03-30,Panama,total_cases,Total Cases,901
2020-03-30,Panama,new_cases,New Cases,NA
2020-03-30,Panama,total_deaths,Total Deaths,17
2020-03-30,Panama,new_deaths,NA,NA
2020-03-30,Panama,total_recovered,Total Recovered,4
2020-03-30,Panama,active_cases,Active Cases,880
2020-03-30,Panama,serious_critical,Serious Critical,32
2020-03-30,Panama,tot_cases_1m_pop,Total Cases per 1m Population,209
2020-03-30,Panama,deaths_1m_pop,NA,4
2020-03-30,Panama,x1stcase,NA,NA
2020-03-30,Panama,death_rate,Death Rate,1.89
2020-03-30,Dominican Republic,total_cases,Total Cases,859
2020-03-30,Dominican Republic,new_cases,New Cases,140
2020-03-30,Dominican Republic,total_deaths,Total Deaths,39
2020-03-30,Dominican Republic,new_deaths,NA,11
2020-03-30,Dominican Republic,total_recovered,Total Recovered,3
2020-03-30,Dominican Republic,active_cases,Active Cases,817
2020-03-30,Dominican Republic,serious_critical,Serious Critical,NA
2020-03-30,Dominican Republic,tot_cases_1m_pop,Total Cases per 1m Population,79
2020-03-30,Dominican Republic,deaths_1m_pop,NA,4
2020-03-30,Dominican Republic,x1stcase,NA,NA
2020-03-30,Dominican Republic,death_rate,Death Rate,4.54
2020-03-30,Peru,total_cases,Total Cases,852
2020-03-30,Peru,new_cases,New Cases,181
2020-03-30,Peru,total_deaths,Total Deaths,18
2020-03-30,Peru,new_deaths,NA,2
2020-03-30,Peru,total_recovered,Total Recovered,16
2020-03-30,Peru,active_cases,Active Cases,818
2020-03-30,Peru,serious_critical,Serious Critical,40
2020-03-30,Peru,tot_cases_1m_pop,Total Cases per 1m Population,26
2020-03-30,Peru,deaths_1m_pop,NA,0.5
2020-03-30,Peru,x1stcase,NA,NA
2020-03-30,Peru,death_rate,Death Rate,2.11
2020-03-30,Mexico,total_cases,Total Cases,848
2020-03-30,Mexico,new_cases,New Cases,131
2020-03-30,Mexico,total_deaths,Total Deaths,16
2020-03-30,Mexico,new_deaths,NA,4
2020-03-30,Mexico,total_recovered,Total Recovered,4
2020-03-30,Mexico,active_cases,Active Cases,828
2020-03-30,Mexico,serious_critical,Serious Critical,1
2020-03-30,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,7
2020-03-30,Mexico,deaths_1m_pop,NA,0.1
2020-03-30,Mexico,x1stcase,NA,NA
2020-03-30,Mexico,death_rate,Death Rate,1.89
2020-03-30,Singapore,total_cases,Total Cases,844
2020-03-30,Singapore,new_cases,New Cases,42
2020-03-30,Singapore,total_deaths,Total Deaths,3
2020-03-30,Singapore,new_deaths,NA,1
2020-03-30,Singapore,total_recovered,Total Recovered,212
2020-03-30,Singapore,active_cases,Active Cases,629
2020-03-30,Singapore,serious_critical,Serious Critical,19
2020-03-30,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,144
2020-03-30,Singapore,deaths_1m_pop,NA,0.5
2020-03-30,Singapore,x1stcase,NA,NA
2020-03-30,Singapore,death_rate,Death Rate,0.36
2020-03-30,Argentina,total_cases,Total Cases,745
2020-03-30,Argentina,new_cases,New Cases,NA
2020-03-30,Argentina,total_deaths,Total Deaths,19
2020-03-30,Argentina,new_deaths,NA,NA
2020-03-30,Argentina,total_recovered,Total Recovered,72
2020-03-30,Argentina,active_cases,Active Cases,654
2020-03-30,Argentina,serious_critical,Serious Critical,NA
2020-03-30,Argentina,tot_cases_1m_pop,Total Cases per 1m Population,16
2020-03-30,Argentina,deaths_1m_pop,NA,0.4
2020-03-30,Argentina,x1stcase,NA,NA
2020-03-30,Argentina,death_rate,Death Rate,2.55
2020-03-30,Serbia,total_cases,Total Cases,741
2020-03-30,Serbia,new_cases,New Cases,82
2020-03-30,Serbia,total_deaths,Total Deaths,13
2020-03-30,Serbia,new_deaths,NA,3
