tstamp,country,observation,obs_ord,count
2020-03-21,Belgium,tot_cases_1m_pop,Total Cases per 1m Population,195
2020-03-21,Belgium,death_rate,Death Rate,1.64
2020-03-21,Norway,total_cases,Total Cases,1923
2020-03-21,Norway,new_cases,New Cases,133
2020-03-21,Norway,total_deaths,Total Deaths,7
2020-03-21,Norway,new_deaths,NA,NA
2020-03-21,Norway,total_recovered,Total Recovered,1
2020-03-21,Norway,active_cases,Active Cases,1915
2020-03-21,Norway,serious_critical,Serious Critical,27
2020-03-21,Norway,tot_cases_1m_pop,Total Cases per 1m Population,355
2020-03-21,Norway,death_rate,Death Rate,0.36
2020-03-21,Sweden,total_cases,Total Cases,1639
2020-03-21,Sweden,new_cases,New Cases,200
2020-03-21,Sweden,total_deaths,Total Deaths,16
2020-03-21,Sweden,new_deaths,NA,5
2020-03-21,Sweden,total_recovered,Total Recovered,16
2020-03-21,Sweden,active_cases,Active Cases,1607
2020-03-21,Sweden,serious_critical,Serious Critical,21
2020-03-21,Sweden,tot_cases_1m_pop,Total Cases per 1m Population,162
2020-03-21,Sweden,death_rate,Death Rate,0.98
2020-03-21,Denmark,total_cases,Total Cases,1255
2020-03-21,Denmark,new_cases,New Cases,104
2020-03-21,Denmark,total_deaths,Total Deaths,9
2020-03-21,Denmark,new_deaths,NA,3
2020-03-21,Denmark,total_recovered,Total Recovered,1
2020-03-21,Denmark,active_cases,Active Cases,1245
2020-03-21,Denmark,serious_critical,Serious Critical,37
2020-03-21,Denmark,tot_cases_1m_pop,Total Cases per 1m Population,217
2020-03-21,Denmark,death_rate,Death Rate,0.72
2020-03-21,Malaysia,total_cases,Total Cases,1030
2020-03-21,Malaysia,new_cases,New Cases,130
2020-03-21,Malaysia,total_deaths,Total Deaths,3
2020-03-21,Malaysia,new_deaths,NA,1
2020-03-21,Malaysia,total_recovered,Total Recovered,87
2020-03-21,Malaysia,active_cases,Active Cases,940
2020-03-21,Malaysia,serious_critical,Serious Critical,26
2020-03-21,Malaysia,tot_cases_1m_pop,Total Cases per 1m Population,32
2020-03-21,Malaysia,death_rate,Death Rate,0.29
2020-03-21,Portugal,total_cases,Total Cases,1020
2020-03-21,Portugal,new_cases,New Cases,234
2020-03-21,Portugal,total_deaths,Total Deaths,6
2020-03-21,Portugal,new_deaths,NA,2
2020-03-21,Portugal,total_recovered,Total Recovered,5
2020-03-21,Portugal,active_cases,Active Cases,1009
2020-03-21,Portugal,serious_critical,Serious Critical,26
2020-03-21,Portugal,tot_cases_1m_pop,Total Cases per 1m Population,100
2020-03-21,Portugal,death_rate,Death Rate,0.59
2020-03-21,Japan,total_cases,Total Cases,963
2020-03-21,Japan,new_cases,New Cases,20
2020-03-21,Japan,total_deaths,Total Deaths,33
2020-03-21,Japan,new_deaths,NA,NA
2020-03-21,Japan,total_recovered,Total Recovered,215
2020-03-21,Japan,active_cases,Active Cases,715
2020-03-21,Japan,serious_critical,Serious Critical,50
2020-03-21,Japan,tot_cases_1m_pop,Total Cases per 1m Population,8
2020-03-21,Japan,death_rate,Death Rate,3.43
2020-03-21,Canada,total_cases,Total Cases,943
2020-03-21,Canada,new_cases,New Cases,70
2020-03-21,Canada,total_deaths,Total Deaths,12
2020-03-21,Canada,new_deaths,NA,NA
2020-03-21,Canada,total_recovered,Total Recovered,11
2020-03-21,Canada,active_cases,Active Cases,920
2020-03-21,Canada,serious_critical,Serious Critical,1
2020-03-21,Canada,tot_cases_1m_pop,Total Cases per 1m Population,25
2020-03-21,Canada,death_rate,Death Rate,1.27
2020-03-21,Australia,total_cases,Total Cases,876
2020-03-21,Australia,new_cases,New Cases,120
2020-03-21,Australia,total_deaths,Total Deaths,7
2020-03-21,Australia,new_deaths,NA,NA
2020-03-21,Australia,total_recovered,Total Recovered,46
2020-03-21,Australia,active_cases,Active Cases,823
2020-03-21,Australia,serious_critical,Serious Critical,2
2020-03-21,Australia,tot_cases_1m_pop,Total Cases per 1m Population,34
2020-03-21,Australia,death_rate,Death Rate,0.8
2020-03-21,Czech Republic,total_cases,Total Cases,833
2020-03-21,Czech Republic,new_cases,New Cases,139
2020-03-21,Czech Republic,total_deaths,Total Deaths,0
2020-03-21,Czech Republic,new_deaths,NA,NA
2020-03-21,Czech Republic,total_recovered,Total Recovered,4
2020-03-21,Czech Republic,active_cases,Active Cases,829
2020-03-21,Czech Republic,serious_critical,Serious Critical,6
2020-03-21,Czech Republic,tot_cases_1m_pop,Total Cases per 1m Population,78
2020-03-21,Czech Republic,death_rate,Death Rate,0
2020-03-21,Brazil,total_cases,Total Cases,750
2020-03-21,Brazil,new_cases,New Cases,110
2020-03-21,Brazil,total_deaths,Total Deaths,11
2020-03-21,Brazil,new_deaths,NA,4
2020-03-21,Brazil,total_recovered,Total Recovered,2
2020-03-21,Brazil,active_cases,Active Cases,737
2020-03-21,Brazil,serious_critical,Serious Critical,18
2020-03-21,Brazil,tot_cases_1m_pop,Total Cases per 1m Population,4
2020-03-21,Brazil,death_rate,Death Rate,1.47
2020-03-21,Israel,total_cases,Total Cases,705
2020-03-21,Israel,new_cases,New Cases,28
2020-03-21,Israel,total_deaths,Total Deaths,0
2020-03-21,Israel,new_deaths,NA,NA
2020-03-21,Israel,total_recovered,Total Recovered,15
2020-03-21,Israel,active_cases,Active Cases,690
2020-03-21,Israel,serious_critical,Serious Critical,10
2020-03-21,Israel,tot_cases_1m_pop,Total Cases per 1m Population,81
2020-03-21,Israel,death_rate,Death Rate,0
2020-03-21,Ireland,total_cases,Total Cases,683
2020-03-21,Ireland,new_cases,New Cases,126
2020-03-21,Ireland,total_deaths,Total Deaths,3
2020-03-21,Ireland,new_deaths,NA,NA
2020-03-21,Ireland,total_recovered,Total Recovered,5
2020-03-21,Ireland,active_cases,Active Cases,675
2020-03-21,Ireland,serious_critical,Serious Critical,6
2020-03-21,Ireland,tot_cases_1m_pop,Total Cases per 1m Population,138
2020-03-21,Ireland,death_rate,Death Rate,0.44
2020-03-21,Pakistan,total_cases,Total Cases,500
2020-03-21,Pakistan,new_cases,New Cases,46
2020-03-21,Pakistan,total_deaths,Total Deaths,3
2020-03-21,Pakistan,new_deaths,NA,1
2020-03-21,Pakistan,total_recovered,Total Recovered,13
2020-03-21,Pakistan,active_cases,Active Cases,484
2020-03-21,Pakistan,serious_critical,Serious Critical,NA
2020-03-21,Pakistan,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-21,Pakistan,death_rate,Death Rate,0.6
2020-03-21,Greece,total_cases,Total Cases,495
2020-03-21,Greece,new_cases,New Cases,31
2020-03-21,Greece,total_deaths,Total Deaths,10
2020-03-21,Greece,new_deaths,NA,4
2020-03-21,Greece,total_recovered,Total Recovered,19
2020-03-21,Greece,active_cases,Active Cases,466
2020-03-21,Greece,serious_critical,Serious Critical,20
2020-03-21,Greece,tot_cases_1m_pop,Total Cases per 1m Population,47
2020-03-21,Greece,death_rate,Death Rate,2.02
2020-03-21,Luxembourg,total_cases,Total Cases,484
2020-03-21,Luxembourg,new_cases,New Cases,149
2020-03-21,Luxembourg,total_deaths,Total Deaths,5
2020-03-21,Luxembourg,new_deaths,NA,1
2020-03-21,Luxembourg,total_recovered,Total Recovered,6
2020-03-21,Luxembourg,active_cases,Active Cases,473
2020-03-21,Luxembourg,serious_critical,Serious Critical,1
2020-03-21,Luxembourg,tot_cases_1m_pop,Total Cases per 1m Population,773
2020-03-21,Luxembourg,death_rate,Death Rate,1.03
2020-03-21,Qatar,total_cases,Total Cases,470
2020-03-21,Qatar,new_cases,New Cases,10
2020-03-21,Qatar,total_deaths,Total Deaths,0
2020-03-21,Qatar,new_deaths,NA,NA
2020-03-21,Qatar,total_recovered,Total Recovered,10
2020-03-21,Qatar,active_cases,Active Cases,460
2020-03-21,Qatar,serious_critical,Serious Critical,6
2020-03-21,Qatar,tot_cases_1m_pop,Total Cases per 1m Population,163
2020-03-21,Qatar,death_rate,Death Rate,0
2020-03-21,Finland,total_cases,Total Cases,450
2020-03-21,Finland,new_cases,New Cases,50
2020-03-21,Finland,total_deaths,Total Deaths,0
2020-03-21,Finland,new_deaths,NA,NA
2020-03-21,Finland,total_recovered,Total Recovered,10
2020-03-21,Finland,active_cases,Active Cases,440
2020-03-21,Finland,serious_critical,Serious Critical,2
2020-03-21,Finland,tot_cases_1m_pop,Total Cases per 1m Population,81
2020-03-21,Finland,death_rate,Death Rate,0
2020-03-21,Chile,total_cases,Total Cases,434
2020-03-21,Chile,new_cases,New Cases,92
2020-03-21,Chile,total_deaths,Total Deaths,0
2020-03-21,Chile,new_deaths,NA,NA
2020-03-21,Chile,total_recovered,Total Recovered,6
2020-03-21,Chile,active_cases,Active Cases,428
2020-03-21,Chile,serious_critical,Serious Critical,7
2020-03-21,Chile,tot_cases_1m_pop,Total Cases per 1m Population,23
2020-03-21,Chile,death_rate,Death Rate,0
2020-03-21,Poland,total_cases,Total Cases,425
2020-03-21,Poland,new_cases,New Cases,70
2020-03-21,Poland,total_deaths,Total Deaths,5
2020-03-21,Poland,new_deaths,NA,NA
2020-03-21,Poland,total_recovered,Total Recovered,13
2020-03-21,Poland,active_cases,Active Cases,407
2020-03-21,Poland,serious_critical,Serious Critical,3
2020-03-21,Poland,tot_cases_1m_pop,Total Cases per 1m Population,11
2020-03-21,Poland,death_rate,Death Rate,1.18
2020-03-21,Iceland,total_cases,Total Cases,409
2020-03-21,Iceland,new_cases,New Cases,79
2020-03-21,Iceland,total_deaths,Total Deaths,0
2020-03-21,Iceland,new_deaths,NA,NA
2020-03-21,Iceland,total_recovered,Total Recovered,5
2020-03-21,Iceland,active_cases,Active Cases,404
2020-03-21,Iceland,serious_critical,Serious Critical,1
2020-03-21,Iceland,tot_cases_1m_pop,Total Cases per 1m Population,1199
2020-03-21,Iceland,death_rate,Death Rate,0
2020-03-21,Singapore,total_cases,Total Cases,385
2020-03-21,Singapore,new_cases,New Cases,40
2020-03-21,Singapore,total_deaths,Total Deaths,0
2020-03-21,Singapore,new_deaths,NA,NA
2020-03-21,Singapore,total_recovered,Total Recovered,131
2020-03-21,Singapore,active_cases,Active Cases,254
2020-03-21,Singapore,serious_critical,Serious Critical,14
2020-03-21,Singapore,tot_cases_1m_pop,Total Cases per 1m Population,66
2020-03-21,Singapore,death_rate,Death Rate,0
2020-03-21,Indonesia,total_cases,Total Cases,369
2020-03-21,Indonesia,new_cases,New Cases,60
2020-03-21,Indonesia,total_deaths,Total Deaths,32
2020-03-21,Indonesia,new_deaths,NA,7
2020-03-21,Indonesia,total_recovered,Total Recovered,17
2020-03-21,Indonesia,active_cases,Active Cases,320
2020-03-21,Indonesia,serious_critical,Serious Critical,NA
2020-03-21,Indonesia,tot_cases_1m_pop,Total Cases per 1m Population,1
2020-03-21,Indonesia,death_rate,Death Rate,8.67
2020-03-21,Ecuador,total_cases,Total Cases,367
2020-03-21,Ecuador,new_cases,New Cases,107
2020-03-21,Ecuador,total_deaths,Total Deaths,5
2020-03-21,Ecuador,new_deaths,NA,2
2020-03-21,Ecuador,total_recovered,Total Recovered,3
2020-03-21,Ecuador,active_cases,Active Cases,359
2020-03-21,Ecuador,serious_critical,Serious Critical,2
2020-03-21,Ecuador,tot_cases_1m_pop,Total Cases per 1m Population,21
2020-03-21,Ecuador,death_rate,Death Rate,1.36
2020-03-21,Turkey,total_cases,Total Cases,359
2020-03-21,Turkey,new_cases,New Cases,NA
2020-03-21,Turkey,total_deaths,Total Deaths,NA
2020-03-21,Turkey,new_deaths,NA,NA
2020-03-21,Turkey,total_recovered,Total Recovered,NA
2020-03-21,Turkey,active_cases,Active Cases,355
2020-03-21,Turkey,serious_critical,Serious Critical,NA
2020-03-21,Turkey,tot_cases_1m_pop,Total Cases per 1m Population,4
2020-03-21,Turkey,death_rate,Death Rate,NA
2020-03-21,Saudi Arabia,total_cases,Total Cases,344
2020-03-21,Saudi Arabia,new_cases,New Cases,70
2020-03-21,Saudi Arabia,total_deaths,Total Deaths,0
2020-03-21,Saudi Arabia,new_deaths,NA,NA
2020-03-21,Saudi Arabia,total_recovered,Total Recovered,8
2020-03-21,Saudi Arabia,active_cases,Active Cases,336
2020-03-21,Saudi Arabia,serious_critical,Serious Critical,NA
2020-03-21,Saudi Arabia,tot_cases_1m_pop,Total Cases per 1m Population,10
2020-03-21,Saudi Arabia,death_rate,Death Rate,0
2020-03-21,Slovenia,total_cases,Total Cases,341
2020-03-21,Slovenia,new_cases,New Cases,22
2020-03-21,Slovenia,total_deaths,Total Deaths,NA
2020-03-21,Slovenia,new_deaths,NA,NA
2020-03-21,Slovenia,total_recovered,Total Recovered,NA
2020-03-21,Slovenia,active_cases,Active Cases,340
2020-03-21,Slovenia,serious_critical,Serious Critical,6
2020-03-21,Slovenia,tot_cases_1m_pop,Total Cases per 1m Population,164
2020-03-21,Slovenia,death_rate,Death Rate,NA
2020-03-21,Thailand,total_cases,Total Cases,322
2020-03-21,Thailand,new_cases,New Cases,50
2020-03-21,Thailand,total_deaths,Total Deaths,1
2020-03-21,Thailand,new_deaths,NA,NA
2020-03-21,Thailand,total_recovered,Total Recovered,42
2020-03-21,Thailand,active_cases,Active Cases,279
2020-03-21,Thailand,serious_critical,Serious Critical,1
2020-03-21,Thailand,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-21,Thailand,death_rate,Death Rate,0.31
2020-03-21,Romania,total_cases,Total Cases,308
2020-03-21,Romania,new_cases,New Cases,31
2020-03-21,Romania,total_deaths,Total Deaths,0
2020-03-21,Romania,new_deaths,NA,NA
2020-03-21,Romania,total_recovered,Total Recovered,31
2020-03-21,Romania,active_cases,Active Cases,277
2020-03-21,Romania,serious_critical,Serious Critical,11
2020-03-21,Romania,tot_cases_1m_pop,Total Cases per 1m Population,16
2020-03-21,Romania,death_rate,Death Rate,0
2020-03-21,Bahrain,total_cases,Total Cases,291
2020-03-21,Bahrain,new_cases,New Cases,12
2020-03-21,Bahrain,total_deaths,Total Deaths,1
2020-03-21,Bahrain,new_deaths,NA,NA
2020-03-21,Bahrain,total_recovered,Total Recovered,112
2020-03-21,Bahrain,active_cases,Active Cases,178
2020-03-21,Bahrain,serious_critical,Serious Critical,4
2020-03-21,Bahrain,tot_cases_1m_pop,Total Cases per 1m Population,171
2020-03-21,Bahrain,death_rate,Death Rate,0.34
2020-03-21,Egypt,total_cases,Total Cases,285
2020-03-21,Egypt,new_cases,New Cases,29
2020-03-21,Egypt,total_deaths,Total Deaths,8
2020-03-21,Egypt,new_deaths,NA,1
2020-03-21,Egypt,total_recovered,Total Recovered,42
2020-03-21,Egypt,active_cases,Active Cases,235
2020-03-21,Egypt,serious_critical,Serious Critical,NA
2020-03-21,Egypt,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-21,Egypt,death_rate,Death Rate,2.81
2020-03-21,Estonia,total_cases,Total Cases,283
2020-03-21,Estonia,new_cases,New Cases,16
2020-03-21,Estonia,total_deaths,Total Deaths,0
2020-03-21,Estonia,new_deaths,NA,NA
2020-03-21,Estonia,total_recovered,Total Recovered,1
2020-03-21,Estonia,active_cases,Active Cases,282
2020-03-21,Estonia,serious_critical,Serious Critical,1
2020-03-21,Estonia,tot_cases_1m_pop,Total Cases per 1m Population,213
2020-03-21,Estonia,death_rate,Death Rate,0
2020-03-21,Hong Kong,total_cases,Total Cases,256
2020-03-21,Hong Kong,new_cases,New Cases,48
2020-03-21,Hong Kong,total_deaths,Total Deaths,4
2020-03-21,Hong Kong,new_deaths,NA,NA
2020-03-21,Hong Kong,total_recovered,Total Recovered,98
2020-03-21,Hong Kong,active_cases,Active Cases,154
2020-03-21,Hong Kong,serious_critical,Serious Critical,4
2020-03-21,Hong Kong,tot_cases_1m_pop,Total Cases per 1m Population,34
2020-03-21,Hong Kong,death_rate,Death Rate,1.56
2020-03-21,Russia,total_cases,Total Cases,253
2020-03-21,Russia,new_cases,New Cases,54
2020-03-21,Russia,total_deaths,Total Deaths,1
2020-03-21,Russia,new_deaths,NA,NA
2020-03-21,Russia,total_recovered,Total Recovered,12
2020-03-21,Russia,active_cases,Active Cases,240
2020-03-21,Russia,serious_critical,Serious Critical,NA
2020-03-21,Russia,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-21,Russia,death_rate,Death Rate,0.4
2020-03-21,India,total_cases,Total Cases,249
2020-03-21,India,new_cases,New Cases,55
2020-03-21,India,total_deaths,Total Deaths,5
2020-03-21,India,new_deaths,NA,1
2020-03-21,India,total_recovered,Total Recovered,23
2020-03-21,India,active_cases,Active Cases,221
2020-03-21,India,serious_critical,Serious Critical,NA
2020-03-21,India,tot_cases_1m_pop,Total Cases per 1m Population,0.2
2020-03-21,India,death_rate,Death Rate,2.01
2020-03-21,Peru,total_cases,Total Cases,234
2020-03-21,Peru,new_cases,New Cases,NA
2020-03-21,Peru,total_deaths,Total Deaths,4
2020-03-21,Peru,new_deaths,NA,3
2020-03-21,Peru,total_recovered,Total Recovered,1
2020-03-21,Peru,active_cases,Active Cases,229
2020-03-21,Peru,serious_critical,Serious Critical,7
2020-03-21,Peru,tot_cases_1m_pop,Total Cases per 1m Population,7
2020-03-21,Peru,death_rate,Death Rate,1.71
2020-03-21,Philippines,total_cases,Total Cases,230
2020-03-21,Philippines,new_cases,New Cases,13
2020-03-21,Philippines,total_deaths,Total Deaths,18
2020-03-21,Philippines,new_deaths,NA,1
2020-03-21,Philippines,total_recovered,Total Recovered,8
2020-03-21,Philippines,active_cases,Active Cases,204
2020-03-21,Philippines,serious_critical,Serious Critical,1
2020-03-21,Philippines,tot_cases_1m_pop,Total Cases per 1m Population,2
2020-03-21,Philippines,death_rate,Death Rate,7.83
2020-03-21,Iraq,total_cases,Total Cases,208
2020-03-21,Iraq,new_cases,New Cases,16
2020-03-21,Iraq,total_deaths,Total Deaths,17
2020-03-21,Iraq,new_deaths,NA,4
2020-03-21,Iraq,total_recovered,Total Recovered,49
2020-03-21,Iraq,active_cases,Active Cases,142
2020-03-21,Iraq,serious_critical,Serious Critical,NA
2020-03-21,Iraq,tot_cases_1m_pop,Total Cases per 1m Population,5
2020-03-21,Iraq,death_rate,Death Rate,8.17
2020-03-21,South Africa,total_cases,Total Cases,202
2020-03-21,South Africa,new_cases,New Cases,52
2020-03-21,South Africa,total_deaths,Total Deaths,NA
2020-03-21,South Africa,new_deaths,NA,NA
2020-03-21,South Africa,total_recovered,Total Recovered,NA
2020-03-21,South Africa,active_cases,Active Cases,202
2020-03-21,South Africa,serious_critical,Serious Critical,NA
2020-03-21,South Africa,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-21,South Africa,death_rate,Death Rate,NA
2020-03-21,Lebanon,total_cases,Total Cases,177
2020-03-21,Lebanon,new_cases,New Cases,20
2020-03-21,Lebanon,total_deaths,Total Deaths,4
2020-03-21,Lebanon,new_deaths,NA,NA
2020-03-21,Lebanon,total_recovered,Total Recovered,4
2020-03-21,Lebanon,active_cases,Active Cases,169
2020-03-21,Lebanon,serious_critical,Serious Critical,3
2020-03-21,Lebanon,tot_cases_1m_pop,Total Cases per 1m Population,26
2020-03-21,Lebanon,death_rate,Death Rate,2.26
2020-03-21,Mexico,total_cases,Total Cases,164
2020-03-21,Mexico,new_cases,New Cases,46
2020-03-21,Mexico,total_deaths,Total Deaths,1
2020-03-21,Mexico,new_deaths,NA,NA
2020-03-21,Mexico,total_recovered,Total Recovered,4
2020-03-21,Mexico,active_cases,Active Cases,159
2020-03-21,Mexico,serious_critical,Serious Critical,1
2020-03-21,Mexico,tot_cases_1m_pop,Total Cases per 1m Population,1
2020-03-21,Mexico,death_rate,Death Rate,0.61
2020-03-21,Kuwait,total_cases,Total Cases,159
2020-03-21,Kuwait,new_cases,New Cases,11
2020-03-21,Kuwait,total_deaths,Total Deaths,0
2020-03-21,Kuwait,new_deaths,NA,NA
2020-03-21,Kuwait,total_recovered,Total Recovered,22
2020-03-21,Kuwait,active_cases,Active Cases,137
2020-03-21,Kuwait,serious_critical,Serious Critical,5
2020-03-21,Kuwait,tot_cases_1m_pop,Total Cases per 1m Population,37
2020-03-21,Kuwait,death_rate,Death Rate,0
2020-03-21,Colombia,total_cases,Total Cases,145
2020-03-21,Colombia,new_cases,New Cases,37
2020-03-21,Colombia,total_deaths,Total Deaths,0
2020-03-21,Colombia,new_deaths,NA,NA
2020-03-21,Colombia,total_recovered,Total Recovered,1
2020-03-21,Colombia,active_cases,Active Cases,144
2020-03-21,Colombia,serious_critical,Serious Critical,NA
2020-03-21,Colombia,tot_cases_1m_pop,Total Cases per 1m Population,3
2020-03-21,Colombia,death_rate,Death Rate,0
2020-03-21,San Marino,total_cases,Total Cases,144
2020-03-21,San Marino,new_cases,New Cases,NA
2020-03-21,San Marino,total_deaths,Total Deaths,14
2020-03-21,San Marino,new_deaths,NA,NA
2020-03-21,San Marino,total_recovered,Total Recovered,4
2020-03-21,San Marino,active_cases,Active Cases,126
2020-03-21,San Marino,serious_critical,Serious Critical,12
2020-03-21,San Marino,tot_cases_1m_pop,Total Cases per 1m Population,4244
2020-03-21,San Marino,death_rate,Death Rate,9.72
2020-03-21,UAE,total_cases,Total Cases,140
2020-03-21,UAE,new_cases,New Cases,NA
2020-03-21,UAE,total_deaths,Total Deaths,0
2020-03-21,UAE,new_deaths,NA,NA
2020-03-21,UAE,total_recovered,Total Recovered,31
2020-03-21,UAE,active_cases,Active Cases,109
2020-03-21,UAE,serious_critical,Serious Critical,2
2020-03-21,UAE,tot_cases_1m_pop,Total Cases per 1m Population,14
2020-03-21,UAE,death_rate,Death Rate,0
2020-03-21,Panama,total_cases,Total Cases,137
2020-03-21,Panama,new_cases,New Cases,NA
2020-03-21,Panama,total_deaths,Total Deaths,1
2020-03-21,Panama,new_deaths,NA,NA
2020-03-21,Panama,total_recovered,Total Recovered,1
